entry,at,order
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2020-11-11T21:44:25.403Z,160513106540506
"""Michael @ Fer4N75h9y"" posts a small blind of 0.05",2020-11-11T21:44:25.403Z,160513106540505
"Your hand is 3♦, 4♥",2020-11-11T21:44:25.403Z,160513106540502
"Player stacks: #1 ""Scott @ Ce3DFmEur5"" (1.19) | #7 ""Dr Hurst @ b7rmnGbpoR"" (4.60) | #9 ""Michael @ Fer4N75h9y"" (4.71)",2020-11-11T21:44:25.403Z,160513106540501
"-- starting hand #91  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2020-11-11T21:44:25.403Z,160513106540500
"-- ending hand #90 --",2020-11-11T21:44:18.393Z,160513105839404
"""Michael @ Fer4N75h9y"" collected 0.13 from pot with Pair, A's (combination: A♦, A♥, K♦, Q♠, 9♦)",2020-11-11T21:44:18.393Z,160513105839403
"""Michael @ Fer4N75h9y"" shows a 6♠, 4♦.",2020-11-11T21:44:18.393Z,160513105839402
"""Scott @ Ce3DFmEur5"" collected 0.12 from pot with Pair, A's (combination: A♦, A♥, K♦, Q♠, 9♦)",2020-11-11T21:44:18.393Z,160513105839401
"""Scott @ Ce3DFmEur5"" shows a 8♠, 6♥.",2020-11-11T21:44:18.393Z,160513105839400
"""Scott @ Ce3DFmEur5"" checks",2020-11-11T21:44:17.588Z,160513105758900
"""Michael @ Fer4N75h9y"" checks",2020-11-11T21:44:12.454Z,160513105245400
"river: A♦, K♦, 9♦, Q♠ [A♥]",2020-11-11T21:44:10.487Z,160513105049100
"""Scott @ Ce3DFmEur5"" checks",2020-11-11T21:44:09.679Z,160513104967900
"""Michael @ Fer4N75h9y"" checks",2020-11-11T21:44:08.758Z,160513104875900
"turn: A♦, K♦, 9♦ [Q♠]",2020-11-11T21:44:06.578Z,160513104657900
"""Scott @ Ce3DFmEur5"" checks",2020-11-11T21:44:05.772Z,160513104577300
"""Michael @ Fer4N75h9y"" checks",2020-11-11T21:44:04.513Z,160513104451400
"flop:  [A♦, K♦, 9♦]",2020-11-11T21:44:02.229Z,160513104223100
"""Michael @ Fer4N75h9y"" checks",2020-11-11T21:44:01.421Z,160513104142100
"""Dr Hurst @ b7rmnGbpoR"" folds",2020-11-11T21:43:58.086Z,160513103808600
"""Scott @ Ce3DFmEur5"" calls 0.10",2020-11-11T21:43:56.356Z,160513103635700
"""Michael @ Fer4N75h9y"" posts a big blind of 0.10",2020-11-11T21:43:53.270Z,160513103327206
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2020-11-11T21:43:53.270Z,160513103327205
"Your hand is 8♠, 6♥",2020-11-11T21:43:53.270Z,160513103327202
"Player stacks: #1 ""Scott @ Ce3DFmEur5"" (1.17) | #7 ""Dr Hurst @ b7rmnGbpoR"" (4.65) | #9 ""Michael @ Fer4N75h9y"" (4.68)",2020-11-11T21:43:53.270Z,160513103327201
"-- starting hand #90  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2020-11-11T21:43:53.270Z,160513103327200
"-- ending hand #89 --",2020-11-11T21:43:50.338Z,160513103033902
"""Michael @ Fer4N75h9y"" collected 0.30 from pot",2020-11-11T21:43:50.338Z,160513103033901
"Uncalled bet of 0.30 returned to ""Michael @ Fer4N75h9y""",2020-11-11T21:43:50.338Z,160513103033900
"""Dr Hurst @ b7rmnGbpoR"" folds",2020-11-11T21:43:49.530Z,160513102953100
"""Scott @ Ce3DFmEur5"" folds",2020-11-11T21:43:45.320Z,160513102532000
"""Michael @ Fer4N75h9y"" bets 0.30",2020-11-11T21:43:43.958Z,160513102395900
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-11-11T21:43:39.890Z,160513101989100
"""Scott @ Ce3DFmEur5"" checks",2020-11-11T21:43:37.964Z,160513101796400
"river: 2♣, 7♠, 5♠, 9♥ [Q♦]",2020-11-11T21:43:36.416Z,160513101642000
"""Michael @ Fer4N75h9y"" checks",2020-11-11T21:43:35.610Z,160513101561000
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-11-11T21:43:34.286Z,160513101428700
"""Scott @ Ce3DFmEur5"" checks",2020-11-11T21:43:31.990Z,160513101199100
"turn: 2♣, 7♠, 5♠ [9♥]",2020-11-11T21:43:30.123Z,160513101012400
"""Michael @ Fer4N75h9y"" checks",2020-11-11T21:43:29.315Z,160513100931600
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-11-11T21:43:27.610Z,160513100761100
"""Scott @ Ce3DFmEur5"" checks",2020-11-11T21:43:25.061Z,160513100506200
"flop:  [2♣, 7♠, 5♠]",2020-11-11T21:43:22.397Z,160513100239800
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-11-11T21:43:21.590Z,160513100159100
"""Scott @ Ce3DFmEur5"" calls 0.10",2020-11-11T21:43:18.268Z,160513099826800
"""Michael @ Fer4N75h9y"" calls 0.10",2020-11-11T21:43:16.382Z,160513099638300
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2020-11-11T21:43:14.919Z,160513099492106
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2020-11-11T21:43:14.919Z,160513099492105
"Your hand is A♥, K♣",2020-11-11T21:43:14.919Z,160513099492102
"Player stacks: #1 ""Scott @ Ce3DFmEur5"" (1.27) | #7 ""Dr Hurst @ b7rmnGbpoR"" (4.75) | #9 ""Michael @ Fer4N75h9y"" (4.48)",2020-11-11T21:43:14.919Z,160513099492101
"-- starting hand #89  (No Limit Texas Hold'em) (dealer: ""Michael @ Fer4N75h9y"") --",2020-11-11T21:43:14.919Z,160513099492100
"-- ending hand #88 --",2020-11-11T21:43:07.895Z,160513098789604
"""Michael @ Fer4N75h9y"" collected 0.75 from pot with Pair, K's (combination: K♣, K♠, Q♣, J♦, 10♣)",2020-11-11T21:43:07.895Z,160513098789603
"""Michael @ Fer4N75h9y"" shows a 5♠, K♣.",2020-11-11T21:43:07.895Z,160513098789602
"""Dr Hurst @ b7rmnGbpoR"" collected 0.75 from pot with Pair, K's (combination: K♦, K♠, Q♣, J♦, 10♣)",2020-11-11T21:43:07.895Z,160513098789601
"""Dr Hurst @ b7rmnGbpoR"" shows a K♦, 5♣.",2020-11-11T21:43:07.895Z,160513098789600
"""Michael @ Fer4N75h9y"" calls 0.60",2020-11-11T21:43:07.089Z,160513098709000
"""Dr Hurst @ b7rmnGbpoR"" raises to 0.60",2020-11-11T21:43:05.395Z,160513098539600
"""Scott @ Ce3DFmEur5"" folds",2020-11-11T21:42:51.984Z,160513097198400
"""Michael @ Fer4N75h9y"" bets 0.30",2020-11-11T21:42:48.023Z,160513096802300
"river: J♦, Q♣, 4♣, 10♣ [K♠]",2020-11-11T21:42:41.115Z,160513096111800
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-11-11T21:42:40.309Z,160513096031000
"""Scott @ Ce3DFmEur5"" checks",2020-11-11T21:42:38.427Z,160513095842800
"""Michael @ Fer4N75h9y"" checks",2020-11-11T21:42:37.501Z,160513095750200
"turn: J♦, Q♣, 4♣ [10♣]",2020-11-11T21:42:34.098Z,160513095409900
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-11-11T21:42:33.292Z,160513095329300
"""Scott @ Ce3DFmEur5"" checks",2020-11-11T21:42:29.458Z,160513094945900
"""Michael @ Fer4N75h9y"" checks",2020-11-11T21:42:26.981Z,160513094698200
"flop:  [J♦, Q♣, 4♣]",2020-11-11T21:42:23.811Z,160513094381100
"""Scott @ Ce3DFmEur5"" checks",2020-11-11T21:42:23.006Z,160513094300600
"""Michael @ Fer4N75h9y"" calls 0.10",2020-11-11T21:42:19.427Z,160513093943200
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2020-11-11T21:42:16.031Z,160513093603200
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2020-11-11T21:42:12.072Z,160513093207406
"""Michael @ Fer4N75h9y"" posts a small blind of 0.05",2020-11-11T21:42:12.072Z,160513093207405
"Your hand is 8♦, 2♣",2020-11-11T21:42:12.072Z,160513093207402
"Player stacks: #1 ""Scott @ Ce3DFmEur5"" (1.37) | #7 ""Dr Hurst @ b7rmnGbpoR"" (4.70) | #9 ""Michael @ Fer4N75h9y"" (4.43)",2020-11-11T21:42:12.072Z,160513093207401
"-- starting hand #88  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2020-11-11T21:42:12.072Z,160513093207400
"-- ending hand #87 --",2020-11-11T21:42:05.543Z,160513092554502
"""Michael @ Fer4N75h9y"" collected 1.85 from pot with Straight, J High (combination: J♠, 10♦, 9♥, 8♦, 7♥)",2020-11-11T21:42:05.543Z,160513092554501
"""Michael @ Fer4N75h9y"" shows a 10♦, 10♥.",2020-11-11T21:42:05.543Z,160513092554500
"""Scott @ Ce3DFmEur5"" calls 0.50",2020-11-11T21:42:04.736Z,160513092473700
"""Michael @ Fer4N75h9y"" bets 0.50",2020-11-11T21:41:43.043Z,160513090304400
"river: 4♥, J♠, 7♥, 9♥ [8♦]",2020-11-11T21:41:32.072Z,160513089207500
"""Michael @ Fer4N75h9y"" calls 0.10",2020-11-11T21:41:31.264Z,160513089126500
"""Scott @ Ce3DFmEur5"" bets 0.10",2020-11-11T21:41:27.331Z,160513088733200
"""Michael @ Fer4N75h9y"" checks",2020-11-11T21:41:25.387Z,160513088538800
"turn: 4♥, J♠, 7♥ [9♥]",2020-11-11T21:41:23.559Z,160513088356100
"""Michael @ Fer4N75h9y"" calls 0.10",2020-11-11T21:41:22.753Z,160513088275400
"""Scott @ Ce3DFmEur5"" bets 0.10",2020-11-11T21:41:19.461Z,160513087946200
"""Michael @ Fer4N75h9y"" checks",2020-11-11T21:41:16.861Z,160513087686200
"flop:  [4♥, J♠, 7♥]",2020-11-11T21:41:09.611Z,160513086961200
"""Scott @ Ce3DFmEur5"" calls 0.20",2020-11-11T21:41:08.801Z,160513086880200
"""Michael @ Fer4N75h9y"" raises to 0.20",2020-11-11T21:41:02.786Z,160513086278600
"""Dr Hurst @ b7rmnGbpoR"" folds",2020-11-11T21:40:59.554Z,160513085955500
"""Scott @ Ce3DFmEur5"" calls 0.10",2020-11-11T21:40:57.467Z,160513085746800
"""Michael @ Fer4N75h9y"" posts a big blind of 0.10",2020-11-11T21:40:54.629Z,160513085463006
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2020-11-11T21:40:54.629Z,160513085463005
"Your hand is 4♣, J♦",2020-11-11T21:40:54.629Z,160513085463002
"Player stacks: #1 ""Scott @ Ce3DFmEur5"" (2.27) | #7 ""Dr Hurst @ b7rmnGbpoR"" (4.75) | #9 ""Michael @ Fer4N75h9y"" (3.48)",2020-11-11T21:40:54.629Z,160513085463001
"-- starting hand #87  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2020-11-11T21:40:54.629Z,160513085463000
"-- ending hand #86 --",2020-11-11T21:40:47.614Z,160513084761903
"""Michael @ Fer4N75h9y"" shows a Q♦, J♠.",2020-11-11T21:40:47.614Z,160513084761902
"""Dr Hurst @ b7rmnGbpoR"" collected 0.50 from pot with Pair, 7's (combination: 7♦, 7♣, K♦, 10♣, 8♥)",2020-11-11T21:40:47.614Z,160513084761901
"""Dr Hurst @ b7rmnGbpoR"" shows a 10♣, K♦.",2020-11-11T21:40:47.614Z,160513084761900
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2020-11-11T21:40:46.807Z,160513084680800
"""Scott @ Ce3DFmEur5"" folds",2020-11-11T21:40:43.584Z,160513084358500
"""Michael @ Fer4N75h9y"" bets 0.10",2020-11-11T21:40:25.710Z,160513082571100
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-11-11T21:40:24.139Z,160513082414000
"""Scott @ Ce3DFmEur5"" checks",2020-11-11T21:40:19.133Z,160513081913400
"river: 7♦, 3♦, 6♥, 7♣ [8♥]",2020-11-11T21:40:16.667Z,160513081667100
"""Michael @ Fer4N75h9y"" checks",2020-11-11T21:40:15.862Z,160513081586200
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-11-11T21:40:13.836Z,160513081383700
"""Scott @ Ce3DFmEur5"" checks",2020-11-11T21:40:10.620Z,160513081062100
"turn: 7♦, 3♦, 6♥ [7♣]",2020-11-11T21:40:03.933Z,160513080393400
"""Michael @ Fer4N75h9y"" checks",2020-11-11T21:40:03.126Z,160513080312700
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-11-11T21:40:02.018Z,160513080202000
"""Scott @ Ce3DFmEur5"" checks",2020-11-11T21:39:58.157Z,160513079815800
"flop:  [7♦, 3♦, 6♥]",2020-11-11T21:39:45.148Z,160513078514900
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-11-11T21:39:44.343Z,160513078434400
"""Scott @ Ce3DFmEur5"" calls 0.10",2020-11-11T21:39:36.506Z,160513077650700
"""Michael @ Fer4N75h9y"" calls 0.10",2020-11-11T21:39:35.086Z,160513077508600
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2020-11-11T21:39:33.579Z,160513077358006
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2020-11-11T21:39:33.579Z,160513077358005
"Your hand is 9♥, 2♦",2020-11-11T21:39:33.579Z,160513077358002
"Player stacks: #1 ""Scott @ Ce3DFmEur5"" (2.37) | #7 ""Dr Hurst @ b7rmnGbpoR"" (4.45) | #9 ""Michael @ Fer4N75h9y"" (3.68)",2020-11-11T21:39:33.579Z,160513077358001
"-- starting hand #86  (No Limit Texas Hold'em) (dealer: ""Michael @ Fer4N75h9y"") --",2020-11-11T21:39:33.579Z,160513077358000
"-- ending hand #85 --",2020-11-11T21:39:26.552Z,160513076655403
"""Scott @ Ce3DFmEur5"" shows a 7♣, Q♣.",2020-11-11T21:39:26.552Z,160513076655402
"""Dr Hurst @ b7rmnGbpoR"" collected 0.65 from pot with Two Pair, 10's & 6's (combination: 10♣, 10♦, 6♣, 6♥, K♦)",2020-11-11T21:39:26.552Z,160513076655401
"""Dr Hurst @ b7rmnGbpoR"" shows a 6♣, 10♣.",2020-11-11T21:39:26.552Z,160513076655400
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-11-11T21:39:25.737Z,160513076573800
"""Scott @ Ce3DFmEur5"" checks",2020-11-11T21:39:21.686Z,160513076168700
"river: Q♥, 6♥, 8♦, K♦ [10♦]",2020-11-11T21:39:11.950Z,160513075195400
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2020-11-11T21:39:11.141Z,160513075114100
"""Scott @ Ce3DFmEur5"" bets 0.10",2020-11-11T21:39:06.546Z,160513074654700
"turn: Q♥, 6♥, 8♦ [K♦]",2020-11-11T21:38:59.608Z,160513073960900
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2020-11-11T21:38:58.802Z,160513073880300
"""Scott @ Ce3DFmEur5"" bets 0.10",2020-11-11T21:38:51.275Z,160513073127500
"flop:  [Q♥, 6♥, 8♦]",2020-11-11T21:38:43.175Z,160513072317600
"""Scott @ Ce3DFmEur5"" checks",2020-11-11T21:38:42.369Z,160513072237000
"""Michael @ Fer4N75h9y"" folds",2020-11-11T21:38:38.042Z,160513071804300
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2020-11-11T21:38:36.176Z,160513071617700
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2020-11-11T21:38:32.642Z,160513071264306
"""Michael @ Fer4N75h9y"" posts a small blind of 0.05",2020-11-11T21:38:32.642Z,160513071264305
"Your hand is 7♣, Q♣",2020-11-11T21:38:32.642Z,160513071264302
"Player stacks: #1 ""Scott @ Ce3DFmEur5"" (2.67) | #7 ""Dr Hurst @ b7rmnGbpoR"" (4.10) | #9 ""Michael @ Fer4N75h9y"" (3.73)",2020-11-11T21:38:32.642Z,160513071264301
"-- starting hand #85  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2020-11-11T21:38:32.642Z,160513071264300
"-- ending hand #84 --",2020-11-11T21:38:29.722Z,160513070972302
"""Scott @ Ce3DFmEur5"" collected 0.25 from pot",2020-11-11T21:38:29.722Z,160513070972301
"Uncalled bet of 0.10 returned to ""Scott @ Ce3DFmEur5""",2020-11-11T21:38:29.722Z,160513070972300
"""Michael @ Fer4N75h9y"" folds",2020-11-11T21:38:28.915Z,160513070891500
"""Scott @ Ce3DFmEur5"" bets 0.10",2020-11-11T21:38:27.181Z,160513070718100
"""Michael @ Fer4N75h9y"" checks",2020-11-11T21:38:24.924Z,160513070492500
"flop:  [J♠, 3♠, 7♦]",2020-11-11T21:38:22.219Z,160513070222100
"""Michael @ Fer4N75h9y"" checks",2020-11-11T21:38:21.414Z,160513070141500
"""Dr Hurst @ b7rmnGbpoR"" folds",2020-11-11T21:38:18.911Z,160513069891100
"""Scott @ Ce3DFmEur5"" calls 0.10",2020-11-11T21:38:14.052Z,160513069405200
"""Michael @ Fer4N75h9y"" posts a big blind of 0.10",2020-11-11T21:38:12.304Z,160513069230506
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2020-11-11T21:38:12.304Z,160513069230505
"Your hand is A♠, J♣",2020-11-11T21:38:12.304Z,160513069230502
"Player stacks: #1 ""Scott @ Ce3DFmEur5"" (2.52) | #7 ""Dr Hurst @ b7rmnGbpoR"" (4.15) | #9 ""Michael @ Fer4N75h9y"" (3.83)",2020-11-11T21:38:12.304Z,160513069230501
"-- starting hand #84  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2020-11-11T21:38:12.304Z,160513069230500
"-- ending hand #83 --",2020-11-11T21:38:09.388Z,160513068938902
"""Michael @ Fer4N75h9y"" collected 0.30 from pot",2020-11-11T21:38:09.388Z,160513068938901
"Uncalled bet of 0.10 returned to ""Michael @ Fer4N75h9y""",2020-11-11T21:38:09.388Z,160513068938900
"""Dr Hurst @ b7rmnGbpoR"" folds",2020-11-11T21:38:08.584Z,160513068858400
"""Scott @ Ce3DFmEur5"" folds",2020-11-11T21:38:05.684Z,160513068568500
"""Michael @ Fer4N75h9y"" bets 0.10",2020-11-11T21:38:02.767Z,160513068276800
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-11-11T21:37:58.193Z,160513067819400
"""Scott @ Ce3DFmEur5"" checks",2020-11-11T21:37:51.967Z,160513067196800
"flop:  [4♦, 7♦, 10♥]",2020-11-11T21:37:46.163Z,160513066616400
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-11-11T21:37:45.359Z,160513066535900
"""Scott @ Ce3DFmEur5"" calls 0.10",2020-11-11T21:37:41.301Z,160513066130200
"""Michael @ Fer4N75h9y"" calls 0.10",2020-11-11T21:37:30.790Z,160513065079100
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2020-11-11T21:37:29.180Z,160513064918106
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2020-11-11T21:37:29.180Z,160513064918105
"Your hand is J♦, 3♣",2020-11-11T21:37:29.180Z,160513064918102
"Player stacks: #1 ""Scott @ Ce3DFmEur5"" (2.62) | #7 ""Dr Hurst @ b7rmnGbpoR"" (4.25) | #9 ""Michael @ Fer4N75h9y"" (3.63)",2020-11-11T21:37:29.180Z,160513064918101
"-- starting hand #83  (No Limit Texas Hold'em) (dealer: ""Michael @ Fer4N75h9y"") --",2020-11-11T21:37:29.180Z,160513064918100
"-- ending hand #82 --",2020-11-11T21:37:26.268Z,160513064626902
"""Scott @ Ce3DFmEur5"" collected 0.40 from pot",2020-11-11T21:37:26.268Z,160513064626901
"Uncalled bet of 2.22 returned to ""Scott @ Ce3DFmEur5""",2020-11-11T21:37:26.268Z,160513064626900
"""Michael @ Fer4N75h9y"" folds",2020-11-11T21:37:25.462Z,160513064546300
"""Scott @ Ce3DFmEur5"" raises to 2.32 and go all in",2020-11-11T21:37:22.683Z,160513064268400
"""Michael @ Fer4N75h9y"" bets 0.10",2020-11-11T21:37:18.433Z,160513063843400
"river: 8♠, 5♠, 9♥, 3♦ [6♣]",2020-11-11T21:37:11.970Z,160513063197200
"""Scott @ Ce3DFmEur5"" checks",2020-11-11T21:37:11.164Z,160513063116500
"""Michael @ Fer4N75h9y"" checks",2020-11-11T21:37:05.663Z,160513062566300
"turn: 8♠, 5♠, 9♥ [3♦]",2020-11-11T21:37:03.123Z,160513062312500
"""Scott @ Ce3DFmEur5"" checks",2020-11-11T21:37:02.315Z,160513062231500
"""Michael @ Fer4N75h9y"" checks",2020-11-11T21:36:57.393Z,160513061739400
"flop:  [8♠, 5♠, 9♥]",2020-11-11T21:36:54.566Z,160513061456700
"""Scott @ Ce3DFmEur5"" checks",2020-11-11T21:36:53.760Z,160513061376100
"""Michael @ Fer4N75h9y"" calls 0.10",2020-11-11T21:36:44.921Z,160513060492200
"""Dr Hurst @ b7rmnGbpoR"" folds",2020-11-11T21:36:42.693Z,160513060269300
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2020-11-11T21:36:40.656Z,160513060065806
"""Michael @ Fer4N75h9y"" posts a small blind of 0.05",2020-11-11T21:36:40.656Z,160513060065805
"Your hand is 7♦, 4♦",2020-11-11T21:36:40.656Z,160513060065802
"Player stacks: #1 ""Scott @ Ce3DFmEur5"" (2.42) | #7 ""Dr Hurst @ b7rmnGbpoR"" (4.25) | #9 ""Michael @ Fer4N75h9y"" (3.83)",2020-11-11T21:36:40.656Z,160513060065801
"-- starting hand #82  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2020-11-11T21:36:40.656Z,160513060065800
"-- ending hand #81 --",2020-11-11T21:36:33.630Z,160513059363104
"""Michael @ Fer4N75h9y"" collected 0.30 from pot with Straight, 9 High (combination: 9♠, 8♠, 7♦, 6♥, 5♥)",2020-11-11T21:36:33.630Z,160513059363103
"""Michael @ Fer4N75h9y"" shows a 9♠, 3♥.",2020-11-11T21:36:33.630Z,160513059363102
"""Dr Hurst @ b7rmnGbpoR"" collected 0.30 from pot with Straight, 9 High (combination: 9♣, 8♠, 7♦, 6♥, 5♥)",2020-11-11T21:36:33.630Z,160513059363101
"""Dr Hurst @ b7rmnGbpoR"" shows a Q♣, 9♣.",2020-11-11T21:36:33.630Z,160513059363100
"""Dr Hurst @ b7rmnGbpoR"" calls 0.20",2020-11-11T21:36:32.823Z,160513059282400
"""Michael @ Fer4N75h9y"" raises to 0.20",2020-11-11T21:36:30.637Z,160513059063800
"""Dr Hurst @ b7rmnGbpoR"" bets 0.10",2020-11-11T21:36:27.922Z,160513058792300
"river: 8♠, 5♥, 6♥, 4♣ [7♦]",2020-11-11T21:36:18.250Z,160513057825300
"""Michael @ Fer4N75h9y"" checks",2020-11-11T21:36:17.444Z,160513057744500
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-11-11T21:36:15.261Z,160513057526200
"turn: 8♠, 5♥, 6♥ [4♣]",2020-11-11T21:36:04.677Z,160513056467800
"""Michael @ Fer4N75h9y"" checks",2020-11-11T21:36:03.871Z,160513056387200
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-11-11T21:36:02.590Z,160513056259100
"flop:  [8♠, 5♥, 6♥]",2020-11-11T21:35:47.860Z,160513054786100
"""Michael @ Fer4N75h9y"" checks",2020-11-11T21:35:47.053Z,160513054705400
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2020-11-11T21:35:45.626Z,160513054562700
