entry,at,order
"""Kris @ TIkYUKGupO"" posts a big blind of 0.10",2020-12-29T21:44:35.718Z,160927827571906
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2020-12-29T21:44:35.718Z,160927827571905
"Your hand is 5♥, J♥",2020-12-29T21:44:35.718Z,160927827571903
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (8.65) | #3 ""Scott @ Ce3DFmEur5"" (12.30) | #10 ""Kris @ TIkYUKGupO"" (19.05)",2020-12-29T21:44:35.718Z,160927827571901
"-- starting hand #78  (No Limit Texas Hold'em) (dealer: ""Michael @ Fer4N75h9y"") --",2020-12-29T21:44:35.718Z,160927827571900
"Undealt cards: 8♣, 10♦, 9♣ [4♦, K♠]",2020-12-29T21:44:31.478Z,160927827147900
"-- ending hand #77 --",2020-12-29T21:44:29.802Z,160927826980302
"""Kris @ TIkYUKGupO"" collected 0.50 from pot",2020-12-29T21:44:29.802Z,160927826980301
"Uncalled bet of 0.20 returned to ""Kris @ TIkYUKGupO""",2020-12-29T21:44:29.802Z,160927826980300
"""Michael @ Fer4N75h9y"" folds",2020-12-29T21:44:28.993Z,160927826899400
"""Kris @ TIkYUKGupO"" bets 0.20",2020-12-29T21:44:26.185Z,160927826618600
"""Michael @ Fer4N75h9y"" checks",2020-12-29T21:44:20.554Z,160927826055500
"Flop:  [8♣, 10♦, 9♣]",2020-12-29T21:44:17.582Z,160927825758300
"""Scott @ Ce3DFmEur5"" folds",2020-12-29T21:44:16.771Z,160927825677200
"""Michael @ Fer4N75h9y"" calls 0.20",2020-12-29T21:44:15.038Z,160927825503900
"""Kris @ TIkYUKGupO"" raises to 0.20",2020-12-29T21:44:12.403Z,160927825240400
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2020-12-29T21:44:09.614Z,160927824961506
"""Michael @ Fer4N75h9y"" posts a small blind of 0.05",2020-12-29T21:44:09.614Z,160927824961505
"Your hand is 8♥, 4♠",2020-12-29T21:44:09.614Z,160927824961503
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (8.85) | #3 ""Scott @ Ce3DFmEur5"" (12.40) | #10 ""Kris @ TIkYUKGupO"" (18.75)",2020-12-29T21:44:09.614Z,160927824961501
"-- starting hand #77  (No Limit Texas Hold'em) (dealer: ""Kris @ TIkYUKGupO"") --",2020-12-29T21:44:09.614Z,160927824961500
"Undealt cards: 9♦, 6♣, 6♦ [3♦, 9♥]",2020-12-29T21:44:04.938Z,160927824493900
"-- ending hand #76 --",2020-12-29T21:44:03.692Z,160927824369302
"""Michael @ Fer4N75h9y"" collected 0.50 from pot",2020-12-29T21:44:03.692Z,160927824369301
"Uncalled bet of 0.30 returned to ""Michael @ Fer4N75h9y""",2020-12-29T21:44:03.692Z,160927824369300
"""Kris @ TIkYUKGupO"" folds",2020-12-29T21:44:02.853Z,160927824288400
"""Michael @ Fer4N75h9y"" bets 0.30",2020-12-29T21:44:00.959Z,160927824096000
"""Kris @ TIkYUKGupO"" checks",2020-12-29T21:43:57.131Z,160927823713200
"Flop:  [9♦, 6♣, 6♦]",2020-12-29T21:43:51.859Z,160927823186000
"""Kris @ TIkYUKGupO"" calls 0.20",2020-12-29T21:43:51.050Z,160927823105300
"""Scott @ Ce3DFmEur5"" folds",2020-12-29T21:43:49.164Z,160927822916500
"""Michael @ Fer4N75h9y"" raises to 0.20",2020-12-29T21:43:45.040Z,160927822504100
"""Kris @ TIkYUKGupO"" calls 0.10",2020-12-29T21:43:42.205Z,160927822220600
"""Scott @ Ce3DFmEur5"" calls 0.10",2020-12-29T21:43:38.893Z,160927821889300
"""Michael @ Fer4N75h9y"" posts a big blind of 0.10",2020-12-29T21:43:35.605Z,160927821560506
"""Kris @ TIkYUKGupO"" posts a small blind of 0.05",2020-12-29T21:43:35.605Z,160927821560505
"Your hand is 7♣, J♣",2020-12-29T21:43:35.605Z,160927821560503
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (8.55) | #3 ""Scott @ Ce3DFmEur5"" (12.50) | #10 ""Kris @ TIkYUKGupO"" (18.95)",2020-12-29T21:43:35.605Z,160927821560501
"-- starting hand #76  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2020-12-29T21:43:35.605Z,160927821560500
"-- ending hand #75 --",2020-12-29T21:43:32.696Z,160927821269702
"""Scott @ Ce3DFmEur5"" collected 0.20 from pot",2020-12-29T21:43:32.696Z,160927821269701
"Uncalled bet of 0.20 returned to ""Scott @ Ce3DFmEur5""",2020-12-29T21:43:32.696Z,160927821269700
"""Kris @ TIkYUKGupO"" folds",2020-12-29T21:43:31.892Z,160927821189300
"""Scott @ Ce3DFmEur5"" bets 0.20",2020-12-29T21:43:26.070Z,160927820607100
"River: 10♠, 9♠, 9♥, 5♦ [Q♦]",2020-12-29T21:43:18.495Z,160927819849700
"""Kris @ TIkYUKGupO"" checks",2020-12-29T21:43:17.689Z,160927819769000
"""Scott @ Ce3DFmEur5"" checks",2020-12-29T21:43:15.774Z,160927819577600
"Turn: 10♠, 9♠, 9♥ [5♦]",2020-12-29T21:43:13.639Z,160927819364100
"""Kris @ TIkYUKGupO"" checks",2020-12-29T21:43:12.830Z,160927819283100
"""Scott @ Ce3DFmEur5"" checks",2020-12-29T21:43:11.121Z,160927819112200
"Flop:  [10♠, 9♠, 9♥]",2020-12-29T21:43:08.072Z,160927818807300
"""Kris @ TIkYUKGupO"" checks",2020-12-29T21:43:07.258Z,160927818725900
"""Scott @ Ce3DFmEur5"" calls 0.10",2020-12-29T21:43:04.824Z,160927818482500
"""Michael @ Fer4N75h9y"" folds",2020-12-29T21:43:01.978Z,160927818201800
"""Kris @ TIkYUKGupO"" posts a big blind of 0.10",2020-12-29T21:43:00.173Z,160927818017406
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2020-12-29T21:43:00.173Z,160927818017405
"Your hand is 3♣, Q♥",2020-12-29T21:43:00.173Z,160927818017403
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (8.55) | #3 ""Scott @ Ce3DFmEur5"" (12.40) | #10 ""Kris @ TIkYUKGupO"" (19.05)",2020-12-29T21:43:00.173Z,160927818017401
"-- starting hand #75  (No Limit Texas Hold'em) (dealer: ""Michael @ Fer4N75h9y"") --",2020-12-29T21:43:00.173Z,160927818017400
"-- ending hand #74 --",2020-12-29T21:42:57.250Z,160927817725102
"""Kris @ TIkYUKGupO"" collected 0.90 from pot",2020-12-29T21:42:57.250Z,160927817725101
"Uncalled bet of 0.20 returned to ""Kris @ TIkYUKGupO""",2020-12-29T21:42:57.250Z,160927817725100
"""Michael @ Fer4N75h9y"" folds",2020-12-29T21:42:56.443Z,160927817644300
"""Kris @ TIkYUKGupO"" bets 0.20",2020-12-29T21:42:55.520Z,160927817552100
"""Michael @ Fer4N75h9y"" checks",2020-12-29T21:42:51.536Z,160927817153700
"River: Q♥, 7♠, 10♠, 3♦ [4♣]",2020-12-29T21:42:49.085Z,160927816908700
"""Kris @ TIkYUKGupO"" checks",2020-12-29T21:42:48.274Z,160927816827500
"""Michael @ Fer4N75h9y"" checks",2020-12-29T21:42:45.228Z,160927816522900
"Turn: Q♥, 7♠, 10♠ [3♦]",2020-12-29T21:42:38.236Z,160927815823700
"""Kris @ TIkYUKGupO"" calls 0.20",2020-12-29T21:42:37.416Z,160927815742800
"""Michael @ Fer4N75h9y"" bets 0.20",2020-12-29T21:42:35.606Z,160927815560900
"Flop:  [Q♥, 7♠, 10♠]",2020-12-29T21:42:30.882Z,160927815088300
"""Scott @ Ce3DFmEur5"" folds",2020-12-29T21:42:30.061Z,160927815006200
"""Michael @ Fer4N75h9y"" calls 0.20",2020-12-29T21:42:27.805Z,160927814780600
"""Kris @ TIkYUKGupO"" raises to 0.20",2020-12-29T21:42:25.970Z,160927814597100
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2020-12-29T21:42:22.916Z,160927814291706
"""Michael @ Fer4N75h9y"" posts a small blind of 0.05",2020-12-29T21:42:22.916Z,160927814291705
"Your hand is 2♠, K♦",2020-12-29T21:42:22.916Z,160927814291703
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (8.95) | #3 ""Scott @ Ce3DFmEur5"" (12.50) | #10 ""Kris @ TIkYUKGupO"" (18.55)",2020-12-29T21:42:22.916Z,160927814291701
"-- starting hand #74  (No Limit Texas Hold'em) (dealer: ""Kris @ TIkYUKGupO"") --",2020-12-29T21:42:22.916Z,160927814291700
"Undealt cards:  [2♠, 3♣, 10♥, 5♣, 2♦]",2020-12-29T21:42:18.545Z,160927813854600
"-- ending hand #73 --",2020-12-29T21:42:17.011Z,160927813701202
"""Kris @ TIkYUKGupO"" collected 0.20 from pot",2020-12-29T21:42:17.011Z,160927813701201
"Uncalled bet of 0.20 returned to ""Kris @ TIkYUKGupO""",2020-12-29T21:42:17.011Z,160927813701200
"""Michael @ Fer4N75h9y"" folds",2020-12-29T21:42:16.202Z,160927813620300
"""Kris @ TIkYUKGupO"" raises to 0.30",2020-12-29T21:42:14.656Z,160927813465700
"""Scott @ Ce3DFmEur5"" folds",2020-12-29T21:42:10.889Z,160927813089000
"""Michael @ Fer4N75h9y"" posts a big blind of 0.10",2020-12-29T21:42:02.786Z,160927812278906
"""Kris @ TIkYUKGupO"" posts a small blind of 0.05",2020-12-29T21:42:02.786Z,160927812278905
"Your hand is 5♠, A♥",2020-12-29T21:42:02.786Z,160927812278903
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (9.05) | #3 ""Scott @ Ce3DFmEur5"" (12.50) | #10 ""Kris @ TIkYUKGupO"" (18.45)",2020-12-29T21:42:02.786Z,160927812278901
"-- starting hand #73  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2020-12-29T21:42:02.786Z,160927812278900
"Undealt cards: 9♥, K♣, 5♣ [A♦, 8♦]",2020-12-29T21:41:59.307Z,160927811930800
"-- ending hand #72 --",2020-12-29T21:41:56.870Z,160927811687102
"""Michael @ Fer4N75h9y"" collected 0.30 from pot",2020-12-29T21:41:56.870Z,160927811687101
"Uncalled bet of 0.20 returned to ""Michael @ Fer4N75h9y""",2020-12-29T21:41:56.870Z,160927811687100
"""Kris @ TIkYUKGupO"" folds",2020-12-29T21:41:56.066Z,160927811606700
"""Scott @ Ce3DFmEur5"" folds",2020-12-29T21:41:53.025Z,160927811302600
"""Michael @ Fer4N75h9y"" bets 0.20",2020-12-29T21:41:37.831Z,160927809783100
"""Kris @ TIkYUKGupO"" checks",2020-12-29T21:41:32.513Z,160927809251400
"""Scott @ Ce3DFmEur5"" checks",2020-12-29T21:41:27.813Z,160927808781400
"Flop:  [9♥, K♣, 5♣]",2020-12-29T21:41:17.111Z,160927807711200
"""Kris @ TIkYUKGupO"" checks",2020-12-29T21:41:16.296Z,160927807629700
"""Scott @ Ce3DFmEur5"" calls 0.10",2020-12-29T21:41:12.957Z,160927807295800
"""Michael @ Fer4N75h9y"" calls 0.10",2020-12-29T21:41:05.797Z,160927806579800
"""Kris @ TIkYUKGupO"" posts a big blind of 0.10",2020-12-29T21:41:03.728Z,160927806372906
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2020-12-29T21:41:03.728Z,160927806372905
"Your hand is A♣, 6♦",2020-12-29T21:41:03.728Z,160927806372903
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (8.85) | #3 ""Scott @ Ce3DFmEur5"" (12.60) | #10 ""Kris @ TIkYUKGupO"" (18.55)",2020-12-29T21:41:03.728Z,160927806372901
"-- starting hand #72  (No Limit Texas Hold'em) (dead button) --",2020-12-29T21:41:03.728Z,160927806372900
"Undealt cards: 4♣, K♦, 6♥, 4♦ [K♥]",2020-12-29T21:41:01.060Z,160927806106200
"-- ending hand #71 --",2020-12-29T21:40:57.804Z,160927805780502
"""Scott @ Ce3DFmEur5"" collected 1.60 from pot",2020-12-29T21:40:57.804Z,160927805780501
"Uncalled bet of 0.50 returned to ""Scott @ Ce3DFmEur5""",2020-12-29T21:40:57.804Z,160927805780500
"""Michael @ Fer4N75h9y"" folds",2020-12-29T21:40:56.995Z,160927805699600
"""Scott @ Ce3DFmEur5"" raises to 1.00",2020-12-29T21:40:44.269Z,160927804427000
"""Michael @ Fer4N75h9y"" bets 0.50",2020-12-29T21:40:37.140Z,160927803714100
"""Scott @ Ce3DFmEur5"" checks",2020-12-29T21:40:32.715Z,160927803271600
"Turn: 4♣, K♦, 6♥ [4♦]",2020-12-29T21:40:28.271Z,160927802827300
"""Scott @ Ce3DFmEur5"" calls 0.20",2020-12-29T21:40:27.453Z,160927802745400
"""Michael @ Fer4N75h9y"" bets 0.20",2020-12-29T21:40:21.223Z,160927802122400
"""Scott @ Ce3DFmEur5"" checks",2020-12-29T21:40:17.445Z,160927801744600
"Flop:  [4♣, K♦, 6♥]",2020-12-29T21:40:12.469Z,160927801247200
"""Scott @ Ce3DFmEur5"" checks",2020-12-29T21:40:11.662Z,160927801166300
"""Michael @ Fer4N75h9y"" calls 0.10",2020-12-29T21:40:09.886Z,160927800988700
"""Kris @ TIkYUKGupO"" folds",2020-12-29T21:40:08.266Z,160927800826700
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2020-12-29T21:40:00.525Z,160927800053107
"Dead Small Blind",2020-12-29T21:40:00.525Z,160927800053106
"Your hand is 10♣, 4♠",2020-12-29T21:40:00.525Z,160927800053104
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (9.65) | #3 ""Scott @ Ce3DFmEur5"" (11.80) | #10 ""Kris @ TIkYUKGupO"" (18.55)",2020-12-29T21:40:00.525Z,160927800053102
"-- starting hand #71  (No Limit Texas Hold'em) (dealer: ""Michael @ Fer4N75h9y"") --",2020-12-29T21:40:00.525Z,160927800053101
"The player ""Dr Hurst @ b7rmnGbpoR"" quits the game with a stack of 0.00.",2020-12-29T21:40:00.525Z,160927800053100
"-- ending hand #70 --",2020-12-29T21:39:54.481Z,160927799448304
"""Dr Hurst @ b7rmnGbpoR"" shows a 4♠, 5♦.",2020-12-29T21:39:54.481Z,160927799448303
"""Kris @ TIkYUKGupO"" collected 12.10 from pot with Three of a Kind, A's (combination: A♦, A♣, A♥, 8♦, 7♣)",2020-12-29T21:39:54.481Z,160927799448302
"""Kris @ TIkYUKGupO"" shows a A♦, 7♣.",2020-12-29T21:39:54.481Z,160927799448301
"Uncalled bet of 6.45 returned to ""Kris @ TIkYUKGupO""",2020-12-29T21:39:54.481Z,160927799448300
"""Dr Hurst @ b7rmnGbpoR"" calls 5.05 and go all in",2020-12-29T21:39:53.673Z,160927799367400
"""Kris @ TIkYUKGupO"" raises to 11.50 and go all in",2020-12-29T21:39:40.254Z,160927798025500
"""Dr Hurst @ b7rmnGbpoR"" bets 1.05",2020-12-29T21:39:32.900Z,160927797290000
"River: 2♣, A♣, 4♦, A♥ [8♦]",2020-12-29T21:39:21.430Z,160927796143500
"""Dr Hurst @ b7rmnGbpoR"" calls 0.40",2020-12-29T21:39:20.620Z,160927796062100
"""Kris @ TIkYUKGupO"" raises to 0.40",2020-12-29T21:39:16.703Z,160927795670400
"""Dr Hurst @ b7rmnGbpoR"" bets 0.10",2020-12-29T21:39:10.040Z,160927795004100
"Turn: 2♣, A♣, 4♦ [A♥]",2020-12-29T21:39:04.928Z,160927794492900
"""Dr Hurst @ b7rmnGbpoR"" calls 0.30",2020-12-29T21:39:04.120Z,160927794412100
"""Michael @ Fer4N75h9y"" folds",2020-12-29T21:38:55.346Z,160927793534700
"""Kris @ TIkYUKGupO"" raises to 0.30",2020-12-29T21:38:54.428Z,160927793442900
"""Dr Hurst @ b7rmnGbpoR"" bets 0.10",2020-12-29T21:38:43.818Z,160927792381900
"""Michael @ Fer4N75h9y"" checks",2020-12-29T21:38:38.693Z,160927791869400
"Flop:  [2♣, A♣, 4♦]",2020-12-29T21:38:36.527Z,160927791653100
"""Dr Hurst @ b7rmnGbpoR"" calls 0.20",2020-12-29T21:38:35.711Z,160927791571200
"""Michael @ Fer4N75h9y"" calls 0.20",2020-12-29T21:38:33.698Z,160927791369900
"""Kris @ TIkYUKGupO"" raises to 0.20",2020-12-29T21:38:31.731Z,160927791173100
"""Scott @ Ce3DFmEur5"" folds",2020-12-29T21:38:28.771Z,160927790877200
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2020-12-29T21:38:24.439Z,160927790444007
"""Michael @ Fer4N75h9y"" posts a small blind of 0.05",2020-12-29T21:38:24.439Z,160927790444006
"Your hand is 10♣, 8♠",2020-12-29T21:38:24.439Z,160927790444004
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (9.85) | #2 ""Dr Hurst @ b7rmnGbpoR"" (5.95) | #3 ""Scott @ Ce3DFmEur5"" (11.80) | #10 ""Kris @ TIkYUKGupO"" (12.40)",2020-12-29T21:38:24.439Z,160927790444001
"-- starting hand #70  (No Limit Texas Hold'em) (dealer: ""Kris @ TIkYUKGupO"") --",2020-12-29T21:38:24.439Z,160927790444000
"Undealt cards: 2♣, 6♠, 10♦ [Q♣, 6♦]",2020-12-29T21:38:19.879Z,160927789988100
"-- ending hand #69 --",2020-12-29T21:38:18.511Z,160927789851102
"""Michael @ Fer4N75h9y"" collected 0.20 from pot",2020-12-29T21:38:18.511Z,160927789851101
"Uncalled bet of 0.20 returned to ""Michael @ Fer4N75h9y""",2020-12-29T21:38:18.511Z,160927789851100
"""Kris @ TIkYUKGupO"" folds",2020-12-29T21:38:17.707Z,160927789770700
"""Michael @ Fer4N75h9y"" bets 0.20",2020-12-29T21:38:14.300Z,160927789430100
"""Kris @ TIkYUKGupO"" checks",2020-12-29T21:38:10.841Z,160927789084200
"Flop:  [2♣, 6♠, 10♦]",2020-12-29T21:38:06.527Z,160927788652900
"""Michael @ Fer4N75h9y"" checks",2020-12-29T21:38:05.693Z,160927788569400
"""Kris @ TIkYUKGupO"" calls 0.10",2020-12-29T21:38:04.030Z,160927788403700
"""Scott @ Ce3DFmEur5"" folds",2020-12-29T21:38:01.703Z,160927788170400
"""Dr Hurst @ b7rmnGbpoR"" folds",2020-12-29T21:37:51.092Z,160927787109200
"""Michael @ Fer4N75h9y"" posts a big blind of 0.10",2020-12-29T21:37:37.962Z,160927785796307
"""Kris @ TIkYUKGupO"" posts a small blind of 0.05",2020-12-29T21:37:37.962Z,160927785796306
"Your hand is 9♦, Q♠",2020-12-29T21:37:37.962Z,160927785796304
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (9.75) | #2 ""Dr Hurst @ b7rmnGbpoR"" (5.95) | #3 ""Scott @ Ce3DFmEur5"" (11.80) | #10 ""Kris @ TIkYUKGupO"" (12.50)",2020-12-29T21:37:37.962Z,160927785796301
"-- starting hand #69  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2020-12-29T21:37:37.962Z,160927785796300
"Undealt cards: 8♠, 6♥, Q♠ [7♣, 5♦]",2020-12-29T21:37:33.357Z,160927785336800
"-- ending hand #68 --",2020-12-29T21:37:32.058Z,160927785205902
"""Scott @ Ce3DFmEur5"" collected 0.20 from pot",2020-12-29T21:37:32.058Z,160927785205901
"Uncalled bet of 0.30 returned to ""Scott @ Ce3DFmEur5""",2020-12-29T21:37:32.058Z,160927785205900
"""Kris @ TIkYUKGupO"" folds",2020-12-29T21:37:31.252Z,160927785125300
"""Scott @ Ce3DFmEur5"" bets 0.30",2020-12-29T21:37:23.474Z,160927784347500
"Flop:  [8♠, 6♥, Q♠]",2020-12-29T21:37:18.018Z,160927783802300
"""Kris @ TIkYUKGupO"" checks",2020-12-29T21:37:17.207Z,160927783720800
"""Scott @ Ce3DFmEur5"" calls 0.10",2020-12-29T21:37:15.491Z,160927783549200
"""Dr Hurst @ b7rmnGbpoR"" folds",2020-12-29T21:37:07.194Z,160927782719500
"""Michael @ Fer4N75h9y"" folds",2020-12-29T21:37:02.626Z,160927782262700
"""Kris @ TIkYUKGupO"" posts a big blind of 0.10",2020-12-29T21:37:00.456Z,160927782045807
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2020-12-29T21:37:00.456Z,160927782045806
"Your hand is A♣, Q♣",2020-12-29T21:37:00.456Z,160927782045804
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (9.75) | #2 ""Dr Hurst @ b7rmnGbpoR"" (5.95) | #3 ""Scott @ Ce3DFmEur5"" (11.70) | #10 ""Kris @ TIkYUKGupO"" (12.60)",2020-12-29T21:37:00.456Z,160927782045801
"-- starting hand #68  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2020-12-29T21:37:00.456Z,160927782045800
"-- ending hand #67 --",2020-12-29T21:36:54.414Z,160927781441602
"""Dr Hurst @ b7rmnGbpoR"" collected 0.50 from pot with Pair, 5's (combination: 5♠, 5♥, A♠, J♣, 9♠)",2020-12-29T21:36:54.414Z,160927781441601
"""Dr Hurst @ b7rmnGbpoR"" shows a J♣, A♠.",2020-12-29T21:36:54.414Z,160927781441600
"""Kris @ TIkYUKGupO"" checks",2020-12-29T21:36:53.601Z,160927781360200
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-12-29T21:36:51.770Z,160927781177100
"River: 8♥, 5♠, 5♥, 7♥ [9♠]",2020-12-29T21:36:47.122Z,160927780712500
"""Kris @ TIkYUKGupO"" checks",2020-12-29T21:36:46.303Z,160927780631000
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-12-29T21:36:44.682Z,160927780468300
"Turn: 8♥, 5♠, 5♥ [7♥]",2020-12-29T21:36:40.258Z,160927780025900
"""Kris @ TIkYUKGupO"" checks",2020-12-29T21:36:39.454Z,160927779945500
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-12-29T21:36:35.772Z,160927779577300
"Flop:  [8♥, 5♠, 5♥]",2020-12-29T21:36:28.281Z,160927778828200
"""Scott @ Ce3DFmEur5"" folds",2020-12-29T21:36:27.475Z,160927778747600
"""Dr Hurst @ b7rmnGbpoR"" calls 0.20",2020-12-29T21:36:18.521Z,160927777852200
"""Michael @ Fer4N75h9y"" folds",2020-12-29T21:36:14.910Z,160927777491200
"""Kris @ TIkYUKGupO"" raises to 0.20",2020-12-29T21:36:13.845Z,160927777384500
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2020-12-29T21:36:09.630Z,160927776963207
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2020-12-29T21:36:09.630Z,160927776963206
"Your hand is 6♦, 2♠",2020-12-29T21:36:09.630Z,160927776963204
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (9.75) | #2 ""Dr Hurst @ b7rmnGbpoR"" (5.65) | #3 ""Scott @ Ce3DFmEur5"" (11.80) | #10 ""Kris @ TIkYUKGupO"" (12.80)",2020-12-29T21:36:09.630Z,160927776963201
"-- starting hand #67  (No Limit Texas Hold'em) (dealer: ""Michael @ Fer4N75h9y"") --",2020-12-29T21:36:09.630Z,160927776963200
"-- ending hand #66 --",2020-12-29T21:36:03.602Z,160927776360702
"""Scott @ Ce3DFmEur5"" collected 2.55 from pot with Straight, J High (combination: J♣, 10♣, 9♦, 8♦, 7♥)",2020-12-29T21:36:03.602Z,160927776360701
"""Scott @ Ce3DFmEur5"" shows a A♠, 10♣.",2020-12-29T21:36:03.602Z,160927776360700
"""Kris @ TIkYUKGupO"" calls 0.80",2020-12-29T21:36:02.793Z,160927776279400
"""Scott @ Ce3DFmEur5"" bets 0.80",2020-12-29T21:35:49.918Z,160927774992400
"River: 8♦, 9♦, 7♥, 2♦ [J♣]",2020-12-29T21:35:36.521Z,160927773653300
"""Kris @ TIkYUKGupO"" checks",2020-12-29T21:35:35.685Z,160927773568600
"""Scott @ Ce3DFmEur5"" checks",2020-12-29T21:35:31.851Z,160927773185200
"Turn: 8♦, 9♦, 7♥ [2♦]",2020-12-29T21:35:26.117Z,160927772611900
"""Kris @ TIkYUKGupO"" calls 0.20",2020-12-29T21:35:25.309Z,160927772531000
