entry,at,order
"""Michael @ Fer4N75h9y"" bets 0.04",2021-01-07T21:44:40.091Z,161005588009200
"Flop:  [7♦, A♣, Q♣]",2021-01-07T21:44:36.980Z,161005587698100
"""Scott @ Ce3DFmEur5"" folds",2021-01-07T21:44:36.170Z,161005587617100
"""Michael @ Fer4N75h9y"" calls 0.08",2021-01-07T21:44:27.573Z,161005586757400
"""kris @ _X6Ys281E0"" raises to 0.08",2021-01-07T21:44:25.958Z,161005586595900
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.04",2021-01-07T21:44:17.634Z,161005585763506
"""Michael @ Fer4N75h9y"" posts a small blind of 0.02",2021-01-07T21:44:17.634Z,161005585763505
"Your hand is 4♦, 7♣",2021-01-07T21:44:17.634Z,161005585763503
"Player stacks: #2 ""Michael @ Fer4N75h9y"" (4.29) | #9 ""Scott @ Ce3DFmEur5"" (6.52) | #10 ""kris @ _X6Ys281E0"" (5.19)",2021-01-07T21:44:17.634Z,161005585763501
"-- starting hand #86  (No Limit Texas Hold'em) (dealer: ""kris @ _X6Ys281E0"") --",2021-01-07T21:44:17.634Z,161005585763500
"-- ending hand #85 --",2021-01-07T21:44:14.712Z,161005585471302
"""Scott @ Ce3DFmEur5"" collected 0.12 from pot",2021-01-07T21:44:14.712Z,161005585471301
"Uncalled bet of 0.08 returned to ""Scott @ Ce3DFmEur5""",2021-01-07T21:44:14.712Z,161005585471300
"""Michael @ Fer4N75h9y"" folds",2021-01-07T21:44:13.906Z,161005585390700
"""kris @ _X6Ys281E0"" folds",2021-01-07T21:44:12.969Z,161005585297000
"""Scott @ Ce3DFmEur5"" bets 0.08",2021-01-07T21:43:59.156Z,161005583915600
"""Michael @ Fer4N75h9y"" checks",2021-01-07T21:43:54.265Z,161005583426600
"""kris @ _X6Ys281E0"" checks",2021-01-07T21:43:52.608Z,161005583260900
"River: 6♣, 3♣, Q♥, 7♦ [7♥]",2021-01-07T21:43:41.993Z,161005582199600
"""Scott @ Ce3DFmEur5"" checks",2021-01-07T21:43:41.189Z,161005582119000
"""Michael @ Fer4N75h9y"" checks",2021-01-07T21:43:39.513Z,161005581951400
"""kris @ _X6Ys281E0"" checks",2021-01-07T21:43:37.805Z,161005581780600
"Turn: 6♣, 3♣, Q♥ [7♦]",2021-01-07T21:43:30.958Z,161005581096000
"""Scott @ Ce3DFmEur5"" checks",2021-01-07T21:43:30.154Z,161005581015400
"""Michael @ Fer4N75h9y"" checks",2021-01-07T21:43:19.364Z,161005579936400
"""kris @ _X6Ys281E0"" checks",2021-01-07T21:43:16.708Z,161005579670900
"Flop:  [6♣, 3♣, Q♥]",2021-01-07T21:43:05.783Z,161005578578400
"""Michael @ Fer4N75h9y"" checks",2021-01-07T21:43:04.978Z,161005578497900
"""kris @ _X6Ys281E0"" calls 0.04",2021-01-07T21:43:00.212Z,161005578021300
"""Scott @ Ce3DFmEur5"" calls 0.04",2021-01-07T21:42:58.064Z,161005577806500
"""Michael @ Fer4N75h9y"" posts a big blind of 0.04",2021-01-07T21:42:51.193Z,161005577119406
"""kris @ _X6Ys281E0"" posts a small blind of 0.02",2021-01-07T21:42:51.193Z,161005577119405
"Your hand is 9♥, 9♠",2021-01-07T21:42:51.193Z,161005577119403
"Player stacks: #2 ""Michael @ Fer4N75h9y"" (4.33) | #9 ""Scott @ Ce3DFmEur5"" (6.44) | #10 ""kris @ _X6Ys281E0"" (5.23)",2021-01-07T21:42:51.193Z,161005577119401
"-- starting hand #85  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-01-07T21:42:51.193Z,161005577119400
"Undealt cards: 2♣, 5♦, 9♥ [J♣, 9♠]",2021-01-07T21:42:47.073Z,161005576707400
"-- ending hand #84 --",2021-01-07T21:42:45.272Z,161005576527302
"""kris @ _X6Ys281E0"" collected 0.08 from pot",2021-01-07T21:42:45.272Z,161005576527301
"Uncalled bet of 0.04 returned to ""kris @ _X6Ys281E0""",2021-01-07T21:42:45.272Z,161005576527300
"""Scott @ Ce3DFmEur5"" folds",2021-01-07T21:42:44.463Z,161005576446400
"""kris @ _X6Ys281E0"" bets 0.04",2021-01-07T21:42:39.448Z,161005575944900
"""Scott @ Ce3DFmEur5"" checks",2021-01-07T21:42:35.186Z,161005575518600
"Flop:  [2♣, 5♦, 9♥]",2021-01-07T21:42:26.372Z,161005574637300
"""kris @ _X6Ys281E0"" checks",2021-01-07T21:42:25.564Z,161005574556500
"""Scott @ Ce3DFmEur5"" calls 0.04",2021-01-07T21:42:19.885Z,161005573988600
"""Michael @ Fer4N75h9y"" folds",2021-01-07T21:42:07.603Z,161005572760400
"""kris @ _X6Ys281E0"" posts a big blind of 0.04",2021-01-07T21:42:05.894Z,161005572589806
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.02",2021-01-07T21:42:05.894Z,161005572589805
"Your hand is 3♦, J♦",2021-01-07T21:42:05.894Z,161005572589803
"Player stacks: #2 ""Michael @ Fer4N75h9y"" (4.33) | #9 ""Scott @ Ce3DFmEur5"" (6.48) | #10 ""kris @ _X6Ys281E0"" (5.19)",2021-01-07T21:42:05.894Z,161005572589801
"-- starting hand #84  (No Limit Texas Hold'em) (dealer: ""Michael @ Fer4N75h9y"") --",2021-01-07T21:42:05.894Z,161005572589800
"-- ending hand #83 --",2021-01-07T21:41:59.985Z,161005571998602
"""Michael @ Fer4N75h9y"" collected 0.20 from pot",2021-01-07T21:41:59.985Z,161005571998601
"Uncalled bet of 0.12 returned to ""Michael @ Fer4N75h9y""",2021-01-07T21:41:59.985Z,161005571998600
"""kris @ _X6Ys281E0"" folds",2021-01-07T21:41:59.180Z,161005571918100
"""Michael @ Fer4N75h9y"" bets 0.12",2021-01-07T21:41:56.841Z,161005571684200
"Flop:  [7♦, K♠, 3♣]",2021-01-07T21:41:47.937Z,161005570794000
"""kris @ _X6Ys281E0"" calls 0.08",2021-01-07T21:41:47.130Z,161005570713100
"""Scott @ Ce3DFmEur5"" folds",2021-01-07T21:41:46.068Z,161005570606900
"""Michael @ Fer4N75h9y"" raises to 0.08",2021-01-07T21:41:43.177Z,161005570317800
"""kris @ _X6Ys281E0"" calls 0.04",2021-01-07T21:41:39.989Z,161005569999000
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.04",2021-01-07T21:41:31.821Z,161005569182206
"""Michael @ Fer4N75h9y"" posts a small blind of 0.02",2021-01-07T21:41:31.821Z,161005569182205
"Your hand is 4♠, 9♥",2021-01-07T21:41:31.821Z,161005569182203
"Player stacks: #2 ""Michael @ Fer4N75h9y"" (4.21) | #9 ""Scott @ Ce3DFmEur5"" (6.52) | #10 ""kris @ _X6Ys281E0"" (5.27)",2021-01-07T21:41:31.821Z,161005569182201
"-- starting hand #83  (No Limit Texas Hold'em) (dealer: ""kris @ _X6Ys281E0"") --",2021-01-07T21:41:31.821Z,161005569182200
"-- ending hand #82 --",2021-01-07T21:41:28.907Z,161005568890802
"""Michael @ Fer4N75h9y"" collected 0.24 from pot",2021-01-07T21:41:28.907Z,161005568890801
"Uncalled bet of 0.12 returned to ""Michael @ Fer4N75h9y""",2021-01-07T21:41:28.907Z,161005568890800
"""kris @ _X6Ys281E0"" folds",2021-01-07T21:41:28.102Z,161005568810200
"""Michael @ Fer4N75h9y"" bets 0.12",2021-01-07T21:41:21.254Z,161005568125500
"""kris @ _X6Ys281E0"" checks",2021-01-07T21:41:16.223Z,161005567622400
"River: 7♣, 8♦, 10♣, 5♠ [Q♥]",2021-01-07T21:41:07.771Z,161005566777300
"""Michael @ Fer4N75h9y"" calls 0.04",2021-01-07T21:41:06.965Z,161005566696600
"""kris @ _X6Ys281E0"" bets 0.04",2021-01-07T21:41:05.541Z,161005566554200
"Turn: 7♣, 8♦, 10♣ [5♠]",2021-01-07T21:40:55.962Z,161005565596400
"""kris @ _X6Ys281E0"" calls 0.04",2021-01-07T21:40:55.148Z,161005565514900
"""Michael @ Fer4N75h9y"" bets 0.04",2021-01-07T21:40:53.380Z,161005565338100
"""kris @ _X6Ys281E0"" checks",2021-01-07T21:40:51.446Z,161005565144700
"Flop:  [7♣, 8♦, 10♣]",2021-01-07T21:40:47.200Z,161005564720100
"""Michael @ Fer4N75h9y"" checks",2021-01-07T21:40:46.392Z,161005564639200
"""kris @ _X6Ys281E0"" calls 0.04",2021-01-07T21:40:43.149Z,161005564315000
"""Scott @ Ce3DFmEur5"" folds",2021-01-07T21:40:41.041Z,161005564104100
"""Michael @ Fer4N75h9y"" posts a big blind of 0.04",2021-01-07T21:40:38.245Z,161005563824606
"""kris @ _X6Ys281E0"" posts a small blind of 0.02",2021-01-07T21:40:38.245Z,161005563824605
"Your hand is 7♥, 6♠",2021-01-07T21:40:38.245Z,161005563824603
"Player stacks: #2 ""Michael @ Fer4N75h9y"" (4.09) | #9 ""Scott @ Ce3DFmEur5"" (6.52) | #10 ""kris @ _X6Ys281E0"" (5.39)",2021-01-07T21:40:38.245Z,161005563824601
"-- starting hand #82  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-01-07T21:40:38.245Z,161005563824600
"-- ending hand #81 --",2021-01-07T21:40:32.225Z,161005563222602
"""kris @ _X6Ys281E0"" collected 0.84 from pot with Flush, As High (combination: A♠, K♠, 8♠, 7♠, 4♠)",2021-01-07T21:40:32.225Z,161005563222601
"""kris @ _X6Ys281E0"" shows a A♠, 4♠.",2021-01-07T21:40:32.225Z,161005563222600
"""Michael @ Fer4N75h9y"" calls 0.25",2021-01-07T21:40:31.419Z,161005563142000
"""kris @ _X6Ys281E0"" bets 0.25",2021-01-07T21:40:30.114Z,161005563011400
"River: 7♠, 8♠, 6♣, 3♣ [K♠]",2021-01-07T21:40:21.319Z,161005562132100
"""kris @ _X6Ys281E0"" calls 0.04",2021-01-07T21:40:20.511Z,161005562051200
"""Michael @ Fer4N75h9y"" bets 0.04",2021-01-07T21:40:18.233Z,161005561823400
"""kris @ _X6Ys281E0"" checks",2021-01-07T21:40:16.354Z,161005561635500
"Turn: 7♠, 8♠, 6♣ [3♣]",2021-01-07T21:40:11.050Z,161005561105100
"""kris @ _X6Ys281E0"" calls 0.08",2021-01-07T21:40:10.241Z,161005561024200
"""Michael @ Fer4N75h9y"" raises to 0.08",2021-01-07T21:40:07.377Z,161005560737800
"""kris @ _X6Ys281E0"" bets 0.04",2021-01-07T21:40:05.045Z,161005560504600
"Flop:  [7♠, 8♠, 6♣]",2021-01-07T21:39:57.797Z,161005559779800
"""kris @ _X6Ys281E0"" checks",2021-01-07T21:39:56.990Z,161005559699000
"""Scott @ Ce3DFmEur5"" folds",2021-01-07T21:39:53.064Z,161005559306500
"""Michael @ Fer4N75h9y"" calls 0.04",2021-01-07T21:39:48.571Z,161005558857200
"""kris @ _X6Ys281E0"" posts a big blind of 0.04",2021-01-07T21:39:46.267Z,161005558626806
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.02",2021-01-07T21:39:46.267Z,161005558626805
"Your hand is 2♣, 3♦",2021-01-07T21:39:46.267Z,161005558626803
"Player stacks: #2 ""Michael @ Fer4N75h9y"" (4.50) | #9 ""Scott @ Ce3DFmEur5"" (6.54) | #10 ""kris @ _X6Ys281E0"" (4.96)",2021-01-07T21:39:46.267Z,161005558626801
"-- starting hand #81  (No Limit Texas Hold'em) (dealer: ""Michael @ Fer4N75h9y"") --",2021-01-07T21:39:46.267Z,161005558626800
"Undealt cards: 10♦, 10♠, 8♦ [J♣, 4♣]",2021-01-07T21:39:41.198Z,161005558120100
"-- ending hand #80 --",2021-01-07T21:39:40.325Z,161005558032602
"""Michael @ Fer4N75h9y"" collected 0.20 from pot",2021-01-07T21:39:40.325Z,161005558032601
"Uncalled bet of 0.04 returned to ""Michael @ Fer4N75h9y""",2021-01-07T21:39:40.325Z,161005558032600
"""Scott @ Ce3DFmEur5"" folds",2021-01-07T21:39:39.520Z,161005557952100
"""Michael @ Fer4N75h9y"" bets 0.04",2021-01-07T21:39:31.398Z,161005557139900
"Flop:  [10♦, 10♠, 8♦]",2021-01-07T21:39:26.402Z,161005556640300
"""kris @ _X6Ys281E0"" folds",2021-01-07T21:39:25.595Z,161005556559600
"""Scott @ Ce3DFmEur5"" calls 0.08",2021-01-07T21:39:24.291Z,161005556429200
"""Michael @ Fer4N75h9y"" raises to 0.08",2021-01-07T21:39:21.190Z,161005556119000
"""kris @ _X6Ys281E0"" calls 0.04",2021-01-07T21:39:14.491Z,161005555449100
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.04",2021-01-07T21:39:10.582Z,161005555058306
"""Michael @ Fer4N75h9y"" posts a small blind of 0.02",2021-01-07T21:39:10.582Z,161005555058305
"Your hand is 4♥, 9♥",2021-01-07T21:39:10.582Z,161005555058303
"Player stacks: #2 ""Michael @ Fer4N75h9y"" (4.38) | #9 ""Scott @ Ce3DFmEur5"" (6.62) | #10 ""kris @ _X6Ys281E0"" (5.00)",2021-01-07T21:39:10.582Z,161005555058301
"-- starting hand #80  (No Limit Texas Hold'em) (dealer: ""kris @ _X6Ys281E0"") --",2021-01-07T21:39:10.582Z,161005555058300
"""Michael @ Fer4N75h9y"" shows a 10♥, 6♥.",2021-01-07T21:39:07.015Z,161005554701600
"Undealt cards: 6♣, 3♦, 3♠ [J♣, 8♣]",2021-01-07T21:39:05.115Z,161005554512000
"-- ending hand #79 --",2021-01-07T21:39:03.931Z,161005554393202
"""kris @ _X6Ys281E0"" collected 0.08 from pot",2021-01-07T21:39:03.931Z,161005554393201
"Uncalled bet of 0.08 returned to ""kris @ _X6Ys281E0""",2021-01-07T21:39:03.931Z,161005554393200
"""Michael @ Fer4N75h9y"" folds",2021-01-07T21:39:03.126Z,161005554312700
"""kris @ _X6Ys281E0"" bets 0.08",2021-01-07T21:38:59.290Z,161005553929000
"Flop:  [6♣, 3♦, 3♠]",2021-01-07T21:38:51.521Z,161005553152200
"""Michael @ Fer4N75h9y"" checks",2021-01-07T21:38:50.716Z,161005553071600
"""kris @ _X6Ys281E0"" calls 0.04",2021-01-07T21:38:49.390Z,161005552939100
"""Scott @ Ce3DFmEur5"" folds",2021-01-07T21:38:43.780Z,161005552378000
"""Michael @ Fer4N75h9y"" posts a big blind of 0.04",2021-01-07T21:38:36.313Z,161005551631706
"""kris @ _X6Ys281E0"" posts a small blind of 0.02",2021-01-07T21:38:36.313Z,161005551631705
"Your hand is 7♣, 8♥",2021-01-07T21:38:36.313Z,161005551631703
"Player stacks: #2 ""Michael @ Fer4N75h9y"" (4.42) | #9 ""Scott @ Ce3DFmEur5"" (6.62) | #10 ""kris @ _X6Ys281E0"" (4.96)",2021-01-07T21:38:36.313Z,161005551631701
"-- starting hand #79  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-01-07T21:38:36.313Z,161005551631700
"Undealt cards: 3♦, J♠, Q♦ [4♦, A♦]",2021-01-07T21:38:31.606Z,161005551160800
"-- ending hand #78 --",2021-01-07T21:38:30.391Z,161005551039202
"""kris @ _X6Ys281E0"" collected 0.08 from pot",2021-01-07T21:38:30.391Z,161005551039201
"Uncalled bet of 0.04 returned to ""kris @ _X6Ys281E0""",2021-01-07T21:38:30.391Z,161005551039200
"""Scott @ Ce3DFmEur5"" folds",2021-01-07T21:38:29.585Z,161005550958600
"""kris @ _X6Ys281E0"" bets 0.04",2021-01-07T21:38:19.192Z,161005549919500
"""Scott @ Ce3DFmEur5"" checks",2021-01-07T21:38:06.002Z,161005548600300
"Flop:  [3♦, J♠, Q♦]",2021-01-07T21:38:01.294Z,161005548129500
"""kris @ _X6Ys281E0"" checks",2021-01-07T21:38:00.488Z,161005548048900
"""Scott @ Ce3DFmEur5"" calls 0.04",2021-01-07T21:37:54.147Z,161005547414800
"""Michael @ Fer4N75h9y"" folds",2021-01-07T21:37:43.374Z,161005546337500
"""kris @ _X6Ys281E0"" posts a big blind of 0.04",2021-01-07T21:37:33.435Z,161005545344007
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.02",2021-01-07T21:37:33.435Z,161005545344006
"Your hand is 9♥, 10♣",2021-01-07T21:37:33.435Z,161005545344004
"Player stacks: #2 ""Michael @ Fer4N75h9y"" (4.42) | #9 ""Scott @ Ce3DFmEur5"" (6.66) | #10 ""kris @ _X6Ys281E0"" (4.92)",2021-01-07T21:37:33.435Z,161005545344002
"-- starting hand #78  (No Limit Texas Hold'em) (dealer: ""Michael @ Fer4N75h9y"") --",2021-01-07T21:37:33.435Z,161005545344001
"The player ""Dr Hurst @ b7rmnGbpoR"" quits the game with a stack of 0.00.",2021-01-07T21:37:33.435Z,161005545344000
"-- ending hand #77 --",2021-01-07T21:37:27.414Z,161005544741504
"""Dr Hurst @ b7rmnGbpoR"" shows a K♣, A♣.",2021-01-07T21:37:27.414Z,161005544741503
"""Scott @ Ce3DFmEur5"" collected 4.24 from pot with Full House, 6's over 4's (combination: 6♥, 6♣, 6♠, 4♠, 4♣)",2021-01-07T21:37:27.414Z,161005544741502
"""Scott @ Ce3DFmEur5"" shows a 6♥, 4♠.",2021-01-07T21:37:27.414Z,161005544741501
"Uncalled bet of 2.42 returned to ""Scott @ Ce3DFmEur5""",2021-01-07T21:37:27.414Z,161005544741500
"""Michael @ Fer4N75h9y"" folds",2021-01-07T21:37:26.605Z,161005544660600
"""Dr Hurst @ b7rmnGbpoR"" calls 1.96 and go all in",2021-01-07T21:37:24.943Z,161005544494400
"""kris @ _X6Ys281E0"" folds",2021-01-07T21:37:23.255Z,161005544325600
"""Scott @ Ce3DFmEur5"" bets 4.38 and go all in",2021-01-07T21:37:13.722Z,161005543372300
"""Michael @ Fer4N75h9y"" checks",2021-01-07T21:37:02.180Z,161005542218100
"River: 2♣, 6♣, 10♣, 6♠ [4♣]",2021-01-07T21:36:58.980Z,161005541898300
"""kris @ _X6Ys281E0"" calls 0.04",2021-01-07T21:36:58.174Z,161005541817500
"""Scott @ Ce3DFmEur5"" calls 0.04",2021-01-07T21:36:51.080Z,161005541108100
"""Michael @ Fer4N75h9y"" calls 0.04",2021-01-07T21:36:46.112Z,161005540611300
"""Dr Hurst @ b7rmnGbpoR"" bets 0.04",2021-01-07T21:36:43.981Z,161005540398200
"""kris @ _X6Ys281E0"" checks",2021-01-07T21:36:41.988Z,161005540198900
"""Scott @ Ce3DFmEur5"" checks",2021-01-07T21:36:40.134Z,161005540013500
"""Michael @ Fer4N75h9y"" checks",2021-01-07T21:36:38.846Z,161005539884700
"Turn: 2♣, 6♣, 10♣ [6♠]",2021-01-07T21:36:35.777Z,161005539577800
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-01-07T21:36:34.972Z,161005539497300
"""kris @ _X6Ys281E0"" checks",2021-01-07T21:36:30.924Z,161005539092500
"""Scott @ Ce3DFmEur5"" checks",2021-01-07T21:36:20.453Z,161005538045400
"""Michael @ Fer4N75h9y"" checks",2021-01-07T21:36:17.966Z,161005537796600
"Flop:  [2♣, 6♣, 10♣]",2021-01-07T21:36:13.814Z,161005537381500
"""Scott @ Ce3DFmEur5"" checks",2021-01-07T21:36:13.004Z,161005537300500
"""Michael @ Fer4N75h9y"" calls 0.04",2021-01-07T21:36:11.162Z,161005537116300
"""Dr Hurst @ b7rmnGbpoR"" calls 0.04",2021-01-07T21:36:09.012Z,161005536901300
"""kris @ _X6Ys281E0"" calls 0.04",2021-01-07T21:36:06.384Z,161005536638500
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.04",2021-01-07T21:35:57.692Z,161005535769307
"""Michael @ Fer4N75h9y"" posts a small blind of 0.02",2021-01-07T21:35:57.692Z,161005535769306
"Your hand is 6♥, 4♠",2021-01-07T21:35:57.692Z,161005535769304
"Player stacks: #1 ""Dr Hurst @ b7rmnGbpoR"" (2.04) | #2 ""Michael @ Fer4N75h9y"" (4.50) | #9 ""Scott @ Ce3DFmEur5"" (4.46) | #10 ""kris @ _X6Ys281E0"" (5.00)",2021-01-07T21:35:57.692Z,161005535769301
"-- starting hand #77  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2021-01-07T21:35:57.692Z,161005535769300
"-- ending hand #76 --",2021-01-07T21:35:51.669Z,161005535167102
"""kris @ _X6Ys281E0"" collected 1.32 from pot with Straight, 7 High (combination: 7♣, 6♦, 5♥, 4♣, 3♠)",2021-01-07T21:35:51.669Z,161005535167101
"""kris @ _X6Ys281E0"" shows a 7♣, 7♠.",2021-01-07T21:35:51.669Z,161005535167100
"""Dr Hurst @ b7rmnGbpoR"" calls 0.36",2021-01-07T21:35:50.865Z,161005535086500
"""kris @ _X6Ys281E0"" raises to 0.36",2021-01-07T21:35:39.388Z,161005533938800
"""Dr Hurst @ b7rmnGbpoR"" bets 0.12",2021-01-07T21:35:30.716Z,161005533071700
"River: 6♦, 3♠, 5♥, 10♦ [4♣]",2021-01-07T21:35:25.165Z,161005532516800
"""Dr Hurst @ b7rmnGbpoR"" calls 0.08",2021-01-07T21:35:24.358Z,161005532435900
"""kris @ _X6Ys281E0"" bets 0.08",2021-01-07T21:35:13.580Z,161005531358000
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-01-07T21:35:06.469Z,161005530647000
"Turn: 6♦, 3♠, 5♥ [10♦]",2021-01-07T21:34:57.646Z,161005529764700
"""Scott @ Ce3DFmEur5"" folds",2021-01-07T21:34:56.833Z,161005529683400
"""Dr Hurst @ b7rmnGbpoR"" calls 0.08",2021-01-07T21:34:44.266Z,161005528426700
"""kris @ _X6Ys281E0"" bets 0.08",2021-01-07T21:34:38.285Z,161005527828600
"""Scott @ Ce3DFmEur5"" checks",2021-01-07T21:34:28.420Z,161005526842100
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-01-07T21:34:25.972Z,161005526597300
"Flop:  [6♦, 3♠, 5♥]",2021-01-07T21:34:18.939Z,161005525894000
"""Scott @ Ce3DFmEur5"" calls 0.08",2021-01-07T21:34:18.134Z,161005525813500
"""Michael @ Fer4N75h9y"" folds",2021-01-07T21:34:05.543Z,161005524554400
"""Dr Hurst @ b7rmnGbpoR"" calls 0.08",2021-01-07T21:34:03.349Z,161005524335000
"""kris @ _X6Ys281E0"" raises to 0.08",2021-01-07T21:33:58.224Z,161005523822500
"""Scott @ Ce3DFmEur5"" calls 0.04",2021-01-07T21:33:55.343Z,161005523534400
"""Michael @ Fer4N75h9y"" posts a big blind of 0.04",2021-01-07T21:33:48.203Z,161005522820407
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.02",2021-01-07T21:33:48.203Z,161005522820406
"Your hand is 6♥, 8♥",2021-01-07T21:33:48.203Z,161005522820404
"Player stacks: #1 ""Dr Hurst @ b7rmnGbpoR"" (2.64) | #2 ""Michael @ Fer4N75h9y"" (4.54) | #9 ""Scott @ Ce3DFmEur5"" (4.54) | #10 ""kris @ _X6Ys281E0"" (4.28)",2021-01-07T21:33:48.203Z,161005522820401
"-- starting hand #76  (No Limit Texas Hold'em) (dealer: ""kris @ _X6Ys281E0"") --",2021-01-07T21:33:48.203Z,161005522820400
"Undealt cards: 7♥, K♦, J♦ [4♣, 6♣]",2021-01-07T21:33:47.873Z,161005522787400
"-- ending hand #75 --",2021-01-07T21:33:42.286Z,161005522228702
"""Michael @ Fer4N75h9y"" collected 0.12 from pot",2021-01-07T21:33:42.286Z,161005522228701
"Uncalled bet of 0.12 returned to ""Michael @ Fer4N75h9y""",2021-01-07T21:33:42.286Z,161005522228700
"""Dr Hurst @ b7rmnGbpoR"" folds",2021-01-07T21:33:41.480Z,161005522148100
"""kris @ _X6Ys281E0"" folds",2021-01-07T21:33:38.240Z,161005521824100
"""Michael @ Fer4N75h9y"" bets 0.12",2021-01-07T21:33:32.978Z,161005521297800
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-01-07T21:33:29.547Z,161005520954800
"""kris @ _X6Ys281E0"" checks",2021-01-07T21:33:26.454Z,161005520645500
"Flop:  [7♥, K♦, J♦]",2021-01-07T21:33:22.276Z,161005520227700
