entry,at,order
"Your hand is A♣, 4♠",2021-02-11T21:47:01.053Z,161308002105403
"Player stacks: #4 ""Kristo @ byVXgubSAR"" (12.05) | #6 ""Scott @ Ce3DFmEur5"" (4.00) | #9 ""Dr Hurst @ b7rmnGbpoR"" (13.95)",2021-02-11T21:47:01.053Z,161308002105401
"-- starting hand #67  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2021-02-11T21:47:01.053Z,161308002105400
"-- ending hand #66 --",2021-02-11T21:46:58.138Z,161308001813902
"""Kristo @ byVXgubSAR"" collected 1.30 from pot",2021-02-11T21:46:58.138Z,161308001813901
"Uncalled bet of 0.20 returned to ""Kristo @ byVXgubSAR""",2021-02-11T21:46:58.138Z,161308001813900
"""Dr Hurst @ b7rmnGbpoR"" folds",2021-02-11T21:46:57.331Z,161308001733200
"""Scott @ Ce3DFmEur5"" folds",2021-02-11T21:46:51.938Z,161308001193900
"""Kristo @ byVXgubSAR"" raises to 0.40",2021-02-11T21:46:38.559Z,161307999856000
"""Dr Hurst @ b7rmnGbpoR"" bets 0.20",2021-02-11T21:46:32.086Z,161307999208700
"River: 4♥, 6♥, 7♦, 9♠ [10♣]",2021-02-11T21:46:25.152Z,161307998515500
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-11T21:46:24.344Z,161307998434500
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-11T21:46:22.110Z,161307998211100
"""Kristo @ byVXgubSAR"" bets 0.10",2021-02-11T21:46:19.731Z,161307997973100
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-11T21:46:16.874Z,161307997687500
"Turn: 4♥, 6♥, 7♦ [9♠]",2021-02-11T21:46:11.048Z,161307997104900
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-11T21:46:10.238Z,161307997023900
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-11T21:46:07.447Z,161307996744700
"""Kristo @ byVXgubSAR"" bets 0.10",2021-02-11T21:46:03.150Z,161307996315100
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-11T21:45:59.379Z,161307995938000
"Flop:  [4♥, 6♥, 7♦]",2021-02-11T21:45:49.792Z,161307994979300
"""Kristo @ byVXgubSAR"" checks",2021-02-11T21:45:48.984Z,161307994898500
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-11T21:45:44.710Z,161307994471100
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-11T21:45:40.961Z,161307994096200
"""Kristo @ byVXgubSAR"" posts a big blind of 0.10",2021-02-11T21:45:32.622Z,161307993263506
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2021-02-11T21:45:32.622Z,161307993263505
"Your hand is 5♥, 9♣",2021-02-11T21:45:32.622Z,161307993263503
"Player stacks: #4 ""Kristo @ byVXgubSAR"" (11.25) | #6 ""Scott @ Ce3DFmEur5"" (4.30) | #9 ""Dr Hurst @ b7rmnGbpoR"" (14.45)",2021-02-11T21:45:32.622Z,161307993263501
"-- starting hand #66  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-02-11T21:45:32.622Z,161307993263500
"-- ending hand #65 --",2021-02-11T21:45:29.645Z,161307992964602
"""Dr Hurst @ b7rmnGbpoR"" collected 0.30 from pot",2021-02-11T21:45:29.645Z,161307992964601
"Uncalled bet of 0.20 returned to ""Dr Hurst @ b7rmnGbpoR""",2021-02-11T21:45:29.645Z,161307992964600
"""Scott @ Ce3DFmEur5"" folds",2021-02-11T21:45:28.800Z,161307992880100
"""Kristo @ byVXgubSAR"" folds",2021-02-11T21:45:09.564Z,161307990956500
"""Dr Hurst @ b7rmnGbpoR"" bets 0.20",2021-02-11T21:45:04.114Z,161307990411500
"""Scott @ Ce3DFmEur5"" checks",2021-02-11T21:45:00.080Z,161307990008100
"River: 7♣, 8♦, 4♠, A♠ [J♥]",2021-02-11T21:44:56.854Z,161307989685800
"""Kristo @ byVXgubSAR"" checks",2021-02-11T21:44:56.017Z,161307989601800
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-11T21:44:54.037Z,161307989403800
"""Scott @ Ce3DFmEur5"" checks",2021-02-11T21:44:49.836Z,161307988983700
"Turn: 7♣, 8♦, 4♠ [A♠]",2021-02-11T21:44:45.830Z,161307988583100
"""Kristo @ byVXgubSAR"" checks",2021-02-11T21:44:45.025Z,161307988502600
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-11T21:44:39.148Z,161307987914900
"""Scott @ Ce3DFmEur5"" checks",2021-02-11T21:44:27.837Z,161307986783800
"Flop:  [7♣, 8♦, 4♠]",2021-02-11T21:44:22.569Z,161307986257000
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-11T21:44:21.760Z,161307986176100
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-11T21:44:18.645Z,161307985864600
"""Kristo @ byVXgubSAR"" calls 0.10",2021-02-11T21:44:13.891Z,161307985389200
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2021-02-11T21:44:09.593Z,161307984959406
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2021-02-11T21:44:09.593Z,161307984959405
"Your hand is 9♥, 4♥",2021-02-11T21:44:09.593Z,161307984959403
"Player stacks: #4 ""Kristo @ byVXgubSAR"" (11.35) | #6 ""Scott @ Ce3DFmEur5"" (4.40) | #9 ""Dr Hurst @ b7rmnGbpoR"" (14.25)",2021-02-11T21:44:09.593Z,161307984959401
"-- starting hand #65  (No Limit Texas Hold'em) (dealer: ""Kristo @ byVXgubSAR"") --",2021-02-11T21:44:09.593Z,161307984959400
"-- ending hand #64 --",2021-02-11T21:44:06.683Z,161307984668302
"""Kristo @ byVXgubSAR"" collected 0.20 from pot",2021-02-11T21:44:06.683Z,161307984668301
"Uncalled bet of 0.20 returned to ""Kristo @ byVXgubSAR""",2021-02-11T21:44:06.683Z,161307984668300
"""Scott @ Ce3DFmEur5"" folds",2021-02-11T21:44:05.877Z,161307984587800
"""Kristo @ byVXgubSAR"" bets 0.20",2021-02-11T21:44:01.105Z,161307984110800
"Flop:  [2♥, K♠, J♥]",2021-02-11T21:43:48.855Z,161307982885600
"""Scott @ Ce3DFmEur5"" checks",2021-02-11T21:43:48.046Z,161307982804700
"""Kristo @ byVXgubSAR"" calls 0.10",2021-02-11T21:43:42.925Z,161307982292600
"""Dr Hurst @ b7rmnGbpoR"" folds",2021-02-11T21:43:39.173Z,161307981917400
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2021-02-11T21:43:25.667Z,161307980566906
"""Kristo @ byVXgubSAR"" posts a small blind of 0.05",2021-02-11T21:43:25.667Z,161307980566905
"Your hand is 4♣, 9♠",2021-02-11T21:43:25.667Z,161307980566903
"Player stacks: #4 ""Kristo @ byVXgubSAR"" (11.25) | #6 ""Scott @ Ce3DFmEur5"" (4.50) | #9 ""Dr Hurst @ b7rmnGbpoR"" (14.25)",2021-02-11T21:43:25.667Z,161307980566901
"-- starting hand #64  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2021-02-11T21:43:25.667Z,161307980566900
"-- ending hand #63 --",2021-02-11T21:43:19.645Z,161307979964703
"""Scott @ Ce3DFmEur5"" shows a 6♥, 6♦.",2021-02-11T21:43:19.645Z,161307979964702
"""Dr Hurst @ b7rmnGbpoR"" collected 1.50 from pot with Full House, 7's over Q's (combination: 7♦, 7♥, 7♣, Q♣, Q♥)",2021-02-11T21:43:19.645Z,161307979964701
"""Dr Hurst @ b7rmnGbpoR"" shows a 7♦, Q♣.",2021-02-11T21:43:19.645Z,161307979964700
"""Dr Hurst @ b7rmnGbpoR"" calls 0.40",2021-02-11T21:43:18.839Z,161307979884000
"""Scott @ Ce3DFmEur5"" raises to 0.40",2021-02-11T21:43:16.183Z,161307979618400
"""Dr Hurst @ b7rmnGbpoR"" bets 0.20",2021-02-11T21:43:05.854Z,161307978585500
"River: 4♣, 7♥, 5♦, 7♣ [Q♥]",2021-02-11T21:42:58.647Z,161307977865000
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-11T21:42:57.840Z,161307977784100
"""Dr Hurst @ b7rmnGbpoR"" bets 0.10",2021-02-11T21:42:49.701Z,161307976970200
"Turn: 4♣, 7♥, 5♦ [7♣]",2021-02-11T21:42:45.317Z,161307976532000
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-11T21:42:44.510Z,161307976451100
"""Kristo @ byVXgubSAR"" folds",2021-02-11T21:42:43.567Z,161307976356800
"""Dr Hurst @ b7rmnGbpoR"" bets 0.10",2021-02-11T21:42:37.088Z,161307975708900
"Flop:  [4♣, 7♥, 5♦]",2021-02-11T21:42:33.529Z,161307975353000
"""Kristo @ byVXgubSAR"" checks",2021-02-11T21:42:32.720Z,161307975272100
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-11T21:42:28.568Z,161307974856900
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-11T21:42:25.798Z,161307974579800
"""Kristo @ byVXgubSAR"" posts a big blind of 0.10",2021-02-11T21:42:22.265Z,161307974226606
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2021-02-11T21:42:22.265Z,161307974226605
"Your hand is 6♥, 6♦",2021-02-11T21:42:22.265Z,161307974226603
"Player stacks: #4 ""Kristo @ byVXgubSAR"" (11.35) | #6 ""Scott @ Ce3DFmEur5"" (5.20) | #9 ""Dr Hurst @ b7rmnGbpoR"" (13.45)",2021-02-11T21:42:22.265Z,161307974226601
"-- starting hand #63  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-02-11T21:42:22.265Z,161307974226600
"-- ending hand #62 --",2021-02-11T21:42:19.321Z,161307973932202
"""Dr Hurst @ b7rmnGbpoR"" collected 0.30 from pot",2021-02-11T21:42:19.321Z,161307973932201
"Uncalled bet of 0.20 returned to ""Dr Hurst @ b7rmnGbpoR""",2021-02-11T21:42:19.321Z,161307973932200
"""Scott @ Ce3DFmEur5"" folds",2021-02-11T21:42:18.514Z,161307973851500
"""Kristo @ byVXgubSAR"" folds",2021-02-11T21:42:06.803Z,161307972680400
"""Dr Hurst @ b7rmnGbpoR"" bets 0.20",2021-02-11T21:42:05.046Z,161307972504700
"""Scott @ Ce3DFmEur5"" checks",2021-02-11T21:42:01.568Z,161307972156900
"River: 7♦, 8♦, A♦, 4♥ [3♦]",2021-02-11T21:41:57.062Z,161307971706400
"""Kristo @ byVXgubSAR"" checks",2021-02-11T21:41:56.248Z,161307971624900
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-11T21:41:53.406Z,161307971340800
"""Scott @ Ce3DFmEur5"" checks",2021-02-11T21:41:51.739Z,161307971174000
"Turn: 7♦, 8♦, A♦ [4♥]",2021-02-11T21:41:43.796Z,161307970379700
"""Kristo @ byVXgubSAR"" checks",2021-02-11T21:41:42.989Z,161307970299000
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-11T21:41:38.683Z,161307969868500
"""Scott @ Ce3DFmEur5"" checks",2021-02-11T21:41:34.808Z,161307969480900
"Flop:  [7♦, 8♦, A♦]",2021-02-11T21:41:29.546Z,161307968954800
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-11T21:41:28.724Z,161307968872400
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-11T21:41:19.256Z,161307967925700
"""Kristo @ byVXgubSAR"" calls 0.10",2021-02-11T21:41:15.937Z,161307967593800
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2021-02-11T21:41:06.210Z,161307966621606
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2021-02-11T21:41:06.210Z,161307966621605
"Your hand is 3♠, 9♥",2021-02-11T21:41:06.210Z,161307966621603
"Player stacks: #4 ""Kristo @ byVXgubSAR"" (11.45) | #6 ""Scott @ Ce3DFmEur5"" (5.30) | #9 ""Dr Hurst @ b7rmnGbpoR"" (13.25)",2021-02-11T21:41:06.210Z,161307966621601
"-- starting hand #62  (No Limit Texas Hold'em) (dealer: ""Kristo @ byVXgubSAR"") --",2021-02-11T21:41:06.210Z,161307966621600
"-- ending hand #61 --",2021-02-11T21:41:03.273Z,161307966327402
"""Kristo @ byVXgubSAR"" collected 0.80 from pot",2021-02-11T21:41:03.273Z,161307966327401
"Uncalled bet of 0.40 returned to ""Kristo @ byVXgubSAR""",2021-02-11T21:41:03.273Z,161307966327400
"""Scott @ Ce3DFmEur5"" folds",2021-02-11T21:41:02.463Z,161307966246400
"""Kristo @ byVXgubSAR"" bets 0.40",2021-02-11T21:40:58.511Z,161307965851200
"River: A♠, Q♠, 2♥, 2♣ [A♣]",2021-02-11T21:40:47.595Z,161307964759700
"""Dr Hurst @ b7rmnGbpoR"" folds",2021-02-11T21:40:46.788Z,161307964678900
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-11T21:40:45.884Z,161307964588500
"""Kristo @ byVXgubSAR"" bets 0.10",2021-02-11T21:40:29.897Z,161307962989800
"Turn: A♠, Q♠, 2♥ [2♣]",2021-02-11T21:40:25.076Z,161307962507700
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-11T21:40:24.269Z,161307962427000
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-11T21:40:06.672Z,161307960667300
"""Kristo @ byVXgubSAR"" bets 0.10",2021-02-11T21:39:59.056Z,161307959905600
"Flop:  [A♠, Q♠, 2♥]",2021-02-11T21:39:54.420Z,161307959442100
"""Scott @ Ce3DFmEur5"" checks",2021-02-11T21:39:53.609Z,161307959361000
"""Kristo @ byVXgubSAR"" calls 0.10",2021-02-11T21:39:50.646Z,161307959064700
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-11T21:39:46.894Z,161307958689500
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2021-02-11T21:39:43.091Z,161307958309206
"""Kristo @ byVXgubSAR"" posts a small blind of 0.05",2021-02-11T21:39:43.091Z,161307958309205
"Your hand is 6♦, 5♠",2021-02-11T21:39:43.091Z,161307958309203
"Player stacks: #4 ""Kristo @ byVXgubSAR"" (10.95) | #6 ""Scott @ Ce3DFmEur5"" (5.60) | #9 ""Dr Hurst @ b7rmnGbpoR"" (13.45)",2021-02-11T21:39:43.091Z,161307958309201
"-- starting hand #61  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2021-02-11T21:39:43.091Z,161307958309200
"-- ending hand #60 --",2021-02-11T21:39:40.169Z,161307958017002
"""Dr Hurst @ b7rmnGbpoR"" collected 0.30 from pot",2021-02-11T21:39:40.169Z,161307958017001
"Uncalled bet of 0.10 returned to ""Dr Hurst @ b7rmnGbpoR""",2021-02-11T21:39:40.169Z,161307958017000
"""Scott @ Ce3DFmEur5"" folds",2021-02-11T21:39:39.360Z,161307957936100
"""Kristo @ byVXgubSAR"" folds",2021-02-11T21:39:28.657Z,161307956865800
"""Dr Hurst @ b7rmnGbpoR"" bets 0.10",2021-02-11T21:39:23.578Z,161307956357900
"Flop:  [8♣, 7♠, Q♥]",2021-02-11T21:39:08.354Z,161307954835500
"""Kristo @ byVXgubSAR"" checks",2021-02-11T21:39:07.544Z,161307954754500
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-11T21:39:03.403Z,161307954340400
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-11T21:38:56.304Z,161307953630500
"""Kristo @ byVXgubSAR"" posts a big blind of 0.10",2021-02-11T21:38:50.233Z,161307953023406
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2021-02-11T21:38:50.233Z,161307953023405
"Your hand is K♣, 3♥",2021-02-11T21:38:50.233Z,161307953023403
"Player stacks: #4 ""Kristo @ byVXgubSAR"" (11.05) | #6 ""Scott @ Ce3DFmEur5"" (5.70) | #9 ""Dr Hurst @ b7rmnGbpoR"" (13.25)",2021-02-11T21:38:50.233Z,161307953023401
"-- starting hand #60  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-02-11T21:38:50.233Z,161307953023400
"-- ending hand #59 --",2021-02-11T21:38:44.212Z,161307952421302
"""Dr Hurst @ b7rmnGbpoR"" collected 1.10 from pot with Straight, 6 High (combination: 6♠, 5♦, 4♦, 3♦, 2♠)",2021-02-11T21:38:44.212Z,161307952421301
"""Dr Hurst @ b7rmnGbpoR"" shows a 6♠, 2♠.",2021-02-11T21:38:44.212Z,161307952421300
"""Kristo @ byVXgubSAR"" calls 0.30",2021-02-11T21:38:43.404Z,161307952340500
"""Dr Hurst @ b7rmnGbpoR"" bets 0.30",2021-02-11T21:38:37.484Z,161307951748500
"River: 4♦, 5♦, 10♦, 3♦ [2♥]",2021-02-11T21:38:30.321Z,161307951032800
"""Scott @ Ce3DFmEur5"" folds",2021-02-11T21:38:29.511Z,161307950951200
"""Kristo @ byVXgubSAR"" calls 0.10",2021-02-11T21:38:27.924Z,161307950792500
"""Dr Hurst @ b7rmnGbpoR"" bets 0.10",2021-02-11T21:38:24.118Z,161307950411900
"""Scott @ Ce3DFmEur5"" checks",2021-02-11T21:38:18.288Z,161307949828900
"Turn: 4♦, 5♦, 10♦ [3♦]",2021-02-11T21:38:15.294Z,161307949529500
"""Kristo @ byVXgubSAR"" checks",2021-02-11T21:38:14.484Z,161307949448500
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-11T21:38:12.223Z,161307949222400
"""Scott @ Ce3DFmEur5"" checks",2021-02-11T21:38:08.203Z,161307948820400
"Flop:  [4♦, 5♦, 10♦]",2021-02-11T21:38:04.794Z,161307948479600
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-11T21:38:03.988Z,161307948398900
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-11T21:37:56.636Z,161307947663700
"""Kristo @ byVXgubSAR"" calls 0.10",2021-02-11T21:37:54.941Z,161307947494200
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2021-02-11T21:37:51.646Z,161307947164706
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2021-02-11T21:37:51.646Z,161307947164705
"Your hand is Q♥, 3♣",2021-02-11T21:37:51.646Z,161307947164703
"Player stacks: #4 ""Kristo @ byVXgubSAR"" (11.55) | #6 ""Scott @ Ce3DFmEur5"" (5.80) | #9 ""Dr Hurst @ b7rmnGbpoR"" (12.65)",2021-02-11T21:37:51.646Z,161307947164701
"-- starting hand #59  (No Limit Texas Hold'em) (dealer: ""Kristo @ byVXgubSAR"") --",2021-02-11T21:37:51.646Z,161307947164700
"-- ending hand #58 --",2021-02-11T21:37:45.612Z,161307946561303
"""Kristo @ byVXgubSAR"" shows a K♠, A♦.",2021-02-11T21:37:45.612Z,161307946561302
"""Scott @ Ce3DFmEur5"" collected 0.80 from pot with Pair, 4's (combination: 4♣, 4♠, A♣, Q♠, 10♥)",2021-02-11T21:37:45.612Z,161307946561301
"""Scott @ Ce3DFmEur5"" shows a 4♣, A♣.",2021-02-11T21:37:45.612Z,161307946561300
"""Scott @ Ce3DFmEur5"" checks",2021-02-11T21:37:44.805Z,161307946480600
"""Kristo @ byVXgubSAR"" checks",2021-02-11T21:37:40.106Z,161307946010700
"River: 4♠, 5♦, 3♦, Q♠ [10♥]",2021-02-11T21:37:35.253Z,161307945525500
"""Kristo @ byVXgubSAR"" calls 0.10",2021-02-11T21:37:34.419Z,161307945441900
"""Scott @ Ce3DFmEur5"" bets 0.10",2021-02-11T21:37:22.504Z,161307944250500
"""Kristo @ byVXgubSAR"" checks",2021-02-11T21:37:16.368Z,161307943636900
"Turn: 4♠, 5♦, 3♦ [Q♠]",2021-02-11T21:37:09.882Z,161307942988300
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-11T21:37:09.064Z,161307942906500
"""Kristo @ byVXgubSAR"" bets 0.10",2021-02-11T21:36:59.991Z,161307941999200
"Flop:  [4♠, 5♦, 3♦]",2021-02-11T21:36:52.679Z,161307941268000
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-02-11T21:36:51.868Z,161307941186900
"""Kristo @ byVXgubSAR"" raises to 0.20",2021-02-11T21:36:45.046Z,161307940504700
"""Dr Hurst @ b7rmnGbpoR"" folds",2021-02-11T21:36:37.865Z,161307939786600
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2021-02-11T21:36:25.558Z,161307938555906
"""Kristo @ byVXgubSAR"" posts a small blind of 0.05",2021-02-11T21:36:25.558Z,161307938555905
"Your hand is 4♣, A♣",2021-02-11T21:36:25.558Z,161307938555903
"Player stacks: #4 ""Kristo @ byVXgubSAR"" (11.95) | #6 ""Scott @ Ce3DFmEur5"" (5.40) | #9 ""Dr Hurst @ b7rmnGbpoR"" (12.65)",2021-02-11T21:36:25.558Z,161307938555901
"-- starting hand #58  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2021-02-11T21:36:25.558Z,161307938555900
"-- ending hand #57 --",2021-02-11T21:36:22.638Z,161307938263902
"""Dr Hurst @ b7rmnGbpoR"" collected 0.40 from pot",2021-02-11T21:36:22.638Z,161307938263901
"Uncalled bet of 0.20 returned to ""Dr Hurst @ b7rmnGbpoR""",2021-02-11T21:36:22.638Z,161307938263900
"""Kristo @ byVXgubSAR"" folds",2021-02-11T21:36:21.829Z,161307938183000
"""Dr Hurst @ b7rmnGbpoR"" bets 0.20",2021-02-11T21:36:18.554Z,161307937855500
"River: 6♣, J♠, 5♥, 10♣ [A♦]",2021-02-11T21:36:10.708Z,161307937071100
"""Kristo @ byVXgubSAR"" calls 0.10",2021-02-11T21:36:09.892Z,161307936989300
"""Dr Hurst @ b7rmnGbpoR"" bets 0.10",2021-02-11T21:36:01.901Z,161307936190200
"Turn: 6♣, J♠, 5♥ [10♣]",2021-02-11T21:35:56.069Z,161307935607100
"""Kristo @ byVXgubSAR"" checks",2021-02-11T21:35:55.255Z,161307935525600
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-11T21:35:45.292Z,161307934529200
"Flop:  [6♣, J♠, 5♥]",2021-02-11T21:35:36.568Z,161307933656900
"""Kristo @ byVXgubSAR"" checks",2021-02-11T21:35:35.761Z,161307933576200
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-11T21:35:29.748Z,161307932974800
"""Scott @ Ce3DFmEur5"" folds",2021-02-11T21:35:26.011Z,161307932601200
"""Kristo @ byVXgubSAR"" posts a big blind of 0.10",2021-02-11T21:35:23.208Z,161307932320906
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2021-02-11T21:35:23.208Z,161307932320905
"Your hand is 5♠, 2♣",2021-02-11T21:35:23.208Z,161307932320903
"Player stacks: #4 ""Kristo @ byVXgubSAR"" (12.15) | #6 ""Scott @ Ce3DFmEur5"" (5.40) | #9 ""Dr Hurst @ b7rmnGbpoR"" (12.45)",2021-02-11T21:35:23.208Z,161307932320901
"-- starting hand #57  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-02-11T21:35:23.208Z,161307932320900
"-- ending hand #56 --",2021-02-11T21:35:20.282Z,161307932028302
"""Kristo @ byVXgubSAR"" collected 1.10 from pot",2021-02-11T21:35:20.282Z,161307932028301
"Uncalled bet of 0.20 returned to ""Kristo @ byVXgubSAR""",2021-02-11T21:35:20.282Z,161307932028300
"""Scott @ Ce3DFmEur5"" folds",2021-02-11T21:35:19.470Z,161307931947400
"""Kristo @ byVXgubSAR"" bets 0.20",2021-02-11T21:35:14.226Z,161307931423200
"""Scott @ Ce3DFmEur5"" checks",2021-02-11T21:35:06.623Z,161307930662400
"River: 5♦, 3♣, 9♠, Q♠ [3♥]",2021-02-11T21:35:03.515Z,161307930351700
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-11T21:35:02.706Z,161307930270700
"""Kristo @ byVXgubSAR"" bets 0.10",2021-02-11T21:34:57.068Z,161307929706900
"""Scott @ Ce3DFmEur5"" checks",2021-02-11T21:34:44.977Z,161307928497800
"Turn: 5♦, 3♣, 9♠ [Q♠]",2021-02-11T21:34:42.807Z,161307928280900
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-02-11T21:34:41.997Z,161307928199800
"""Kristo @ byVXgubSAR"" bets 0.20",2021-02-11T21:34:29.323Z,161307926932300
"""Scott @ Ce3DFmEur5"" checks",2021-02-11T21:34:23.268Z,161307926326900
"Flop:  [5♦, 3♣, 9♠]",2021-02-11T21:34:17.659Z,161307925766000
