entry,at,order
"""Michael @ Fer4N75h9y"" calls 0.04",2020-12-10T21:45:43.920Z,160763674392100
"""Kristo @ DBZ11Jn9eX"" calls 0.04",2020-12-10T21:45:41.926Z,160763674192700
"""Dr. Scott @ Ce3DFmEur5"" posts a big blind of 0.04",2020-12-10T21:45:36.516Z,160763673651707
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.02",2020-12-10T21:45:36.516Z,160763673651706
"Your hand is J♥, K♦",2020-12-10T21:45:36.516Z,160763673651704
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (4.30) | #2 ""Dr Hurst @ b7rmnGbpoR"" (4.00) | #9 ""Dr. Scott @ Ce3DFmEur5"" (3.05) | #10 ""Kristo @ DBZ11Jn9eX"" (4.65)",2020-12-10T21:45:36.516Z,160763673651701
"-- starting hand #82  (No Limit Texas Hold'em) (dealer: ""Michael @ Fer4N75h9y"") --",2020-12-10T21:45:36.516Z,160763673651700
"-- ending hand #81 --",2020-12-10T21:45:33.596Z,160763673359702
"""Dr Hurst @ b7rmnGbpoR"" collected 0.64 from pot",2020-12-10T21:45:33.596Z,160763673359701
"Uncalled bet of 0.36 returned to ""Dr Hurst @ b7rmnGbpoR""",2020-12-10T21:45:33.596Z,160763673359700
"""Dr. Scott @ Ce3DFmEur5"" folds",2020-12-10T21:45:32.789Z,160763673279000
"""Dr Hurst @ b7rmnGbpoR"" bets 0.36",2020-12-10T21:45:17.602Z,160763671760300
"river: A♣, Q♥, Q♠, 7♣ [7♠]",2020-12-10T21:45:06.624Z,160763670662800
"""Dr Hurst @ b7rmnGbpoR"" calls 0.16",2020-12-10T21:45:05.818Z,160763670581900
"""Dr. Scott @ Ce3DFmEur5"" raises to 0.16",2020-12-10T21:45:04.011Z,160763670401200
"""Dr Hurst @ b7rmnGbpoR"" bets 0.08",2020-12-10T21:44:59.509Z,160763669951000
"turn: A♣, Q♥, Q♠ [7♣]",2020-12-10T21:44:53.049Z,160763669305100
"""Dr Hurst @ b7rmnGbpoR"" calls 0.08",2020-12-10T21:44:52.243Z,160763669224400
"""Michael @ Fer4N75h9y"" folds",2020-12-10T21:44:50.636Z,160763669063700
"""Kristo @ DBZ11Jn9eX"" folds",2020-12-10T21:44:49.718Z,160763668971900
"""Dr. Scott @ Ce3DFmEur5"" raises to 0.08",2020-12-10T21:44:47.676Z,160763668767600
"""Dr Hurst @ b7rmnGbpoR"" bets 0.04",2020-12-10T21:44:45.095Z,160763668509600
"""Michael @ Fer4N75h9y"" checks",2020-12-10T21:44:41.441Z,160763668144200
"flop:  [A♣, Q♥, Q♠]",2020-12-10T21:44:39.280Z,160763667928100
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-12-10T21:44:38.473Z,160763667847300
"""Michael @ Fer4N75h9y"" calls 0.04",2020-12-10T21:44:36.500Z,160763667650100
"""Kristo @ DBZ11Jn9eX"" calls 0.04",2020-12-10T21:44:35.152Z,160763667515300
"""Dr. Scott @ Ce3DFmEur5"" calls 0.04",2020-12-10T21:44:31.125Z,160763667112600
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.04",2020-12-10T21:44:27.131Z,160763666713207
"""Michael @ Fer4N75h9y"" posts a small blind of 0.02",2020-12-10T21:44:27.131Z,160763666713206
"Your hand is 9♦, K♥",2020-12-10T21:44:27.131Z,160763666713204
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (4.34) | #2 ""Dr Hurst @ b7rmnGbpoR"" (3.64) | #9 ""Dr. Scott @ Ce3DFmEur5"" (3.33) | #10 ""Kristo @ DBZ11Jn9eX"" (4.69)",2020-12-10T21:44:27.131Z,160763666713201
"-- starting hand #81  (No Limit Texas Hold'em) (dealer: ""Kristo @ DBZ11Jn9eX"") --",2020-12-10T21:44:27.131Z,160763666713200
"-- ending hand #80 --",2020-12-10T21:44:21.193Z,160763666119402
"""Dr Hurst @ b7rmnGbpoR"" collected 0.16 from pot",2020-12-10T21:44:21.193Z,160763666119401
"Uncalled bet of 0.08 returned to ""Dr Hurst @ b7rmnGbpoR""",2020-12-10T21:44:21.193Z,160763666119400
"""Michael @ Fer4N75h9y"" folds",2020-12-10T21:44:20.384Z,160763666038700
"""Kristo @ DBZ11Jn9eX"" folds",2020-12-10T21:44:19.465Z,160763665946600
"""Dr. Scott @ Ce3DFmEur5"" folds",2020-12-10T21:44:17.148Z,160763665714900
"""Dr Hurst @ b7rmnGbpoR"" bets 0.08",2020-12-10T21:44:14.489Z,160763665449000
"""Michael @ Fer4N75h9y"" checks",2020-12-10T21:44:10.110Z,160763665011100
"""Kristo @ DBZ11Jn9eX"" checks",2020-12-10T21:44:07.879Z,160763664788000
"turn: 3♣, K♠, 2♠ [3♦]",2020-12-10T21:44:03.094Z,160763664309600
"""Dr. Scott @ Ce3DFmEur5"" checks",2020-12-10T21:44:02.283Z,160763664228400
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-12-10T21:44:01.355Z,160763664135600
"""Michael @ Fer4N75h9y"" checks",2020-12-10T21:43:58.802Z,160763663880300
"""Kristo @ DBZ11Jn9eX"" checks",2020-12-10T21:43:56.335Z,160763663633600
"flop:  [3♣, K♠, 2♠]",2020-12-10T21:43:51.411Z,160763663141200
"""Michael @ Fer4N75h9y"" checks",2020-12-10T21:43:50.601Z,160763663060200
"""Kristo @ DBZ11Jn9eX"" calls 0.04",2020-12-10T21:43:49.163Z,160763662916400
"""Dr. Scott @ Ce3DFmEur5"" calls 0.04",2020-12-10T21:43:46.984Z,160763662698600
"""Dr Hurst @ b7rmnGbpoR"" calls 0.04",2020-12-10T21:43:46.048Z,160763662604900
"""Michael @ Fer4N75h9y"" posts a big blind of 0.04",2020-12-10T21:43:41.719Z,160763662172007
"""Kristo @ DBZ11Jn9eX"" posts a small blind of 0.02",2020-12-10T21:43:41.719Z,160763662172006
"Your hand is 5♣, A♥",2020-12-10T21:43:41.719Z,160763662172004
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (4.38) | #2 ""Dr Hurst @ b7rmnGbpoR"" (3.52) | #9 ""Dr. Scott @ Ce3DFmEur5"" (3.37) | #10 ""Kristo @ DBZ11Jn9eX"" (4.73)",2020-12-10T21:43:41.719Z,160763662172001
"-- starting hand #80  (No Limit Texas Hold'em) (dealer: ""Dr. Scott @ Ce3DFmEur5"") --",2020-12-10T21:43:41.719Z,160763662172000
"Undealt cards: 8♠, 7♦, 10♠ [7♣, J♠]",2020-12-10T21:43:37.441Z,160763661744800
"-- ending hand #79 --",2020-12-10T21:43:35.806Z,160763661580702
"""Kristo @ DBZ11Jn9eX"" collected 0.08 from pot",2020-12-10T21:43:35.806Z,160763661580701
"Uncalled bet of 0.04 returned to ""Kristo @ DBZ11Jn9eX""",2020-12-10T21:43:35.806Z,160763661580700
"""Dr. Scott @ Ce3DFmEur5"" folds",2020-12-10T21:43:34.999Z,160763661500200
"""Kristo @ DBZ11Jn9eX"" bets 0.04",2020-12-10T21:43:21.295Z,160763660129900
"""Dr. Scott @ Ce3DFmEur5"" checks",2020-12-10T21:43:17.371Z,160763659737200
"flop:  [8♠, 7♦, 10♠]",2020-12-10T21:43:14.650Z,160763659465100
"""Kristo @ DBZ11Jn9eX"" checks",2020-12-10T21:43:13.839Z,160763659384000
"""Dr. Scott @ Ce3DFmEur5"" calls 0.04",2020-12-10T21:43:09.951Z,160763658995200
"""Dr Hurst @ b7rmnGbpoR"" folds",2020-12-10T21:43:08.270Z,160763658827100
"""Michael @ Fer4N75h9y"" folds",2020-12-10T21:43:06.506Z,160763658650700
"""Kristo @ DBZ11Jn9eX"" posts a big blind of 0.04",2020-12-10T21:43:02.627Z,160763658262907
"""Dr. Scott @ Ce3DFmEur5"" posts a small blind of 0.02",2020-12-10T21:43:02.627Z,160763658262906
"Your hand is A♣, Q♦",2020-12-10T21:43:02.627Z,160763658262904
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (4.38) | #2 ""Dr Hurst @ b7rmnGbpoR"" (3.52) | #9 ""Dr. Scott @ Ce3DFmEur5"" (3.41) | #10 ""Kristo @ DBZ11Jn9eX"" (4.69)",2020-12-10T21:43:02.627Z,160763658262901
"-- starting hand #79  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2020-12-10T21:43:02.627Z,160763658262900
"-- ending hand #78 --",2020-12-10T21:42:56.100Z,160763657610202
"""Michael @ Fer4N75h9y"" collected 1.36 from pot with Full House, 6's over K's (combination: 6♠, 6♥, 6♦, K♣, K♥)",2020-12-10T21:42:56.100Z,160763657610201
"""Michael @ Fer4N75h9y"" shows a 6♠, J♦.",2020-12-10T21:42:56.100Z,160763657610200
"""Dr Hurst @ b7rmnGbpoR"" calls 0.50",2020-12-10T21:42:55.295Z,160763657529600
"""Michael @ Fer4N75h9y"" raises to 0.50",2020-12-10T21:42:51.860Z,160763657186100
"""Dr Hurst @ b7rmnGbpoR"" bets 0.16",2020-12-10T21:42:43.978Z,160763656397800
"river: K♣, 6♥, 6♦, 10♥ [K♥]",2020-12-10T21:42:37.217Z,160763655722000
"""Dr Hurst @ b7rmnGbpoR"" calls 0.08",2020-12-10T21:42:36.410Z,160763655641100
"""Michael @ Fer4N75h9y"" raises to 0.08",2020-12-10T21:42:32.998Z,160763655299800
"""Dr Hurst @ b7rmnGbpoR"" bets 0.04",2020-12-10T21:42:29.909Z,160763654991000
"turn: K♣, 6♥, 6♦ [10♥]",2020-12-10T21:42:24.001Z,160763654400300
"""Dr. Scott @ Ce3DFmEur5"" folds",2020-12-10T21:42:23.194Z,160763654319500
"""Dr Hurst @ b7rmnGbpoR"" calls 0.04",2020-12-10T21:42:21.348Z,160763654134900
"""Michael @ Fer4N75h9y"" bets 0.04",2020-12-10T21:42:18.850Z,160763653885100
"""Dr. Scott @ Ce3DFmEur5"" checks",2020-12-10T21:42:17.032Z,160763653703300
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-12-10T21:42:11.333Z,160763653133400
"flop:  [K♣, 6♥, 6♦]",2020-12-10T21:42:04.011Z,160763652401200
"""Dr. Scott @ Ce3DFmEur5"" checks",2020-12-10T21:42:03.205Z,160763652320500
"""Dr Hurst @ b7rmnGbpoR"" calls 0.04",2020-12-10T21:42:01.245Z,160763652124500
"""Michael @ Fer4N75h9y"" calls 0.04",2020-12-10T21:42:00.302Z,160763652030300
"""Kristo @ DBZ11Jn9eX"" folds",2020-12-10T21:41:58.336Z,160763651833700
"""Dr. Scott @ Ce3DFmEur5"" posts a big blind of 0.04",2020-12-10T21:41:51.612Z,160763651161607
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.02",2020-12-10T21:41:51.612Z,160763651161606
"Your hand is 3♠, 9♥",2020-12-10T21:41:51.612Z,160763651161604
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (3.68) | #2 ""Dr Hurst @ b7rmnGbpoR"" (4.18) | #9 ""Dr. Scott @ Ce3DFmEur5"" (3.45) | #10 ""Kristo @ DBZ11Jn9eX"" (4.69)",2020-12-10T21:41:51.612Z,160763651161601
"-- starting hand #78  (No Limit Texas Hold'em) (dealer: ""Michael @ Fer4N75h9y"") --",2020-12-10T21:41:51.612Z,160763651161600
"-- ending hand #77 --",2020-12-10T21:41:45.097Z,160763650509902
"""Dr Hurst @ b7rmnGbpoR"" collected 0.24 from pot with Straight, 6 High (combination: 6♥, 5♠, 4♦, 3♦, 2♣)",2020-12-10T21:41:45.097Z,160763650509901
"""Dr Hurst @ b7rmnGbpoR"" shows a 4♦, 6♥.",2020-12-10T21:41:45.097Z,160763650509900
"""Michael @ Fer4N75h9y"" folds",2020-12-10T21:41:44.290Z,160763650429100
"""Kristo @ DBZ11Jn9eX"" folds",2020-12-10T21:41:43.372Z,160763650337300
"""Dr. Scott @ Ce3DFmEur5"" calls 0.04",2020-12-10T21:41:37.718Z,160763649771900
"""Dr Hurst @ b7rmnGbpoR"" bets 0.04",2020-12-10T21:41:34.153Z,160763649415400
"""Michael @ Fer4N75h9y"" checks",2020-12-10T21:41:29.789Z,160763648979000
"river: J♣, 9♠, 5♠, 3♦ [2♣]",2020-12-10T21:41:26.920Z,160763648692300
"""Kristo @ DBZ11Jn9eX"" checks",2020-12-10T21:41:26.113Z,160763648611400
"""Dr. Scott @ Ce3DFmEur5"" checks",2020-12-10T21:41:22.396Z,160763648239600
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-12-10T21:41:21.470Z,160763648147100
"""Michael @ Fer4N75h9y"" checks",2020-12-10T21:41:17.642Z,160763647764300
"turn: J♣, 9♠, 5♠ [3♦]",2020-12-10T21:41:15.301Z,160763647530300
"""Kristo @ DBZ11Jn9eX"" checks",2020-12-10T21:41:14.494Z,160763647449500
"""Dr. Scott @ Ce3DFmEur5"" checks",2020-12-10T21:41:10.455Z,160763647045500
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-12-10T21:41:08.411Z,160763646841200
"""Michael @ Fer4N75h9y"" checks",2020-12-10T21:41:07.025Z,160763646702500
"flop:  [J♣, 9♠, 5♠]",2020-12-10T21:41:01.038Z,160763646103900
"""Dr Hurst @ b7rmnGbpoR"" checks",2020-12-10T21:41:00.227Z,160763646022800
"""Michael @ Fer4N75h9y"" calls 0.04",2020-12-10T21:40:57.822Z,160763645782300
"""Kristo @ DBZ11Jn9eX"" calls 0.04",2020-12-10T21:40:53.718Z,160763645371900
"""Dr. Scott @ Ce3DFmEur5"" calls 0.04",2020-12-10T21:40:46.209Z,160763644620900
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.04",2020-12-10T21:40:33.509Z,160763643351007
"""Michael @ Fer4N75h9y"" posts a small blind of 0.02",2020-12-10T21:40:33.509Z,160763643351006
"Your hand is 5♣, 4♠",2020-12-10T21:40:33.509Z,160763643351004
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (3.72) | #2 ""Dr Hurst @ b7rmnGbpoR"" (4.02) | #9 ""Dr. Scott @ Ce3DFmEur5"" (3.53) | #10 ""Kristo @ DBZ11Jn9eX"" (4.73)",2020-12-10T21:40:33.509Z,160763643351001
"-- starting hand #77  (No Limit Texas Hold'em) (dealer: ""Kristo @ DBZ11Jn9eX"") --",2020-12-10T21:40:33.509Z,160763643351000
"""Dr. Scott @ Ce3DFmEur5"" shows a K♥, J♥.",2020-12-10T21:40:30.897Z,160763643089800
"""Michael @ Fer4N75h9y"" shows a 2♥, 9♦.",2020-12-10T21:40:30.763Z,160763643076400
"-- ending hand #76 --",2020-12-10T21:40:29.167Z,160763642916802
"""Dr. Scott @ Ce3DFmEur5"" collected 1.16 from pot",2020-12-10T21:40:29.167Z,160763642916801
"Uncalled bet of 2.37 returned to ""Dr. Scott @ Ce3DFmEur5""",2020-12-10T21:40:29.167Z,160763642916800
"""Dr Hurst @ b7rmnGbpoR"" folds",2020-12-10T21:40:28.362Z,160763642836200
"""Dr. Scott @ Ce3DFmEur5"" raises to 2.65 and go all in",2020-12-10T21:40:24.688Z,160763642468900
"""Dr Hurst @ b7rmnGbpoR"" bets 0.28",2020-12-10T21:40:14.262Z,160763641426300
"river: 3♣, 10♥, 9♣, K♦ [K♣]",2020-12-10T21:40:00.296Z,160763640030200
"""Kristo @ DBZ11Jn9eX"" folds",2020-12-10T21:39:59.477Z,160763639947800
"""Dr. Scott @ Ce3DFmEur5"" calls 0.12",2020-12-10T21:39:56.019Z,160763639602000
"""Dr Hurst @ b7rmnGbpoR"" raises to 0.12",2020-12-10T21:39:50.384Z,160763639038500
"""Michael @ Fer4N75h9y"" folds",2020-12-10T21:39:42.227Z,160763638222700
"""Kristo @ DBZ11Jn9eX"" bets 0.04",2020-12-10T21:39:39.572Z,160763637957300
"turn: 3♣, 10♥, 9♣ [K♦]",2020-12-10T21:39:34.773Z,160763637477500
"""Dr. Scott @ Ce3DFmEur5"" calls 0.04",2020-12-10T21:39:33.965Z,160763637396600
"""Dr Hurst @ b7rmnGbpoR"" calls 0.04",2020-12-10T21:39:23.539Z,160763636354000
"""Michael @ Fer4N75h9y"" calls 0.04",2020-12-10T21:39:20.965Z,160763636096600
"""Kristo @ DBZ11Jn9eX"" bets 0.04",2020-12-10T21:39:19.489Z,160763635949000
"flop:  [3♣, 10♥, 9♣]",2020-12-10T21:39:15.957Z,160763635596100
"""Michael @ Fer4N75h9y"" checks",2020-12-10T21:39:15.150Z,160763635515100
"""Kristo @ DBZ11Jn9eX"" calls 0.04",2020-12-10T21:39:14.225Z,160763635422600
"""Dr. Scott @ Ce3DFmEur5"" calls 0.04",2020-12-10T21:39:09.602Z,160763634960500
"""Dr Hurst @ b7rmnGbpoR"" calls 0.04",2020-12-10T21:39:08.675Z,160763634867600
"""Michael @ Fer4N75h9y"" posts a big blind of 0.04",2020-12-10T21:39:03.788Z,160763634378907
"""Kristo @ DBZ11Jn9eX"" posts a small blind of 0.02",2020-12-10T21:39:03.788Z,160763634378906
"Your hand is K♥, J♥",2020-12-10T21:39:03.788Z,160763634378904
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (3.80) | #2 ""Dr Hurst @ b7rmnGbpoR"" (4.50) | #9 ""Dr. Scott @ Ce3DFmEur5"" (2.85) | #10 ""Kristo @ DBZ11Jn9eX"" (4.85)",2020-12-10T21:39:03.788Z,160763634378901
"-- starting hand #76  (No Limit Texas Hold'em) (dealer: ""Dr. Scott @ Ce3DFmEur5"") --",2020-12-10T21:39:03.788Z,160763634378900
"Undealt cards:  [K♣, Q♠, 6♥, 5♣, K♠]",2020-12-10T21:39:02.277Z,160763634227800
"""Michael @ Fer4N75h9y"" shows a J♣, 10♦.",2020-12-10T21:38:59.466Z,160763633946700
"-- ending hand #75 --",2020-12-10T21:38:57.183Z,160763633718302
"""Michael @ Fer4N75h9y"" collected 0.10 from pot",2020-12-10T21:38:57.183Z,160763633718301
"Uncalled bet of 0.04 returned to ""Michael @ Fer4N75h9y""",2020-12-10T21:38:57.183Z,160763633718300
"""Kristo @ DBZ11Jn9eX"" folds",2020-12-10T21:38:56.375Z,160763633637600
"""Dr. Scott @ Ce3DFmEur5"" folds",2020-12-10T21:38:54.385Z,160763633438500
"""Dr Hurst @ b7rmnGbpoR"" folds",2020-12-10T21:38:51.454Z,160763633145500
"""Michael @ Fer4N75h9y"" raises to 0.08",2020-12-10T21:38:49.752Z,160763632975200
"""Kristo @ DBZ11Jn9eX"" posts a big blind of 0.04",2020-12-10T21:38:46.446Z,160763632644807
"""Dr. Scott @ Ce3DFmEur5"" posts a small blind of 0.02",2020-12-10T21:38:46.446Z,160763632644806
"Your hand is 3♠, A♠",2020-12-10T21:38:46.446Z,160763632644804
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (3.74) | #2 ""Dr Hurst @ b7rmnGbpoR"" (4.50) | #9 ""Dr. Scott @ Ce3DFmEur5"" (2.87) | #10 ""Kristo @ DBZ11Jn9eX"" (4.89)",2020-12-10T21:38:46.446Z,160763632644801
"-- starting hand #75  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2020-12-10T21:38:46.446Z,160763632644800
"Undealt cards: 6♠, 7♦, 6♣ [2♠, 10♥]",2020-12-10T21:38:43.267Z,160763632326800
"-- ending hand #74 --",2020-12-10T21:38:40.519Z,160763632051902
"""Dr. Scott @ Ce3DFmEur5"" collected 0.28 from pot",2020-12-10T21:38:40.519Z,160763632051901
"Uncalled bet of 0.04 returned to ""Dr. Scott @ Ce3DFmEur5""",2020-12-10T21:38:40.519Z,160763632051900
"""Michael @ Fer4N75h9y"" folds",2020-12-10T21:38:39.713Z,160763631971400
"""Kristo @ DBZ11Jn9eX"" folds",2020-12-10T21:38:37.816Z,160763631781900
"""Dr. Scott @ Ce3DFmEur5"" bets 0.04",2020-12-10T21:38:33.873Z,160763631387300
"flop:  [6♠, 7♦, 6♣]",2020-12-10T21:38:30.114Z,160763631011500
"""Dr Hurst @ b7rmnGbpoR"" folds",2020-12-10T21:38:29.299Z,160763630930000
"""Michael @ Fer4N75h9y"" calls 0.08",2020-12-10T21:38:27.320Z,160763630732100
"""Kristo @ DBZ11Jn9eX"" calls 0.08",2020-12-10T21:38:25.429Z,160763630543200
"""Dr. Scott @ Ce3DFmEur5"" raises to 0.08",2020-12-10T21:38:21.123Z,160763630112400
"""Dr Hurst @ b7rmnGbpoR"" calls 0.04",2020-12-10T21:38:08.014Z,160763628801500
"""Michael @ Fer4N75h9y"" calls 0.04",2020-12-10T21:38:03.293Z,160763628329400
"""Kristo @ DBZ11Jn9eX"" calls 0.04",2020-12-10T21:37:59.263Z,160763627926400
"""Dr. Scott @ Ce3DFmEur5"" posts a big blind of 0.04",2020-12-10T21:37:52.304Z,160763627230507
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.02",2020-12-10T21:37:52.304Z,160763627230506
"Your hand is K♥, 6♥",2020-12-10T21:37:52.304Z,160763627230504
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (3.82) | #2 ""Dr Hurst @ b7rmnGbpoR"" (4.54) | #9 ""Dr. Scott @ Ce3DFmEur5"" (2.67) | #10 ""Kristo @ DBZ11Jn9eX"" (4.97)",2020-12-10T21:37:52.304Z,160763627230501
"-- starting hand #74  (No Limit Texas Hold'em) (dealer: ""Michael @ Fer4N75h9y"") --",2020-12-10T21:37:52.304Z,160763627230500
"""Michael @ Fer4N75h9y"" shows a K♣, Q♣.",2020-12-10T21:37:46.703Z,160763626670300
"-- ending hand #73 --",2020-12-10T21:37:45.681Z,160763626568202
"""Dr. Scott @ Ce3DFmEur5"" collected 0.36 from pot",2020-12-10T21:37:45.681Z,160763626568201
"Uncalled bet of 0.08 returned to ""Dr. Scott @ Ce3DFmEur5""",2020-12-10T21:37:45.681Z,160763626568200
"""Michael @ Fer4N75h9y"" folds",2020-12-10T21:37:44.872Z,160763626487300
"""Dr. Scott @ Ce3DFmEur5"" bets 0.08",2020-12-10T21:37:41.974Z,160763626197500
"""Michael @ Fer4N75h9y"" checks",2020-12-10T21:37:38.292Z,160763625829300
"turn: A♦, 6♠, 4♦ [8♥]",2020-12-10T21:37:30.909Z,160763625091200
"""Kristo @ DBZ11Jn9eX"" folds",2020-12-10T21:37:30.102Z,160763625010300
"""Dr. Scott @ Ce3DFmEur5"" calls 0.04",2020-12-10T21:37:18.240Z,160763623824000
"""Michael @ Fer4N75h9y"" bets 0.04",2020-12-10T21:37:14.398Z,160763623439900
"flop:  [A♦, 6♠, 4♦]",2020-12-10T21:37:10.487Z,160763623048800
"""Kristo @ DBZ11Jn9eX"" calls 0.08",2020-12-10T21:37:09.675Z,160763622967600
"""Dr. Scott @ Ce3DFmEur5"" calls 0.08",2020-12-10T21:37:03.580Z,160763622358100
"""Dr Hurst @ b7rmnGbpoR"" folds",2020-12-10T21:36:56.366Z,160763621636700
"""Michael @ Fer4N75h9y"" raises to 0.08",2020-12-10T21:36:50.010Z,160763621001000
"""Kristo @ DBZ11Jn9eX"" calls 0.04",2020-12-10T21:36:45.994Z,160763620599400
"""Dr. Scott @ Ce3DFmEur5"" calls 0.04",2020-12-10T21:36:41.856Z,160763620185700
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.04",2020-12-10T21:36:38.321Z,160763619832207
"""Michael @ Fer4N75h9y"" posts a small blind of 0.02",2020-12-10T21:36:38.321Z,160763619832206
"Your hand is 4♠, Q♠",2020-12-10T21:36:38.321Z,160763619832204
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (3.94) | #2 ""Dr Hurst @ b7rmnGbpoR"" (4.58) | #9 ""Dr. Scott @ Ce3DFmEur5"" (2.43) | #10 ""Kristo @ DBZ11Jn9eX"" (5.05)",2020-12-10T21:36:38.321Z,160763619832201
"-- starting hand #73  (No Limit Texas Hold'em) (dealer: ""Kristo @ DBZ11Jn9eX"") --",2020-12-10T21:36:38.321Z,160763619832200
"Undealt cards: 7♥, 2♥, K♠, 10♣ [4♣]",2020-12-10T21:36:33.706Z,160763619370900
"-- ending hand #72 --",2020-12-10T21:36:32.398Z,160763619239902
"""Kristo @ DBZ11Jn9eX"" collected 0.24 from pot",2020-12-10T21:36:32.398Z,160763619239901
"Uncalled bet of 0.04 returned to ""Kristo @ DBZ11Jn9eX""",2020-12-10T21:36:32.398Z,160763619239900
"""Dr. Scott @ Ce3DFmEur5"" folds",2020-12-10T21:36:31.592Z,160763619159200
"""Kristo @ DBZ11Jn9eX"" bets 0.04",2020-12-10T21:36:27.887Z,160763618788800
"turn: 7♥, 2♥, K♠ [10♣]",2020-12-10T21:36:22.729Z,160763618273300
"""Dr. Scott @ Ce3DFmEur5"" calls 0.04",2020-12-10T21:36:21.922Z,160763618192300
"""Dr Hurst @ b7rmnGbpoR"" folds",2020-12-10T21:36:20.597Z,160763618059800
"""Michael @ Fer4N75h9y"" folds",2020-12-10T21:36:19.206Z,160763617920700
"""Kristo @ DBZ11Jn9eX"" bets 0.04",2020-12-10T21:36:17.754Z,160763617775500
