entry,at,order
"""Dr Hurst @ b7rmnGbpoR"" calls 2.00",2021-02-04T21:36:30.855Z,161247459085600
"""Krist @ ArCE1TvqMx"" calls 2.00",2021-02-04T21:36:29.347Z,161247458934800
"""Scott @ Ce3DFmEur5"" raises to 2.00",2021-02-04T21:36:25.298Z,161247458529800
"""Dr Hurst @ b7rmnGbpoR"" calls 1.00",2021-02-04T21:35:58.660Z,161247455866100
"""Krist @ ArCE1TvqMx"" bets 1.00",2021-02-04T21:35:35.306Z,161247453530700
"""Scott @ Ce3DFmEur5"" checks",2021-02-04T21:35:28.729Z,161247452873000
"River: K♣, J♣, 3♣, 3♥ [6♣]",2021-02-04T21:35:21.538Z,161247452154100
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-04T21:35:20.730Z,161247452073100
"""Krist @ ArCE1TvqMx"" calls 0.10",2021-02-04T21:35:17.852Z,161247451785300
"""Scott @ Ce3DFmEur5"" bets 0.10",2021-02-04T21:35:16.035Z,161247451603600
"Turn: K♣, J♣, 3♣ [3♥]",2021-02-04T21:35:10.318Z,161247451032000
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-04T21:35:09.512Z,161247450951300
"""Krist @ ArCE1TvqMx"" calls 0.10",2021-02-04T21:34:59.217Z,161247449921800
"""Scott @ Ce3DFmEur5"" bets 0.10",2021-02-04T21:34:54.301Z,161247449430200
"Flop:  [K♣, J♣, 3♣]",2021-02-04T21:34:51.372Z,161247449137300
"""Krist @ ArCE1TvqMx"" checks",2021-02-04T21:34:50.563Z,161247449056400
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-04T21:34:47.245Z,161247448724600
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-04T21:34:45.697Z,161247448569800
"""Krist @ ArCE1TvqMx"" posts a big blind of 0.10",2021-02-04T21:34:40.664Z,161247448066506
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2021-02-04T21:34:40.664Z,161247448066505
"Your hand is J♥, J♠",2021-02-04T21:34:40.664Z,161247448066503
"Player stacks: #1 ""Dr Hurst @ b7rmnGbpoR"" (7.40) | #6 ""Scott @ Ce3DFmEur5"" (21.18) | #10 ""Krist @ ArCE1TvqMx"" (4.42)",2021-02-04T21:34:40.664Z,161247448066501
"-- starting hand #66  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2021-02-04T21:34:40.664Z,161247448066500
"-- ending hand #65 --",2021-02-04T21:34:34.641Z,161247447464304
"""Krist @ ArCE1TvqMx"" collected 0.12 from pot with Three of a Kind, 4's (combination: 4♣, 4♥, 4♠, A♦, Q♥)",2021-02-04T21:34:34.641Z,161247447464303
"""Krist @ ArCE1TvqMx"" shows a 10♦, 6♥.",2021-02-04T21:34:34.641Z,161247447464302
"""Scott @ Ce3DFmEur5"" collected 0.13 from pot with Three of a Kind, 4's (combination: 4♣, 4♥, 4♠, A♦, Q♥)",2021-02-04T21:34:34.641Z,161247447464301
"""Scott @ Ce3DFmEur5"" shows a 8♦, 2♣.",2021-02-04T21:34:34.641Z,161247447464300
"""Krist @ ArCE1TvqMx"" checks",2021-02-04T21:34:33.835Z,161247447383600
"""Scott @ Ce3DFmEur5"" checks",2021-02-04T21:34:29.836Z,161247446983700
"River: 4♣, 4♥, A♦, Q♥ [4♠]",2021-02-04T21:34:23.588Z,161247446359000
"""Krist @ ArCE1TvqMx"" checks",2021-02-04T21:34:22.774Z,161247446277500
"""Scott @ Ce3DFmEur5"" checks",2021-02-04T21:34:20.926Z,161247446092700
"Turn: 4♣, 4♥, A♦ [Q♥]",2021-02-04T21:34:10.577Z,161247445057900
"""Krist @ ArCE1TvqMx"" checks",2021-02-04T21:34:09.755Z,161247444975600
"""Scott @ Ce3DFmEur5"" checks",2021-02-04T21:34:05.869Z,161247444587000
"Flop:  [4♣, 4♥, A♦]",2021-02-04T21:33:57.338Z,161247443733900
"""Scott @ Ce3DFmEur5"" checks",2021-02-04T21:33:56.533Z,161247443653400
"""Dr Hurst @ b7rmnGbpoR"" folds",2021-02-04T21:33:55.597Z,161247443559800
"""Krist @ ArCE1TvqMx"" calls 0.10",2021-02-04T21:33:50.253Z,161247443025400
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2021-02-04T21:33:46.009Z,161247442601006
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2021-02-04T21:33:46.009Z,161247442601005
"Your hand is 8♦, 2♣",2021-02-04T21:33:46.009Z,161247442601003
"Player stacks: #1 ""Dr Hurst @ b7rmnGbpoR"" (7.45) | #6 ""Scott @ Ce3DFmEur5"" (21.15) | #10 ""Krist @ ArCE1TvqMx"" (4.40)",2021-02-04T21:33:46.009Z,161247442601001
"-- starting hand #65  (No Limit Texas Hold'em) (dealer: ""Krist @ ArCE1TvqMx"") --",2021-02-04T21:33:46.009Z,161247442601000
"-- ending hand #64 --",2021-02-04T21:33:43.082Z,161247442308302
"""Scott @ Ce3DFmEur5"" collected 0.30 from pot",2021-02-04T21:33:43.082Z,161247442308301
"Uncalled bet of 0.10 returned to ""Scott @ Ce3DFmEur5""",2021-02-04T21:33:43.082Z,161247442308300
"""Dr Hurst @ b7rmnGbpoR"" folds",2021-02-04T21:33:42.272Z,161247442227300
"""Krist @ ArCE1TvqMx"" folds",2021-02-04T21:33:38.413Z,161247441841400
"""Scott @ Ce3DFmEur5"" bets 0.10",2021-02-04T21:33:25.995Z,161247440599600
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-04T21:33:20.797Z,161247440079800
"""Krist @ ArCE1TvqMx"" checks",2021-02-04T21:33:18.366Z,161247439836800
"Flop:  [5♣, 9♠, K♣]",2021-02-04T21:33:13.170Z,161247439317100
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-04T21:33:12.360Z,161247439236100
"""Krist @ ArCE1TvqMx"" calls 0.10",2021-02-04T21:33:10.499Z,161247439050000
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-04T21:33:06.431Z,161247438643200
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2021-02-04T21:32:57.335Z,161247437733606
"""Krist @ ArCE1TvqMx"" posts a small blind of 0.05",2021-02-04T21:32:57.335Z,161247437733605
"Your hand is 9♣, Q♠",2021-02-04T21:32:57.335Z,161247437733603
"Player stacks: #1 ""Dr Hurst @ b7rmnGbpoR"" (7.55) | #6 ""Scott @ Ce3DFmEur5"" (20.95) | #10 ""Krist @ ArCE1TvqMx"" (4.50)",2021-02-04T21:32:57.335Z,161247437733601
"-- starting hand #64  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-02-04T21:32:57.335Z,161247437733600
"-- ending hand #63 --",2021-02-04T21:32:51.313Z,161247437131503
"""Krist @ ArCE1TvqMx"" shows a Q♥, 4♣.",2021-02-04T21:32:51.313Z,161247437131502
"""Dr Hurst @ b7rmnGbpoR"" collected 0.25 from pot with A High (combination: A♠, K♦, J♣, 9♦, 7♦)",2021-02-04T21:32:51.313Z,161247437131501
"""Dr Hurst @ b7rmnGbpoR"" shows a 3♦, K♦.",2021-02-04T21:32:51.313Z,161247437131500
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-04T21:32:50.504Z,161247437050400
"""Krist @ ArCE1TvqMx"" checks",2021-02-04T21:32:45.117Z,161247436511800
"River: 7♦, 9♦, J♣, 6♣ [A♠]",2021-02-04T21:32:39.335Z,161247435933800
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-04T21:32:38.527Z,161247435852800
"""Krist @ ArCE1TvqMx"" checks",2021-02-04T21:32:36.223Z,161247435622300
"Turn: 7♦, 9♦, J♣ [6♣]",2021-02-04T21:32:32.627Z,161247435263000
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-04T21:32:31.785Z,161247435178600
"""Krist @ ArCE1TvqMx"" checks",2021-02-04T21:32:24.617Z,161247434461800
"Flop:  [7♦, 9♦, J♣]",2021-02-04T21:32:20.353Z,161247434035400
"""Krist @ ArCE1TvqMx"" checks",2021-02-04T21:32:19.535Z,161247433953500
"""Scott @ Ce3DFmEur5"" folds",2021-02-04T21:32:13.610Z,161247433361000
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-04T21:32:05.633Z,161247432563300
"""Krist @ ArCE1TvqMx"" posts a big blind of 0.10",2021-02-04T21:32:03.270Z,161247432327106
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2021-02-04T21:32:03.270Z,161247432327105
"Your hand is 2♥, 7♣",2021-02-04T21:32:03.270Z,161247432327103
"Player stacks: #1 ""Dr Hurst @ b7rmnGbpoR"" (7.40) | #6 ""Scott @ Ce3DFmEur5"" (21.00) | #10 ""Krist @ ArCE1TvqMx"" (4.60)",2021-02-04T21:32:03.270Z,161247432327101
"-- starting hand #63  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2021-02-04T21:32:03.270Z,161247432327100
"-- ending hand #62 --",2021-02-04T21:32:00.353Z,161247432035302
"""Dr Hurst @ b7rmnGbpoR"" collected 0.70 from pot",2021-02-04T21:32:00.353Z,161247432035301
"Uncalled bet of 0.20 returned to ""Dr Hurst @ b7rmnGbpoR""",2021-02-04T21:32:00.353Z,161247432035300
"""Scott @ Ce3DFmEur5"" folds",2021-02-04T21:31:59.545Z,161247431954600
"""Dr Hurst @ b7rmnGbpoR"" bets 0.20",2021-02-04T21:31:43.672Z,161247430367400
"River: J♠, 7♠, 9♥, 7♣ [K♥]",2021-02-04T21:31:36.004Z,161247429600700
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-04T21:31:35.198Z,161247429519900
"""Scott @ Ce3DFmEur5"" bets 0.10",2021-02-04T21:31:26.532Z,161247428653300
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-04T21:31:19.011Z,161247427901200
"Turn: J♠, 7♠, 9♥ [7♣]",2021-02-04T21:31:14.235Z,161247427423700
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-04T21:31:13.431Z,161247427343100
"""Krist @ ArCE1TvqMx"" folds",2021-02-04T21:31:09.218Z,161247426921900
"""Scott @ Ce3DFmEur5"" bets 0.10",2021-02-04T21:30:58.812Z,161247425881200
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-04T21:30:54.644Z,161247425464500
"Flop:  [J♠, 7♠, 9♥]",2021-02-04T21:30:46.376Z,161247424637700
"""Scott @ Ce3DFmEur5"" checks",2021-02-04T21:30:45.568Z,161247424556900
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-04T21:30:38.730Z,161247423873000
"""Krist @ ArCE1TvqMx"" calls 0.10",2021-02-04T21:30:37.254Z,161247423725500
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2021-02-04T21:30:33.856Z,161247423385806
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2021-02-04T21:30:33.856Z,161247423385805
"Your hand is Q♠, J♦",2021-02-04T21:30:33.856Z,161247423385803
"Player stacks: #1 ""Dr Hurst @ b7rmnGbpoR"" (7.00) | #6 ""Scott @ Ce3DFmEur5"" (21.30) | #10 ""Krist @ ArCE1TvqMx"" (4.70)",2021-02-04T21:30:33.856Z,161247423385801
"-- starting hand #62  (No Limit Texas Hold'em) (dealer: ""Krist @ ArCE1TvqMx"") --",2021-02-04T21:30:33.856Z,161247423385800
"""Scott @ Ce3DFmEur5"" shows a K♦, K♠.",2021-02-04T21:30:31.039Z,161247423104000
"-- ending hand #61 --",2021-02-04T21:30:27.333Z,161247422733502
"""Dr Hurst @ b7rmnGbpoR"" collected 0.90 from pot with Straight, 7 High (combination: 7♠, 6♣, 5♠, 4♣, 3♦)",2021-02-04T21:30:27.333Z,161247422733501
"""Dr Hurst @ b7rmnGbpoR"" shows a 6♣, J♦.",2021-02-04T21:30:27.333Z,161247422733500
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-02-04T21:30:26.524Z,161247422652500
"""Dr Hurst @ b7rmnGbpoR"" bets 0.20",2021-02-04T21:30:24.300Z,161247422430100
"River: 7♠, 5♠, 3♦, 4♣ [A♥]",2021-02-04T21:30:15.112Z,161247421511500
"""Krist @ ArCE1TvqMx"" folds",2021-02-04T21:30:14.306Z,161247421430700
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-04T21:30:02.239Z,161247420224400
"""Dr Hurst @ b7rmnGbpoR"" bets 0.10",2021-02-04T21:30:00.593Z,161247420059500
"""Krist @ ArCE1TvqMx"" checks",2021-02-04T21:29:51.515Z,161247419151600
"Turn: 7♠, 5♠, 3♦ [4♣]",2021-02-04T21:29:46.765Z,161247418676600
"""Scott @ Ce3DFmEur5"" checks",2021-02-04T21:29:45.959Z,161247418595900
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-04T21:29:44.999Z,161247418500000
"""Krist @ ArCE1TvqMx"" checks",2021-02-04T21:29:40.992Z,161247418099300
"Flop:  [7♠, 5♠, 3♦]",2021-02-04T21:29:34.886Z,161247417488800
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-04T21:29:34.074Z,161247417407500
"""Krist @ ArCE1TvqMx"" calls 0.10",2021-02-04T21:29:28.633Z,161247416863400
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-04T21:29:24.866Z,161247416486700
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2021-02-04T21:29:22.765Z,161247416276606
"""Krist @ ArCE1TvqMx"" posts a small blind of 0.05",2021-02-04T21:29:22.765Z,161247416276605
"Your hand is K♦, K♠",2021-02-04T21:29:22.765Z,161247416276603
"Player stacks: #1 ""Dr Hurst @ b7rmnGbpoR"" (6.50) | #6 ""Scott @ Ce3DFmEur5"" (21.70) | #10 ""Krist @ ArCE1TvqMx"" (4.80)",2021-02-04T21:29:22.765Z,161247416276601
"-- starting hand #61  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-02-04T21:29:22.765Z,161247416276600
"-- ending hand #60 --",2021-02-04T21:29:19.835Z,161247415983602
"""Dr Hurst @ b7rmnGbpoR"" collected 1.10 from pot",2021-02-04T21:29:19.835Z,161247415983601
"Uncalled bet of 0.80 returned to ""Dr Hurst @ b7rmnGbpoR""",2021-02-04T21:29:19.835Z,161247415983600
"""Krist @ ArCE1TvqMx"" folds",2021-02-04T21:29:19.024Z,161247415902400
"""Dr Hurst @ b7rmnGbpoR"" raises to 1.00",2021-02-04T21:29:12.273Z,161247415227400
"""Krist @ ArCE1TvqMx"" bets 0.20",2021-02-04T21:29:06.290Z,161247414629100
"River: Q♦, 3♠, 2♠, 7♦ [5♣]",2021-02-04T21:29:00.477Z,161247414047900
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-04T21:28:59.670Z,161247413967100
"""Krist @ ArCE1TvqMx"" bets 0.10",2021-02-04T21:28:58.091Z,161247413809200
"Turn: Q♦, 3♠, 2♠ [7♦]",2021-02-04T21:28:54.296Z,161247413429800
"""Scott @ Ce3DFmEur5"" folds",2021-02-04T21:28:53.490Z,161247413349100
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-04T21:28:52.559Z,161247413256000
"""Krist @ ArCE1TvqMx"" bets 0.10",2021-02-04T21:28:49.765Z,161247412976600
"""Scott @ Ce3DFmEur5"" checks",2021-02-04T21:28:47.133Z,161247412713400
"Flop:  [Q♦, 3♠, 2♠]",2021-02-04T21:28:42.841Z,161247412284200
"""Krist @ ArCE1TvqMx"" checks",2021-02-04T21:28:42.033Z,161247412203400
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-04T21:28:39.553Z,161247411955500
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-04T21:28:33.583Z,161247411358400
"""Krist @ ArCE1TvqMx"" posts a big blind of 0.10",2021-02-04T21:28:29.706Z,161247410970806
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2021-02-04T21:28:29.706Z,161247410970805
"Your hand is 10♦, 9♠",2021-02-04T21:28:29.706Z,161247410970803
"Player stacks: #1 ""Dr Hurst @ b7rmnGbpoR"" (5.90) | #6 ""Scott @ Ce3DFmEur5"" (21.80) | #10 ""Krist @ ArCE1TvqMx"" (5.30)",2021-02-04T21:28:29.706Z,161247410970801
"-- starting hand #60  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2021-02-04T21:28:29.706Z,161247410970800
"""Dr Hurst @ b7rmnGbpoR"" shows a A♣, Q♣.",2021-02-04T21:28:28.749Z,161247410875000
"-- ending hand #59 --",2021-02-04T21:28:26.103Z,161247410610402
"""Dr Hurst @ b7rmnGbpoR"" collected 0.50 from pot",2021-02-04T21:28:26.103Z,161247410610401
"Uncalled bet of 0.40 returned to ""Dr Hurst @ b7rmnGbpoR""",2021-02-04T21:28:26.103Z,161247410610400
"""Krist @ ArCE1TvqMx"" folds",2021-02-04T21:28:25.298Z,161247410529800
"""Dr Hurst @ b7rmnGbpoR"" bets 0.40",2021-02-04T21:28:21.638Z,161247410163800
"River: 9♣, 8♦, 2♥, J♠ [6♥]",2021-02-04T21:28:14.770Z,161247409477300
"""Krist @ ArCE1TvqMx"" checks",2021-02-04T21:28:13.965Z,161247409396600
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-04T21:28:11.857Z,161247409185800
"Turn: 9♣, 8♦, 2♥ [J♠]",2021-02-04T21:28:05.759Z,161247408576100
"""Krist @ ArCE1TvqMx"" checks",2021-02-04T21:28:04.955Z,161247408495600
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-04T21:28:01.784Z,161247408178400
"Flop:  [9♣, 8♦, 2♥]",2021-02-04T21:27:53.928Z,161247407392900
"""Scott @ Ce3DFmEur5"" folds",2021-02-04T21:27:53.119Z,161247407312000
"""Dr Hurst @ b7rmnGbpoR"" calls 0.20",2021-02-04T21:27:52.177Z,161247407217800
"""Krist @ ArCE1TvqMx"" raises to 0.20",2021-02-04T21:27:49.865Z,161247406986500
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2021-02-04T21:27:39.795Z,161247405979606
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2021-02-04T21:27:39.795Z,161247405979605
"Your hand is 9♦, 5♣",2021-02-04T21:27:39.795Z,161247405979603
"Player stacks: #1 ""Dr Hurst @ b7rmnGbpoR"" (5.60) | #6 ""Scott @ Ce3DFmEur5"" (21.90) | #10 ""Krist @ ArCE1TvqMx"" (5.50)",2021-02-04T21:27:39.795Z,161247405979601
"-- starting hand #59  (No Limit Texas Hold'em) (dealer: ""Krist @ ArCE1TvqMx"") --",2021-02-04T21:27:39.795Z,161247405979600
"""Scott @ Ce3DFmEur5"" shows a 3♣, J♠.",2021-02-04T21:27:36.520Z,161247405652100
"-- ending hand #58 --",2021-02-04T21:27:33.287Z,161247405328903
"""Krist @ ArCE1TvqMx"" shows a 9♣, A♠.",2021-02-04T21:27:33.287Z,161247405328902
"""Dr Hurst @ b7rmnGbpoR"" collected 0.60 from pot with Three of a Kind, 6's (combination: 6♦, 6♣, 6♥, 7♣, 4♥)",2021-02-04T21:27:33.287Z,161247405328901
"""Dr Hurst @ b7rmnGbpoR"" shows a 4♥, 6♦.",2021-02-04T21:27:33.287Z,161247405328900
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-04T21:27:32.469Z,161247405247000
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-04T21:27:28.102Z,161247404810300
"""Krist @ ArCE1TvqMx"" bets 0.10",2021-02-04T21:27:22.950Z,161247404295100
"River: 6♣, 7♣, 2♠, 3♠ [6♥]",2021-02-04T21:27:17.514Z,161247403751700
"""Scott @ Ce3DFmEur5"" checks",2021-02-04T21:27:16.709Z,161247403671000
