entry,at,order
"""Dr. Hurst @ b7rmnGbpoR"" shows a 4♦, Q♣.",2020-12-03T21:45:14.536Z,160703191453703
"""Michael @ Fer4N75h9y"" collected 3.10 from pot with Flush, As High (combination: A♠, Q♠, J♠, 8♠, 7♠)",2020-12-03T21:45:14.536Z,160703191453702
"""Michael @ Fer4N75h9y"" shows a 7♦, A♠.",2020-12-03T21:45:14.536Z,160703191453701
"Uncalled bet of 0.20 returned to ""Michael @ Fer4N75h9y""",2020-12-03T21:45:14.536Z,160703191453700
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.80 and go all in",2020-12-03T21:45:13.730Z,160703191373100
"""Michael @ Fer4N75h9y"" bets 1.00",2020-12-03T21:45:09.055Z,160703190905600
"river: Q♠, 7♠, A♣, J♠ [8♠]",2020-12-03T21:44:58.774Z,160703189877600
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.40",2020-12-03T21:44:57.967Z,160703189796800
"""Michael @ Fer4N75h9y"" bets 0.40",2020-12-03T21:44:49.288Z,160703188928900
"turn: Q♠, 7♠, A♣ [J♠]",2020-12-03T21:44:42.432Z,160703188243500
"""Dr Scott @ Ce3DFmEur5"" folds",2020-12-03T21:44:41.628Z,160703188162800
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.20",2020-12-03T21:44:38.730Z,160703187873100
"""Michael @ Fer4N75h9y"" bets 0.20",2020-12-03T21:44:34.477Z,160703187447800
"""Dr Scott @ Ce3DFmEur5"" checks",2020-12-03T21:44:29.958Z,160703186995900
"flop:  [Q♠, 7♠, A♣]",2020-12-03T21:44:27.402Z,160703186740400
"""Michael @ Fer4N75h9y"" checks",2020-12-03T21:44:26.596Z,160703186659700
"""Dr Scott @ Ce3DFmEur5"" calls 0.10",2020-12-03T21:44:25.022Z,160703186502300
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.10",2020-12-03T21:44:21.525Z,160703186152600
"""Michael @ Fer4N75h9y"" posts a big blind of 0.10",2020-12-03T21:44:16.005Z,160703185600706
"""Dr Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2020-12-03T21:44:16.005Z,160703185600705
"Your hand is K♦, 2♣",2020-12-03T21:44:16.005Z,160703185600704
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (6.30) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (1.50) | #10 ""Dr Scott @ Ce3DFmEur5"" (6.20)",2020-12-03T21:44:16.005Z,160703185600701
"-- starting hand #99  (No Limit Texas Hold'em) (dealer: ""Dr. Hurst @ b7rmnGbpoR"") --",2020-12-03T21:44:16.005Z,160703185600700
"-- ending hand #98 --",2020-12-03T21:44:08.974Z,160703184897503
"""Dr. Hurst @ b7rmnGbpoR"" shows a Q♣, A♠.",2020-12-03T21:44:08.974Z,160703184897502
"""Dr Scott @ Ce3DFmEur5"" collected 1.50 from pot with Two Pair, J's & 3's (combination: J♠, J♦, 3♠, 3♦, 9♦)",2020-12-03T21:44:08.974Z,160703184897501
"""Dr Scott @ Ce3DFmEur5"" shows a J♠, 3♠.",2020-12-03T21:44:08.974Z,160703184897500
"""Dr Scott @ Ce3DFmEur5"" calls 0.40",2020-12-03T21:44:08.167Z,160703184816700
"""Dr. Hurst @ b7rmnGbpoR"" bets 0.40",2020-12-03T21:43:50.319Z,160703183032000
"river: 5♠, 2♠, 3♦, 9♦ [J♦]",2020-12-03T21:43:38.224Z,160703181822700
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.10",2020-12-03T21:43:37.417Z,160703181741800
"""Dr Scott @ Ce3DFmEur5"" bets 0.10",2020-12-03T21:43:35.781Z,160703181578100
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-03T21:43:33.652Z,160703181365200
"turn: 5♠, 2♠, 3♦ [9♦]",2020-12-03T21:43:28.782Z,160703180878300
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.10",2020-12-03T21:43:27.952Z,160703180795300
"""Michael @ Fer4N75h9y"" folds",2020-12-03T21:43:25.457Z,160703180545800
"""Dr Scott @ Ce3DFmEur5"" bets 0.10",2020-12-03T21:43:24.050Z,160703180405300
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-03T21:43:21.241Z,160703180124200
"flop:  [5♠, 2♠, 3♦]",2020-12-03T21:43:17.115Z,160703179711600
"""Dr Scott @ Ce3DFmEur5"" checks",2020-12-03T21:43:16.305Z,160703179630500
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.10",2020-12-03T21:43:13.621Z,160703179362200
"""Michael @ Fer4N75h9y"" calls 0.10",2020-12-03T21:43:12.709Z,160703179271000
"""Dr Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2020-12-03T21:43:09.800Z,160703178980106
"""Dr. Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2020-12-03T21:43:09.800Z,160703178980105
"Your hand is J♠, 3♠",2020-12-03T21:43:09.800Z,160703178980104
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (6.40) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (2.20) | #10 ""Dr Scott @ Ce3DFmEur5"" (5.40)",2020-12-03T21:43:09.800Z,160703178980101
"-- starting hand #98  (No Limit Texas Hold'em) (dealer: ""Michael @ Fer4N75h9y"") --",2020-12-03T21:43:09.800Z,160703178980100
"Undealt cards:  [4♣, J♣, 4♠, J♦, Q♣]",2020-12-03T21:43:05.863Z,160703178586300
"-- ending hand #97 --",2020-12-03T21:43:03.871Z,160703178387102
"""Dr. Hurst @ b7rmnGbpoR"" collected 0.10 from pot",2020-12-03T21:43:03.871Z,160703178387101
"Uncalled bet of 0.05 returned to ""Dr. Hurst @ b7rmnGbpoR""",2020-12-03T21:43:03.871Z,160703178387100
"""Michael @ Fer4N75h9y"" folds",2020-12-03T21:43:03.063Z,160703178306400
"""Dr Scott @ Ce3DFmEur5"" folds",2020-12-03T21:43:00.427Z,160703178042800
"""Dr. Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2020-12-03T21:42:51.626Z,160703177162706
"""Michael @ Fer4N75h9y"" posts a small blind of 0.05",2020-12-03T21:42:51.626Z,160703177162705
"Your hand is 10♣, 2♦",2020-12-03T21:42:51.626Z,160703177162704
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (6.45) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (2.15) | #10 ""Dr Scott @ Ce3DFmEur5"" (5.40)",2020-12-03T21:42:51.626Z,160703177162701
"-- starting hand #97  (No Limit Texas Hold'em) (dealer: ""Dr Scott @ Ce3DFmEur5"") --",2020-12-03T21:42:51.626Z,160703177162700
"-- ending hand #96 --",2020-12-03T21:42:45.104Z,160703176510502
"""Michael @ Fer4N75h9y"" collected 1.60 from pot with Three of a Kind, 8's (combination: 8♣, 8♦, 8♠, 10♠, 7♣)",2020-12-03T21:42:45.104Z,160703176510501
"""Michael @ Fer4N75h9y"" shows a 10♠, 8♣.",2020-12-03T21:42:45.104Z,160703176510500
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.30",2020-12-03T21:42:44.295Z,160703176429600
"""Michael @ Fer4N75h9y"" bets 0.30",2020-12-03T21:42:39.181Z,160703175918200
"river: 7♣, 4♣, 8♦, 8♠ [5♦]",2020-12-03T21:42:33.804Z,160703175380600
"""Dr Scott @ Ce3DFmEur5"" folds",2020-12-03T21:42:32.995Z,160703175299600
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.20",2020-12-03T21:42:06.194Z,160703172619500
"""Michael @ Fer4N75h9y"" bets 0.20",2020-12-03T21:42:00.468Z,160703172046900
"""Dr Scott @ Ce3DFmEur5"" checks",2020-12-03T21:41:56.577Z,160703171657800
"turn: 7♣, 4♣, 8♦ [8♠]",2020-12-03T21:41:52.571Z,160703171257300
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.10",2020-12-03T21:41:51.764Z,160703171176500
"""Michael @ Fer4N75h9y"" calls 0.10",2020-12-03T21:41:48.080Z,160703170808100
"""Dr Scott @ Ce3DFmEur5"" bets 0.10",2020-12-03T21:41:46.561Z,160703170656200
"flop:  [7♣, 4♣, 8♦]",2020-12-03T21:41:43.117Z,160703170313400
"""Michael @ Fer4N75h9y"" checks",2020-12-03T21:41:42.310Z,160703170231000
"""Dr Scott @ Ce3DFmEur5"" calls 0.10",2020-12-03T21:41:41.160Z,160703170116000
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.10",2020-12-03T21:41:39.142Z,160703169914300
"""Michael @ Fer4N75h9y"" posts a big blind of 0.10",2020-12-03T21:41:36.991Z,160703169699206
"""Dr Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2020-12-03T21:41:36.991Z,160703169699205
"Your hand is 9♦, 7♦",2020-12-03T21:41:36.991Z,160703169699204
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (5.55) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (2.85) | #10 ""Dr Scott @ Ce3DFmEur5"" (5.60)",2020-12-03T21:41:36.991Z,160703169699201
"-- starting hand #96  (No Limit Texas Hold'em) (dealer: ""Dr. Hurst @ b7rmnGbpoR"") --",2020-12-03T21:41:36.991Z,160703169699200
"Undealt cards: 6♣, 6♥, A♥, 4♦ [J♣]",2020-12-03T21:41:33.006Z,160703169301300
"-- ending hand #95 --",2020-12-03T21:41:31.076Z,160703169107702
"""Dr. Hurst @ b7rmnGbpoR"" collected 0.20 from pot",2020-12-03T21:41:31.076Z,160703169107701
"Uncalled bet of 0.20 returned to ""Dr. Hurst @ b7rmnGbpoR""",2020-12-03T21:41:31.076Z,160703169107700
"""Dr Scott @ Ce3DFmEur5"" folds",2020-12-03T21:41:30.271Z,160703169027100
"""Dr. Hurst @ b7rmnGbpoR"" bets 0.20",2020-12-03T21:41:27.659Z,160703168766000
"turn: 6♣, 6♥, A♥ [4♦]",2020-12-03T21:41:19.145Z,160703167914600
"""Dr Scott @ Ce3DFmEur5"" checks",2020-12-03T21:41:18.336Z,160703167833700
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-03T21:41:15.816Z,160703167581700
"flop:  [6♣, 6♥, A♥]",2020-12-03T21:41:12.010Z,160703167201100
"""Dr Scott @ Ce3DFmEur5"" checks",2020-12-03T21:41:11.205Z,160703167120500
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.10",2020-12-03T21:41:09.017Z,160703166901700
"""Michael @ Fer4N75h9y"" folds",2020-12-03T21:41:07.533Z,160703166753400
"""Dr Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2020-12-03T21:41:05.433Z,160703166543406
"""Dr. Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2020-12-03T21:41:05.433Z,160703166543405
"Your hand is Q♥, 2♠",2020-12-03T21:41:05.433Z,160703166543404
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (5.55) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (2.75) | #10 ""Dr Scott @ Ce3DFmEur5"" (5.70)",2020-12-03T21:41:05.433Z,160703166543401
"-- starting hand #95  (No Limit Texas Hold'em) (dealer: ""Michael @ Fer4N75h9y"") --",2020-12-03T21:41:05.433Z,160703166543400
"Undealt cards: 2♦, 7♦, 6♥ [J♦, 7♥]",2020-12-03T21:41:01.513Z,160703166151400
"-- ending hand #94 --",2020-12-03T21:40:59.486Z,160703165948702
"""Michael @ Fer4N75h9y"" collected 0.20 from pot",2020-12-03T21:40:59.486Z,160703165948701
"Uncalled bet of 0.10 returned to ""Michael @ Fer4N75h9y""",2020-12-03T21:40:59.486Z,160703165948700
"""Dr. Hurst @ b7rmnGbpoR"" folds",2020-12-03T21:40:58.678Z,160703165867900
"""Michael @ Fer4N75h9y"" bets 0.10",2020-12-03T21:40:56.096Z,160703165609700
"flop:  [2♦, 7♦, 6♥]",2020-12-03T21:40:53.042Z,160703165304300
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-03T21:40:52.238Z,160703165223900
"""Michael @ Fer4N75h9y"" calls 0.10",2020-12-03T21:40:47.065Z,160703164706600
"""Dr Scott @ Ce3DFmEur5"" folds",2020-12-03T21:40:45.604Z,160703164560500
"""Dr. Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2020-12-03T21:40:40.585Z,160703164058606
"""Michael @ Fer4N75h9y"" posts a small blind of 0.05",2020-12-03T21:40:40.585Z,160703164058605
"Your hand is 4♠, 6♠",2020-12-03T21:40:40.585Z,160703164058604
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (5.45) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (2.85) | #10 ""Dr Scott @ Ce3DFmEur5"" (5.70)",2020-12-03T21:40:40.585Z,160703164058601
"-- starting hand #94  (No Limit Texas Hold'em) (dealer: ""Dr Scott @ Ce3DFmEur5"") --",2020-12-03T21:40:40.585Z,160703164058600
"Undealt cards:  [Q♠, 9♦, 4♠, K♦, 3♦]",2020-12-03T21:40:36.189Z,160703163619000
"-- ending hand #93 --",2020-12-03T21:40:34.653Z,160703163465402
"""Michael @ Fer4N75h9y"" collected 0.10 from pot",2020-12-03T21:40:34.653Z,160703163465401
"Uncalled bet of 0.05 returned to ""Michael @ Fer4N75h9y""",2020-12-03T21:40:34.653Z,160703163465400
"""Dr Scott @ Ce3DFmEur5"" folds",2020-12-03T21:40:33.847Z,160703163384800
"""Dr. Hurst @ b7rmnGbpoR"" folds",2020-12-03T21:40:29.902Z,160703162990200
"""Michael @ Fer4N75h9y"" posts a big blind of 0.10",2020-12-03T21:40:27.127Z,160703162712906
"""Dr Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2020-12-03T21:40:27.127Z,160703162712905
"Your hand is 5♦, 7♠",2020-12-03T21:40:27.127Z,160703162712904
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (5.40) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (2.85) | #10 ""Dr Scott @ Ce3DFmEur5"" (5.75)",2020-12-03T21:40:27.127Z,160703162712901
"-- starting hand #93  (No Limit Texas Hold'em) (dealer: ""Dr. Hurst @ b7rmnGbpoR"") --",2020-12-03T21:40:27.127Z,160703162712900
"Undealt cards: 4♠, K♠, 9♦ [6♥, 4♥]",2020-12-03T21:40:22.913Z,160703162291400
"-- ending hand #92 --",2020-12-03T21:40:21.204Z,160703162120502
"""Dr Scott @ Ce3DFmEur5"" collected 0.30 from pot",2020-12-03T21:40:21.204Z,160703162120501
"Uncalled bet of 0.10 returned to ""Dr Scott @ Ce3DFmEur5""",2020-12-03T21:40:21.204Z,160703162120500
"""Dr. Hurst @ b7rmnGbpoR"" folds",2020-12-03T21:40:20.391Z,160703162039200
"""Michael @ Fer4N75h9y"" folds",2020-12-03T21:40:15.643Z,160703161564400
"""Dr Scott @ Ce3DFmEur5"" bets 0.10",2020-12-03T21:40:12.617Z,160703161261800
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-03T21:40:10.291Z,160703161029200
"flop:  [4♠, K♠, 9♦]",2020-12-03T21:40:06.382Z,160703160638300
"""Dr Scott @ Ce3DFmEur5"" checks",2020-12-03T21:40:05.575Z,160703160557600
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.10",2020-12-03T21:40:03.411Z,160703160341200
"""Michael @ Fer4N75h9y"" calls 0.10",2020-12-03T21:39:59.883Z,160703159988400
"""Dr Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2020-12-03T21:39:58.428Z,160703159842906
"""Dr. Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2020-12-03T21:39:58.428Z,160703159842905
"Your hand is 2♠, A♠",2020-12-03T21:39:58.428Z,160703159842904
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (5.50) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (2.95) | #10 ""Dr Scott @ Ce3DFmEur5"" (5.55)",2020-12-03T21:39:58.428Z,160703159842901
"-- starting hand #92  (No Limit Texas Hold'em) (dealer: ""Michael @ Fer4N75h9y"") --",2020-12-03T21:39:58.428Z,160703159842900
"Undealt cards: 4♥, 7♦, 4♦ [K♦, 10♥]",2020-12-03T21:39:54.436Z,160703159443700
"-- ending hand #91 --",2020-12-03T21:39:52.517Z,160703159251802
"""Dr Scott @ Ce3DFmEur5"" collected 0.30 from pot",2020-12-03T21:39:52.517Z,160703159251801
"Uncalled bet of 0.10 returned to ""Dr Scott @ Ce3DFmEur5""",2020-12-03T21:39:52.517Z,160703159251800
"""Dr. Hurst @ b7rmnGbpoR"" folds",2020-12-03T21:39:51.701Z,160703159170200
"""Michael @ Fer4N75h9y"" folds",2020-12-03T21:39:49.016Z,160703158901700
"""Dr Scott @ Ce3DFmEur5"" bets 0.10",2020-12-03T21:39:41.583Z,160703158158400
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-03T21:39:34.221Z,160703157422200
"""Michael @ Fer4N75h9y"" checks",2020-12-03T21:39:32.182Z,160703157218300
"flop:  [4♥, 7♦, 4♦]",2020-12-03T21:39:28.223Z,160703156822400
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-03T21:39:27.409Z,160703156741000
"""Michael @ Fer4N75h9y"" calls 0.10",2020-12-03T21:39:17.050Z,160703155705000
"""Dr Scott @ Ce3DFmEur5"" calls 0.10",2020-12-03T21:39:15.607Z,160703155560800
"""Dr. Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2020-12-03T21:39:09.349Z,160703154935006
"""Michael @ Fer4N75h9y"" posts a small blind of 0.05",2020-12-03T21:39:09.349Z,160703154935005
"Your hand is 9♥, K♥",2020-12-03T21:39:09.349Z,160703154935004
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (5.60) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (3.05) | #10 ""Dr Scott @ Ce3DFmEur5"" (5.35)",2020-12-03T21:39:09.349Z,160703154935001
"-- starting hand #91  (No Limit Texas Hold'em) (dealer: ""Dr Scott @ Ce3DFmEur5"") --",2020-12-03T21:39:09.349Z,160703154935000
"Undealt cards: 9♣, 4♥, 10♦ [10♥, Q♥]",2020-12-03T21:39:07.194Z,160703154719500
"-- ending hand #90 --",2020-12-03T21:39:03.420Z,160703154342102
"""Dr. Hurst @ b7rmnGbpoR"" collected 0.30 from pot",2020-12-03T21:39:03.420Z,160703154342101
"Uncalled bet of 0.10 returned to ""Dr. Hurst @ b7rmnGbpoR""",2020-12-03T21:39:03.420Z,160703154342100
"""Michael @ Fer4N75h9y"" folds",2020-12-03T21:39:02.614Z,160703154261500
"""Dr Scott @ Ce3DFmEur5"" folds",2020-12-03T21:38:58.708Z,160703153870900
"""Dr. Hurst @ b7rmnGbpoR"" bets 0.10",2020-12-03T21:38:52.603Z,160703153260400
"""Michael @ Fer4N75h9y"" checks",2020-12-03T21:38:45.583Z,160703152558400
"""Dr Scott @ Ce3DFmEur5"" checks",2020-12-03T21:38:44.183Z,160703152418300
"flop:  [9♣, 4♥, 10♦]",2020-12-03T21:38:36.641Z,160703151664200
"""Michael @ Fer4N75h9y"" checks",2020-12-03T21:38:35.835Z,160703151583600
"""Dr Scott @ Ce3DFmEur5"" calls 0.10",2020-12-03T21:38:34.265Z,160703151426600
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.10",2020-12-03T21:38:32.151Z,160703151215200
"""Michael @ Fer4N75h9y"" posts a big blind of 0.10",2020-12-03T21:38:29.237Z,160703150923806
"""Dr Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2020-12-03T21:38:29.237Z,160703150923805
"Your hand is J♣, 2♠",2020-12-03T21:38:29.237Z,160703150923804
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (5.70) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (2.85) | #10 ""Dr Scott @ Ce3DFmEur5"" (5.45)",2020-12-03T21:38:29.237Z,160703150923801
"-- starting hand #90  (No Limit Texas Hold'em) (dealer: ""Dr. Hurst @ b7rmnGbpoR"") --",2020-12-03T21:38:29.237Z,160703150923800
"Undealt cards: Q♥, A♠, 9♠ [7♣, 3♥]",2020-12-03T21:38:24.692Z,160703150469500
"-- ending hand #89 --",2020-12-03T21:38:23.324Z,160703150332502
"""Dr. Hurst @ b7rmnGbpoR"" collected 0.20 from pot",2020-12-03T21:38:23.324Z,160703150332501
"Uncalled bet of 0.10 returned to ""Dr. Hurst @ b7rmnGbpoR""",2020-12-03T21:38:23.324Z,160703150332500
"""Dr Scott @ Ce3DFmEur5"" folds",2020-12-03T21:38:22.513Z,160703150251400
"""Dr. Hurst @ b7rmnGbpoR"" bets 0.10",2020-12-03T21:38:17.577Z,160703149757800
"flop:  [Q♥, A♠, 9♠]",2020-12-03T21:38:12.153Z,160703149215500
"""Dr Scott @ Ce3DFmEur5"" checks",2020-12-03T21:38:11.347Z,160703149134800
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.10",2020-12-03T21:38:08.075Z,160703148807600
"""Michael @ Fer4N75h9y"" folds",2020-12-03T21:38:05.627Z,160703148562800
"""Dr Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2020-12-03T21:38:03.406Z,160703148340706
"""Dr. Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2020-12-03T21:38:03.406Z,160703148340705
"Your hand is K♦, 4♥",2020-12-03T21:38:03.406Z,160703148340704
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (5.70) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (2.75) | #10 ""Dr Scott @ Ce3DFmEur5"" (5.55)",2020-12-03T21:38:03.406Z,160703148340701
"-- starting hand #89  (No Limit Texas Hold'em) (dealer: ""Michael @ Fer4N75h9y"") --",2020-12-03T21:38:03.406Z,160703148340700
"Undealt cards: 10♠, K♦, 9♠, J♦ [10♥]",2020-12-03T21:37:58.936Z,160703147893900
"-- ending hand #88 --",2020-12-03T21:37:57.477Z,160703147747802
"""Dr. Hurst @ b7rmnGbpoR"" collected 0.25 from pot",2020-12-03T21:37:57.477Z,160703147747801
"Uncalled bet of 0.20 returned to ""Dr. Hurst @ b7rmnGbpoR""",2020-12-03T21:37:57.477Z,160703147747800
"""Dr Scott @ Ce3DFmEur5"" folds",2020-12-03T21:37:56.665Z,160703147666600
"""Dr. Hurst @ b7rmnGbpoR"" bets 0.20",2020-12-03T21:37:53.581Z,160703147358200
"turn: 10♠, K♦, 9♠ [J♦]",2020-12-03T21:37:47.194Z,160703146719500
"""Dr Scott @ Ce3DFmEur5"" checks",2020-12-03T21:37:46.386Z,160703146638700
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-03T21:37:28.918Z,160703144891900
"flop:  [10♠, K♦, 9♠]",2020-12-03T21:37:20.563Z,160703144056400
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-03T21:37:19.759Z,160703143975900
"""Michael @ Fer4N75h9y"" folds",2020-12-03T21:37:16.455Z,160703143645600
"""Dr Scott @ Ce3DFmEur5"" calls 0.10",2020-12-03T21:37:15.534Z,160703143553500
"""Dr. Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2020-12-03T21:37:08.861Z,160703142886406
"""Michael @ Fer4N75h9y"" posts a small blind of 0.05",2020-12-03T21:37:08.861Z,160703142886405
"Your hand is A♣, 5♣",2020-12-03T21:37:08.861Z,160703142886404
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (5.75) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (2.60) | #10 ""Dr Scott @ Ce3DFmEur5"" (5.65)",2020-12-03T21:37:08.861Z,160703142886401
"-- starting hand #88  (No Limit Texas Hold'em) (dealer: ""Dr Scott @ Ce3DFmEur5"") --",2020-12-03T21:37:08.861Z,160703142886400
"Undealt cards: 2♦, 2♥, 4♦ [8♠, 4♠]",2020-12-03T21:37:05.400Z,160703142540100
"-- ending hand #87 --",2020-12-03T21:37:02.885Z,160703142288602
"""Michael @ Fer4N75h9y"" collected 0.20 from pot",2020-12-03T21:37:02.885Z,160703142288601
"Uncalled bet of 0.20 returned to ""Michael @ Fer4N75h9y""",2020-12-03T21:37:02.885Z,160703142288600
"""Dr Scott @ Ce3DFmEur5"" folds",2020-12-03T21:37:02.079Z,160703142207900
"""Michael @ Fer4N75h9y"" bets 0.20",2020-12-03T21:36:47.986Z,160703140798700
"""Dr Scott @ Ce3DFmEur5"" checks",2020-12-03T21:36:44.340Z,160703140434100
"flop:  [2♦, 2♥, 4♦]",2020-12-03T21:36:36.929Z,160703139693000
"""Michael @ Fer4N75h9y"" checks",2020-12-03T21:36:36.125Z,160703139612600
"""Dr Scott @ Ce3DFmEur5"" calls 0.10",2020-12-03T21:36:34.396Z,160703139439700
"""Dr. Hurst @ b7rmnGbpoR"" folds",2020-12-03T21:36:30.164Z,160703139016400
"""Michael @ Fer4N75h9y"" posts a big blind of 0.10",2020-12-03T21:36:26.588Z,160703138658906
"""Dr Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2020-12-03T21:36:26.588Z,160703138658905
"Your hand is Q♦, 9♥",2020-12-03T21:36:26.588Z,160703138658904
