entry,at,order
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-18T21:46:24.457Z,161368478445800
"""Scott @ Ce3DFmEur5"" checks",2021-02-18T21:46:19.712Z,161368477971300
"Flop:  [4♦, 7♠, J♥]",2021-02-18T21:46:16.690Z,161368477669100
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-18T21:46:15.853Z,161368477585400
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-18T21:46:12.302Z,161368477230300
"""Kristo @ HZl0mGrMth"" calls 0.10",2021-02-18T21:46:10.538Z,161368477054000
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2021-02-18T21:46:00.409Z,161368476041006
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2021-02-18T21:46:00.409Z,161368476041005
"Your hand is 3♠, A♥",2021-02-18T21:46:00.409Z,161368476041002
"Player stacks: #2 ""Scott @ Ce3DFmEur5"" (10.10) | #6 ""Dr Hurst @ b7rmnGbpoR"" (9.15) | #10 ""Kristo @ HZl0mGrMth"" (10.75)",2021-02-18T21:46:00.409Z,161368476041001
"-- starting hand #59  (No Limit Texas Hold'em) (dealer: ""Kristo @ HZl0mGrMth"") --",2021-02-18T21:46:00.409Z,161368476041000
"-- ending hand #58 --",2021-02-18T21:45:54.386Z,161368475438703
"""Dr Hurst @ b7rmnGbpoR"" shows a 5♦, A♥.",2021-02-18T21:45:54.386Z,161368475438702
"""Kristo @ HZl0mGrMth"" collected 1.30 from pot with Pair, Q's (combination: Q♦, Q♠, 9♠, 8♠, 6♦)",2021-02-18T21:45:54.386Z,161368475438701
"""Kristo @ HZl0mGrMth"" shows a 8♠, Q♦.",2021-02-18T21:45:54.386Z,161368475438700
"""Kristo @ HZl0mGrMth"" calls 0.40",2021-02-18T21:45:53.574Z,161368475357500
"""Dr Hurst @ b7rmnGbpoR"" raises to 0.40",2021-02-18T21:45:50.854Z,161368475085500
"""Kristo @ HZl0mGrMth"" bets 0.10",2021-02-18T21:45:38.605Z,161368473860600
"River: 4♥, 9♠, 3♦, Q♠ [6♦]",2021-02-18T21:45:34.031Z,161368473403300
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-18T21:45:33.227Z,161368473322800
"""Scott @ Ce3DFmEur5"" folds",2021-02-18T21:45:31.145Z,161368473114600
"""Kristo @ HZl0mGrMth"" bets 0.10",2021-02-18T21:45:24.826Z,161368472482700
"Turn: 4♥, 9♠, 3♦ [Q♠]",2021-02-18T21:45:21.092Z,161368472109300
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-18T21:45:20.250Z,161368472025100
"""Scott @ Ce3DFmEur5"" checks",2021-02-18T21:45:16.417Z,161368471641800
"""Kristo @ HZl0mGrMth"" checks",2021-02-18T21:45:15.466Z,161368471546700
"Flop:  [4♥, 9♠, 3♦]",2021-02-18T21:45:10.139Z,161368471014000
"""Scott @ Ce3DFmEur5"" checks",2021-02-18T21:45:09.301Z,161368470930200
"""Kristo @ HZl0mGrMth"" calls 0.10",2021-02-18T21:45:08.349Z,161368470835000
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-18T21:45:05.900Z,161368470590100
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2021-02-18T21:44:55.313Z,161368469531406
"""Kristo @ HZl0mGrMth"" posts a small blind of 0.05",2021-02-18T21:44:55.313Z,161368469531405
"Your hand is 3♣, 5♠",2021-02-18T21:44:55.313Z,161368469531402
"Player stacks: #2 ""Scott @ Ce3DFmEur5"" (10.20) | #6 ""Dr Hurst @ b7rmnGbpoR"" (9.75) | #10 ""Kristo @ HZl0mGrMth"" (10.05)",2021-02-18T21:44:55.313Z,161368469531401
"-- starting hand #58  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2021-02-18T21:44:55.313Z,161368469531400
"-- ending hand #57 --",2021-02-18T21:44:52.400Z,161368469240102
"""Dr Hurst @ b7rmnGbpoR"" collected 0.40 from pot",2021-02-18T21:44:52.400Z,161368469240101
"Uncalled bet of 0.40 returned to ""Dr Hurst @ b7rmnGbpoR""",2021-02-18T21:44:52.400Z,161368469240100
"""Kristo @ HZl0mGrMth"" folds",2021-02-18T21:44:51.594Z,161368469159500
"""Dr Hurst @ b7rmnGbpoR"" bets 0.40",2021-02-18T21:44:47.663Z,161368468766300
"River: 10♦, 3♥, 9♦, 8♣ [Q♦]",2021-02-18T21:44:41.102Z,161368468110400
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-18T21:44:40.293Z,161368468029400
"""Kristo @ HZl0mGrMth"" bets 0.10",2021-02-18T21:44:38.108Z,161368467810900
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-18T21:44:35.948Z,161368467594900
"Turn: 10♦, 3♥, 9♦ [8♣]",2021-02-18T21:44:26.198Z,161368466619900
"""Kristo @ HZl0mGrMth"" checks",2021-02-18T21:44:25.386Z,161368466538700
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-18T21:44:21.843Z,161368466184500
"Flop:  [10♦, 3♥, 9♦]",2021-02-18T21:44:16.114Z,161368465611500
"""Kristo @ HZl0mGrMth"" checks",2021-02-18T21:44:15.306Z,161368465530800
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-18T21:44:13.024Z,161368465302400
"""Scott @ Ce3DFmEur5"" folds",2021-02-18T21:44:12.103Z,161368465210300
"""Kristo @ HZl0mGrMth"" posts a big blind of 0.10",2021-02-18T21:44:08.708Z,161368464870906
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2021-02-18T21:44:08.708Z,161368464870905
"Your hand is 2♠, 7♠",2021-02-18T21:44:08.708Z,161368464870902
"Player stacks: #2 ""Scott @ Ce3DFmEur5"" (10.20) | #6 ""Dr Hurst @ b7rmnGbpoR"" (9.55) | #10 ""Kristo @ HZl0mGrMth"" (10.25)",2021-02-18T21:44:08.708Z,161368464870901
"-- starting hand #57  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-02-18T21:44:08.708Z,161368464870900
"-- ending hand #56 --",2021-02-18T21:44:02.681Z,161368464268202
"""Scott @ Ce3DFmEur5"" collected 0.30 from pot with Two Pair, 8's & 4's (combination: 8♦, 8♣, 4♦, 4♠, A♥)",2021-02-18T21:44:02.681Z,161368464268201
"""Scott @ Ce3DFmEur5"" shows a 5♣, 4♦.",2021-02-18T21:44:02.681Z,161368464268200
"""Kristo @ HZl0mGrMth"" checks",2021-02-18T21:44:01.872Z,161368464187300
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-18T21:43:59.637Z,161368463963800
"""Scott @ Ce3DFmEur5"" checks",2021-02-18T21:43:56.137Z,161368463613700
"River: 6♦, A♥, 8♦, 8♣ [4♠]",2021-02-18T21:43:50.917Z,161368463092100
"""Kristo @ HZl0mGrMth"" checks",2021-02-18T21:43:50.108Z,161368463010900
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-18T21:43:47.966Z,161368462796600
"""Scott @ Ce3DFmEur5"" checks",2021-02-18T21:43:46.062Z,161368462606300
"Turn: 6♦, A♥, 8♦ [8♣]",2021-02-18T21:43:43.832Z,161368462383300
"""Kristo @ HZl0mGrMth"" checks",2021-02-18T21:43:43.026Z,161368462302700
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-18T21:43:35.407Z,161368461540800
"""Scott @ Ce3DFmEur5"" checks",2021-02-18T21:43:31.829Z,161368461183000
"Flop:  [6♦, A♥, 8♦]",2021-02-18T21:43:28.889Z,161368460889000
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-18T21:43:28.076Z,161368460807700
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-18T21:43:24.505Z,161368460450600
"""Kristo @ HZl0mGrMth"" calls 0.10",2021-02-18T21:43:17.465Z,161368459746600
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2021-02-18T21:43:13.903Z,161368459390406
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2021-02-18T21:43:13.903Z,161368459390405
"Your hand is 5♣, 4♦",2021-02-18T21:43:13.903Z,161368459390402
"Player stacks: #2 ""Scott @ Ce3DFmEur5"" (10.00) | #6 ""Dr Hurst @ b7rmnGbpoR"" (9.65) | #10 ""Kristo @ HZl0mGrMth"" (10.35)",2021-02-18T21:43:13.903Z,161368459390401
"-- starting hand #56  (No Limit Texas Hold'em) (dealer: ""Kristo @ HZl0mGrMth"") --",2021-02-18T21:43:13.903Z,161368459390400
"-- ending hand #55 --",2021-02-18T21:43:10.976Z,161368459097702
"""Dr Hurst @ b7rmnGbpoR"" collected 0.50 from pot",2021-02-18T21:43:10.976Z,161368459097701
"Uncalled bet of 0.20 returned to ""Dr Hurst @ b7rmnGbpoR""",2021-02-18T21:43:10.976Z,161368459097700
"""Kristo @ HZl0mGrMth"" folds",2021-02-18T21:43:10.167Z,161368459016800
"""Dr Hurst @ b7rmnGbpoR"" bets 0.20",2021-02-18T21:43:06.516Z,161368458652100
"""Kristo @ HZl0mGrMth"" checks",2021-02-18T21:43:02.988Z,161368458298900
"River: K♠, A♣, J♠, A♦ [7♥]",2021-02-18T21:42:59.001Z,161368457900300
"""Scott @ Ce3DFmEur5"" folds",2021-02-18T21:42:58.190Z,161368457819100
"""Kristo @ HZl0mGrMth"" calls 0.10",2021-02-18T21:42:57.228Z,161368457722900
"""Dr Hurst @ b7rmnGbpoR"" bets 0.10",2021-02-18T21:42:48.045Z,161368456804600
"""Scott @ Ce3DFmEur5"" checks",2021-02-18T21:42:45.882Z,161368456588300
"""Kristo @ HZl0mGrMth"" checks",2021-02-18T21:42:42.440Z,161368456244000
"Turn: K♠, A♣, J♠ [A♦]",2021-02-18T21:42:39.571Z,161368455957200
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-18T21:42:38.759Z,161368455876000
"""Scott @ Ce3DFmEur5"" checks",2021-02-18T21:42:35.480Z,161368455548100
"""Kristo @ HZl0mGrMth"" checks",2021-02-18T21:42:30.639Z,161368455063900
"Flop:  [K♠, A♣, J♠]",2021-02-18T21:42:26.844Z,161368454684500
"""Scott @ Ce3DFmEur5"" checks",2021-02-18T21:42:26.018Z,161368454601800
"""Kristo @ HZl0mGrMth"" calls 0.10",2021-02-18T21:42:25.083Z,161368454508400
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-18T21:42:22.509Z,161368454251000
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2021-02-18T21:42:17.031Z,161368453703206
"""Kristo @ HZl0mGrMth"" posts a small blind of 0.05",2021-02-18T21:42:17.031Z,161368453703205
"Your hand is 7♠, 2♣",2021-02-18T21:42:17.031Z,161368453703202
"Player stacks: #2 ""Scott @ Ce3DFmEur5"" (10.10) | #6 ""Dr Hurst @ b7rmnGbpoR"" (9.35) | #10 ""Kristo @ HZl0mGrMth"" (10.55)",2021-02-18T21:42:17.031Z,161368453703201
"-- starting hand #55  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2021-02-18T21:42:17.031Z,161368453703200
"-- ending hand #54 --",2021-02-18T21:42:14.116Z,161368453411702
"""Kristo @ HZl0mGrMth"" collected 0.70 from pot",2021-02-18T21:42:14.116Z,161368453411701
"Uncalled bet of 0.20 returned to ""Kristo @ HZl0mGrMth""",2021-02-18T21:42:14.116Z,161368453411700
"""Scott @ Ce3DFmEur5"" folds",2021-02-18T21:42:13.305Z,161368453330600
"""Kristo @ HZl0mGrMth"" bets 0.20",2021-02-18T21:42:09.516Z,161368452951700
"Flop:  [4♥, 2♣, J♦]",2021-02-18T21:42:02.880Z,161368452288100
"""Dr Hurst @ b7rmnGbpoR"" folds",2021-02-18T21:42:02.071Z,161368452207200
"""Scott @ Ce3DFmEur5"" calls 0.30",2021-02-18T21:41:58.280Z,161368451828100
"""Kristo @ HZl0mGrMth"" raises to 0.30",2021-02-18T21:41:44.040Z,161368450404100
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-18T21:41:35.882Z,161368449588300
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-18T21:41:29.412Z,161368448941300
"""Kristo @ HZl0mGrMth"" posts a big blind of 0.10",2021-02-18T21:41:25.310Z,161368448531106
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2021-02-18T21:41:25.310Z,161368448531105
"Your hand is 10♦, 10♥",2021-02-18T21:41:25.310Z,161368448531102
"Player stacks: #2 ""Scott @ Ce3DFmEur5"" (10.40) | #6 ""Dr Hurst @ b7rmnGbpoR"" (9.45) | #10 ""Kristo @ HZl0mGrMth"" (10.15)",2021-02-18T21:41:25.310Z,161368448531101
"-- starting hand #54  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-02-18T21:41:25.310Z,161368448531100
"-- ending hand #53 --",2021-02-18T21:41:19.264Z,161368447928603
"""Dr Hurst @ b7rmnGbpoR"" shows a K♥, 8♠.",2021-02-18T21:41:19.264Z,161368447928602
"""Kristo @ HZl0mGrMth"" collected 0.45 from pot with Pair, 3's (combination: 3♦, 3♥, A♣, J♠, 10♦)",2021-02-18T21:41:19.264Z,161368447928601
"""Kristo @ HZl0mGrMth"" shows a 3♦, 3♥.",2021-02-18T21:41:19.264Z,161368447928600
"""Kristo @ HZl0mGrMth"" calls 0.10",2021-02-18T21:41:18.450Z,161368447845100
"""Dr Hurst @ b7rmnGbpoR"" bets 0.10",2021-02-18T21:41:16.558Z,161368447655900
"River: 5♠, J♠, 10♦, 9♥ [A♣]",2021-02-18T21:41:11.276Z,161368447127700
"""Kristo @ HZl0mGrMth"" checks",2021-02-18T21:41:10.467Z,161368447046800
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-18T21:41:08.491Z,161368446849300
"Turn: 5♠, J♠, 10♦ [9♥]",2021-02-18T21:41:02.405Z,161368446240600
"""Kristo @ HZl0mGrMth"" checks",2021-02-18T21:41:01.588Z,161368446158900
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-18T21:40:59.690Z,161368445969100
"Flop:  [5♠, J♠, 10♦]",2021-02-18T21:40:55.231Z,161368445523300
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-18T21:40:54.422Z,161368445442300
"""Scott @ Ce3DFmEur5"" folds",2021-02-18T21:40:52.024Z,161368445202500
"""Kristo @ HZl0mGrMth"" calls 0.10",2021-02-18T21:40:45.977Z,161368444597800
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2021-02-18T21:40:43.397Z,161368444339806
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2021-02-18T21:40:43.397Z,161368444339805
"Your hand is 6♣, 4♥",2021-02-18T21:40:43.397Z,161368444339802
"Player stacks: #2 ""Scott @ Ce3DFmEur5"" (10.45) | #6 ""Dr Hurst @ b7rmnGbpoR"" (9.65) | #10 ""Kristo @ HZl0mGrMth"" (9.90)",2021-02-18T21:40:43.397Z,161368444339801
"-- starting hand #53  (No Limit Texas Hold'em) (dealer: ""Kristo @ HZl0mGrMth"") --",2021-02-18T21:40:43.397Z,161368444339800
"-- ending hand #52 --",2021-02-18T21:40:40.488Z,161368444049002
"""Scott @ Ce3DFmEur5"" collected 0.30 from pot",2021-02-18T21:40:40.488Z,161368444049001
"Uncalled bet of 0.10 returned to ""Scott @ Ce3DFmEur5""",2021-02-18T21:40:40.488Z,161368444049000
"""Kristo @ HZl0mGrMth"" folds",2021-02-18T21:40:39.679Z,161368443968000
"""Dr Hurst @ b7rmnGbpoR"" folds",2021-02-18T21:40:34.674Z,161368443467500
"""Scott @ Ce3DFmEur5"" bets 0.10",2021-02-18T21:40:32.938Z,161368443293900
"""Kristo @ HZl0mGrMth"" checks",2021-02-18T21:40:27.144Z,161368442714500
"Turn: 6♠, K♣, Q♦ [J♠]",2021-02-18T21:40:15.823Z,161368441582500
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-18T21:40:15.003Z,161368441500400
"""Scott @ Ce3DFmEur5"" checks",2021-02-18T21:40:08.639Z,161368440864100
"""Kristo @ HZl0mGrMth"" checks",2021-02-18T21:40:05.520Z,161368440552100
"Flop:  [6♠, K♣, Q♦]",2021-02-18T21:40:01.919Z,161368440192000
"""Scott @ Ce3DFmEur5"" checks",2021-02-18T21:40:01.112Z,161368440111300
"""Kristo @ HZl0mGrMth"" calls 0.10",2021-02-18T21:39:57.068Z,161368439706900
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-18T21:39:53.484Z,161368439348500
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2021-02-18T21:39:43.973Z,161368438397406
"""Kristo @ HZl0mGrMth"" posts a small blind of 0.05",2021-02-18T21:39:43.973Z,161368438397405
"Your hand is 9♣, K♠",2021-02-18T21:39:43.973Z,161368438397402
"Player stacks: #2 ""Scott @ Ce3DFmEur5"" (10.25) | #6 ""Dr Hurst @ b7rmnGbpoR"" (9.75) | #10 ""Kristo @ HZl0mGrMth"" (10.00)",2021-02-18T21:39:43.973Z,161368438397401
"-- starting hand #52  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2021-02-18T21:39:43.973Z,161368438397400
"-- ending hand #51 --",2021-02-18T21:39:37.957Z,161368437795802
"""Dr Hurst @ b7rmnGbpoR"" collected 1.40 from pot with Two Pair, K's & 9's (combination: K♥, K♣, 9♣, 9♠, J♥)",2021-02-18T21:39:37.957Z,161368437795801
"""Dr Hurst @ b7rmnGbpoR"" shows a K♥, J♥.",2021-02-18T21:39:37.957Z,161368437795800
"""Kristo @ HZl0mGrMth"" calls 0.40",2021-02-18T21:39:37.144Z,161368437714500
"""Dr Hurst @ b7rmnGbpoR"" bets 0.40",2021-02-18T21:39:29.416Z,161368436941700
"River: 9♣, 9♠, 10♥, K♣ [7♦]",2021-02-18T21:39:22.901Z,161368436290400
"""Kristo @ HZl0mGrMth"" calls 0.10",2021-02-18T21:39:22.089Z,161368436209000
"""Dr Hurst @ b7rmnGbpoR"" bets 0.10",2021-02-18T21:39:16.825Z,161368435682600
"Turn: 9♣, 9♠, 10♥ [K♣]",2021-02-18T21:38:59.942Z,161368433994700
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-18T21:38:59.132Z,161368433913400
"""Kristo @ HZl0mGrMth"" bets 0.10",2021-02-18T21:38:51.755Z,161368433175600
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-18T21:38:41.687Z,161368432168800
"Flop:  [9♣, 9♠, 10♥]",2021-02-18T21:38:34.686Z,161368431468700
"""Kristo @ HZl0mGrMth"" checks",2021-02-18T21:38:33.876Z,161368431387700
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-18T21:38:26.859Z,161368430686000
"""Scott @ Ce3DFmEur5"" folds",2021-02-18T21:38:25.086Z,161368430508700
"""Kristo @ HZl0mGrMth"" posts a big blind of 0.10",2021-02-18T21:38:21.643Z,161368430164406
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2021-02-18T21:38:21.643Z,161368430164405
"Your hand is 7♣, 2♠",2021-02-18T21:38:21.643Z,161368430164402
"Player stacks: #2 ""Scott @ Ce3DFmEur5"" (10.25) | #6 ""Dr Hurst @ b7rmnGbpoR"" (9.05) | #10 ""Kristo @ HZl0mGrMth"" (10.70)",2021-02-18T21:38:21.643Z,161368430164401
"-- starting hand #51  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-02-18T21:38:21.643Z,161368430164400
"-- ending hand #50 --",2021-02-18T21:38:18.715Z,161368429871702
"""Dr Hurst @ b7rmnGbpoR"" collected 0.10 from pot",2021-02-18T21:38:18.715Z,161368429871701
"Uncalled bet of 0.05 returned to ""Dr Hurst @ b7rmnGbpoR""",2021-02-18T21:38:18.715Z,161368429871700
"""Scott @ Ce3DFmEur5"" folds",2021-02-18T21:38:17.902Z,161368429790300
"""Kristo @ HZl0mGrMth"" folds",2021-02-18T21:38:16.103Z,161368429610400
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2021-02-18T21:38:11.099Z,161368429110006
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2021-02-18T21:38:11.099Z,161368429110005
"Your hand is 5♥, 3♦",2021-02-18T21:38:11.099Z,161368429110002
"Player stacks: #2 ""Scott @ Ce3DFmEur5"" (10.30) | #6 ""Dr Hurst @ b7rmnGbpoR"" (9.00) | #10 ""Kristo @ HZl0mGrMth"" (10.70)",2021-02-18T21:38:11.099Z,161368429110001
"-- starting hand #50  (No Limit Texas Hold'em) (dealer: ""Kristo @ HZl0mGrMth"") --",2021-02-18T21:38:11.099Z,161368429110000
"-- ending hand #49 --",2021-02-18T21:38:05.070Z,161368428507103
"""Scott @ Ce3DFmEur5"" shows a 2♠, 5♠.",2021-02-18T21:38:05.070Z,161368428507102
"""Dr Hurst @ b7rmnGbpoR"" collected 0.25 from pot with A High (combination: A♥, K♦, J♠, 10♣, 9♥)",2021-02-18T21:38:05.070Z,161368428507101
"""Dr Hurst @ b7rmnGbpoR"" shows a 6♠, 9♥.",2021-02-18T21:38:05.070Z,161368428507100
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-18T21:38:04.262Z,161368428426300
"""Scott @ Ce3DFmEur5"" checks",2021-02-18T21:38:02.784Z,161368428278500
"River: J♠, K♦, 4♣, 10♣ [A♥]",2021-02-18T21:38:00.693Z,161368428069500
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-18T21:37:59.868Z,161368427986900
"""Scott @ Ce3DFmEur5"" checks",2021-02-18T21:37:58.422Z,161368427842300
"Turn: J♠, K♦, 4♣ [10♣]",2021-02-18T21:37:55.154Z,161368427515500
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-18T21:37:54.332Z,161368427433300
"""Scott @ Ce3DFmEur5"" checks",2021-02-18T21:37:52.981Z,161368427298200
"Flop:  [J♠, K♦, 4♣]",2021-02-18T21:37:49.307Z,161368426930900
"""Scott @ Ce3DFmEur5"" checks",2021-02-18T21:37:48.498Z,161368426849900
"""Kristo @ HZl0mGrMth"" folds",2021-02-18T21:37:47.555Z,161368426755600
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-18T21:37:44.150Z,161368426415100
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2021-02-18T21:37:39.109Z,161368425911106
"""Kristo @ HZl0mGrMth"" posts a small blind of 0.05",2021-02-18T21:37:39.109Z,161368425911105
"Your hand is 2♠, 5♠",2021-02-18T21:37:39.109Z,161368425911102
"Player stacks: #2 ""Scott @ Ce3DFmEur5"" (10.40) | #6 ""Dr Hurst @ b7rmnGbpoR"" (8.85) | #10 ""Kristo @ HZl0mGrMth"" (10.75)",2021-02-18T21:37:39.109Z,161368425911101
"-- starting hand #49  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2021-02-18T21:37:39.109Z,161368425911100
"-- ending hand #48 --",2021-02-18T21:37:33.070Z,161368425307102
"""Kristo @ HZl0mGrMth"" collected 0.50 from pot with Pair, 5's (combination: 5♠, 5♣, A♦, Q♣, 10♥)",2021-02-18T21:37:33.070Z,161368425307101
"""Kristo @ HZl0mGrMth"" shows a Q♣, 5♠.",2021-02-18T21:37:33.070Z,161368425307100
"""Scott @ Ce3DFmEur5"" checks",2021-02-18T21:37:32.260Z,161368425226100
"""Kristo @ HZl0mGrMth"" checks",2021-02-18T21:37:29.634Z,161368424963500
"River: 9♣, 5♣, 3♥, A♦ [10♥]",2021-02-18T21:37:26.225Z,161368424622700
"""Scott @ Ce3DFmEur5"" checks",2021-02-18T21:37:25.415Z,161368424541700
"""Kristo @ HZl0mGrMth"" checks",2021-02-18T21:37:22.870Z,161368424287000
"Turn: 9♣, 5♣, 3♥ [A♦]",2021-02-18T21:37:14.395Z,161368423439600
"""Dr Hurst @ b7rmnGbpoR"" folds",2021-02-18T21:37:13.553Z,161368423355400
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-18T21:37:07.744Z,161368422774500
"""Kristo @ HZl0mGrMth"" bets 0.10",2021-02-18T21:36:53.764Z,161368421376500
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-02-18T21:36:47.579Z,161368420758000
"Flop:  [9♣, 5♣, 3♥]",2021-02-18T21:36:42.511Z,161368420251200
"""Kristo @ HZl0mGrMth"" checks",2021-02-18T21:36:41.696Z,161368420169600
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-02-18T21:36:37.571Z,161368419757100
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-02-18T21:36:34.887Z,161368419488800
"""Kristo @ HZl0mGrMth"" posts a big blind of 0.10",2021-02-18T21:36:26.200Z,161368418620106
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2021-02-18T21:36:26.200Z,161368418620105
"Your hand is 2♣, K♣",2021-02-18T21:36:26.200Z,161368418620102
"Player stacks: #2 ""Scott @ Ce3DFmEur5"" (10.60) | #6 ""Dr Hurst @ b7rmnGbpoR"" (8.95) | #10 ""Kristo @ HZl0mGrMth"" (10.45)",2021-02-18T21:36:26.200Z,161368418620101
"-- starting hand #48  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-02-18T21:36:26.200Z,161368418620100
"-- ending hand #47 --",2021-02-18T21:36:20.190Z,161368418019202
"""Scott @ Ce3DFmEur5"" collected 0.70 from pot with Pair, 8's (combination: 8♥, 8♣, K♥, Q♥, J♣)",2021-02-18T21:36:20.190Z,161368418019201
