entry,at,order
"-- starting hand #79  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2020-12-17T21:45:52.748Z,160824155274900
"-- ending hand #78 --",2020-12-17T21:45:49.824Z,160824154982502
"""Dr. Hurst @ b7rmnGbpoR"" collected 0.16 from pot",2020-12-17T21:45:49.824Z,160824154982501
"Uncalled bet of 0.08 returned to ""Dr. Hurst @ b7rmnGbpoR""",2020-12-17T21:45:49.824Z,160824154982500
"""Michael @ Fer4N75h9y"" folds",2020-12-17T21:45:49.020Z,160824154902100
"""Kristo @ kcUm-oLUp-"" folds",2020-12-17T21:45:48.102Z,160824154810300
"""Scott @ Ce3DFmEur5"" folds",2020-12-17T21:45:47.187Z,160824154718800
"""Dr. Hurst @ b7rmnGbpoR"" bets 0.08",2020-12-17T21:45:39.878Z,160824153987800
"""Michael @ Fer4N75h9y"" checks",2020-12-17T21:45:36.420Z,160824153642000
"""Kristo @ kcUm-oLUp-"" checks",2020-12-17T21:45:35.257Z,160824153525800
"""Scott @ Ce3DFmEur5"" checks",2020-12-17T21:45:32.754Z,160824153275500
"river: 6♦, 3♣, Q♥, A♠ [8♣]",2020-12-17T21:45:29.100Z,160824152910300
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-17T21:45:28.294Z,160824152829500
"""Michael @ Fer4N75h9y"" checks",2020-12-17T21:45:26.088Z,160824152609000
"""Kristo @ kcUm-oLUp-"" checks",2020-12-17T21:45:16.411Z,160824151641200
"""Scott @ Ce3DFmEur5"" checks",2020-12-17T21:45:14.621Z,160824151462100
"turn: 6♦, 3♣, Q♥ [A♠]",2020-12-17T21:45:12.263Z,160824151226400
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-17T21:45:11.451Z,160824151145200
"""Michael @ Fer4N75h9y"" checks",2020-12-17T21:45:09.361Z,160824150936100
"""Kristo @ kcUm-oLUp-"" checks",2020-12-17T21:45:08.206Z,160824150820700
"""Scott @ Ce3DFmEur5"" checks",2020-12-17T21:45:06.513Z,160824150651300
"flop:  [6♦, 3♣, Q♥]",2020-12-17T21:45:02.422Z,160824150242400
"""Kristo @ kcUm-oLUp-"" checks",2020-12-17T21:45:01.616Z,160824150161700
"""Scott @ Ce3DFmEur5"" calls 0.04",2020-12-17T21:44:58.904Z,160824149890500
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.04",2020-12-17T21:44:55.661Z,160824149566200
"""Michael @ Fer4N75h9y"" calls 0.04",2020-12-17T21:44:54.749Z,160824149475000
"""Kristo @ kcUm-oLUp-"" posts a big blind of 0.04",2020-12-17T21:44:50.006Z,160824149000707
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.02",2020-12-17T21:44:50.006Z,160824149000706
"Your hand is 8♠, 5♦",2020-12-17T21:44:50.006Z,160824149000704
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (5.40) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (3.85) | #9 ""Scott @ Ce3DFmEur5"" (3.10) | #10 ""Kristo @ kcUm-oLUp-"" (3.65)",2020-12-17T21:44:50.006Z,160824149000701
"-- starting hand #78  (No Limit Texas Hold'em) (dealer: ""Dr. Hurst @ b7rmnGbpoR"") --",2020-12-17T21:44:50.006Z,160824149000700
"Undealt cards: 3♦, 7♦, 10♦ [4♣, 9♠]",2020-12-17T21:44:45.583Z,160824148558600
"-- ending hand #77 --",2020-12-17T21:44:44.101Z,160824148410202
"""Kristo @ kcUm-oLUp-"" collected 0.20 from pot",2020-12-17T21:44:44.101Z,160824148410201
"Uncalled bet of 0.08 returned to ""Kristo @ kcUm-oLUp-""",2020-12-17T21:44:44.101Z,160824148410200
"""Dr. Hurst @ b7rmnGbpoR"" folds",2020-12-17T21:44:43.274Z,160824148327900
"""Kristo @ kcUm-oLUp-"" bets 0.08",2020-12-17T21:44:37.866Z,160824147786700
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-17T21:44:33.251Z,160824147325200
"flop:  [3♦, 7♦, 10♦]",2020-12-17T21:44:26.234Z,160824146623500
"""Scott @ Ce3DFmEur5"" folds",2020-12-17T21:44:25.412Z,160824146541200
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.08",2020-12-17T21:44:18.437Z,160824145843900
"""Michael @ Fer4N75h9y"" folds",2020-12-17T21:44:15.070Z,160824145507100
"""Kristo @ kcUm-oLUp-"" raises to 0.08",2020-12-17T21:44:13.586Z,160824145358700
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.04",2020-12-17T21:44:00.691Z,160824144069307
"""Dr. Hurst @ b7rmnGbpoR"" posts a small blind of 0.02",2020-12-17T21:44:00.691Z,160824144069306
"Your hand is J♦, 8♥",2020-12-17T21:44:00.691Z,160824144069304
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (5.40) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (3.93) | #9 ""Scott @ Ce3DFmEur5"" (3.14) | #10 ""Kristo @ kcUm-oLUp-"" (3.53)",2020-12-17T21:44:00.691Z,160824144069301
"-- starting hand #77  (No Limit Texas Hold'em) (dealer: ""Michael @ Fer4N75h9y"") --",2020-12-17T21:44:00.691Z,160824144069300
"-- ending hand #76 --",2020-12-17T21:43:57.716Z,160824143771702
"""Kristo @ kcUm-oLUp-"" collected 0.26 from pot",2020-12-17T21:43:57.716Z,160824143771701
"Uncalled bet of 0.04 returned to ""Kristo @ kcUm-oLUp-""",2020-12-17T21:43:57.716Z,160824143771700
"""Dr. Hurst @ b7rmnGbpoR"" folds",2020-12-17T21:43:56.910Z,160824143691100
"""Kristo @ kcUm-oLUp-"" bets 0.04",2020-12-17T21:43:53.761Z,160824143376200
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-17T21:43:47.845Z,160824142784600
"river: 6♦, Q♠, 4♠, 9♦ [10♥]",2020-12-17T21:43:40.551Z,160824142055400
"""Kristo @ kcUm-oLUp-"" checks",2020-12-17T21:43:39.744Z,160824141974400
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-17T21:43:36.154Z,160824141615800
"turn: 6♦, Q♠, 4♠ [9♦]",2020-12-17T21:43:31.252Z,160824141125300
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.04",2020-12-17T21:43:30.447Z,160824141044800
"""Kristo @ kcUm-oLUp-"" bets 0.04",2020-12-17T21:43:25.757Z,160824140575800
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-17T21:43:23.069Z,160824140307000
"flop:  [6♦, Q♠, 4♠]",2020-12-17T21:43:18.175Z,160824139817600
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.08",2020-12-17T21:43:17.361Z,160824139736200
"""Michael @ Fer4N75h9y"" folds",2020-12-17T21:43:14.688Z,160824139468800
"""Kristo @ kcUm-oLUp-"" raises to 0.08",2020-12-17T21:43:13.770Z,160824139377100
"""Scott @ Ce3DFmEur5"" folds",2020-12-17T21:43:10.010Z,160824139001000
"""Dr. Hurst @ b7rmnGbpoR"" posts a big blind of 0.04",2020-12-17T21:42:56.967Z,160824137696807
"""Michael @ Fer4N75h9y"" posts a small blind of 0.02",2020-12-17T21:42:56.967Z,160824137696806
"Your hand is 10♦, 3♦",2020-12-17T21:42:56.967Z,160824137696804
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (5.42) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (4.05) | #9 ""Scott @ Ce3DFmEur5"" (3.14) | #10 ""Kristo @ kcUm-oLUp-"" (3.39)",2020-12-17T21:42:56.967Z,160824137696801
"-- starting hand #76  (No Limit Texas Hold'em) (dealer: ""Kristo @ kcUm-oLUp-"") --",2020-12-17T21:42:56.967Z,160824137696800
"-- ending hand #75 --",2020-12-17T21:42:54.009Z,160824137401102
"""Scott @ Ce3DFmEur5"" collected 0.12 from pot",2020-12-17T21:42:54.009Z,160824137401101
"Uncalled bet of 0.08 returned to ""Scott @ Ce3DFmEur5""",2020-12-17T21:42:54.009Z,160824137401100
"""Michael @ Fer4N75h9y"" folds",2020-12-17T21:42:53.194Z,160824137319600
"""Kristo @ kcUm-oLUp-"" folds",2020-12-17T21:42:52.277Z,160824137227800
"""Scott @ Ce3DFmEur5"" bets 0.08",2020-12-17T21:42:50.398Z,160824137039900
"""Michael @ Fer4N75h9y"" checks",2020-12-17T21:42:40.923Z,160824136092600
"""Kristo @ kcUm-oLUp-"" checks",2020-12-17T21:42:38.807Z,160824135880800
"river: 5♠, Q♣, 10♦, 7♦ [8♥]",2020-12-17T21:42:33.608Z,160824135361200
"""Scott @ Ce3DFmEur5"" checks",2020-12-17T21:42:32.800Z,160824135280100
"""Michael @ Fer4N75h9y"" checks",2020-12-17T21:42:29.417Z,160824134941800
"""Kristo @ kcUm-oLUp-"" checks",2020-12-17T21:42:28.049Z,160824134805000
"turn: 5♠, Q♣, 10♦ [7♦]",2020-12-17T21:42:24.147Z,160824134416900
"""Scott @ Ce3DFmEur5"" checks",2020-12-17T21:42:23.312Z,160824134331300
"""Michael @ Fer4N75h9y"" checks",2020-12-17T21:42:22.377Z,160824134237800
"""Kristo @ kcUm-oLUp-"" checks",2020-12-17T21:42:20.745Z,160824134074600
"flop:  [5♠, Q♣, 10♦]",2020-12-17T21:42:17.135Z,160824133713700
"""Michael @ Fer4N75h9y"" checks",2020-12-17T21:42:16.323Z,160824133632400
"""Kristo @ kcUm-oLUp-"" calls 0.04",2020-12-17T21:42:13.990Z,160824133399100
"""Scott @ Ce3DFmEur5"" calls 0.04",2020-12-17T21:42:09.306Z,160824132930600
"""Dr. Hurst @ b7rmnGbpoR"" folds",2020-12-17T21:42:04.774Z,160824132477500
"""Michael @ Fer4N75h9y"" posts a big blind of 0.04",2020-12-17T21:42:01.635Z,160824132168107
"""Kristo @ kcUm-oLUp-"" posts a small blind of 0.02",2020-12-17T21:42:01.635Z,160824132168106
"Your hand is J♠, 8♠",2020-12-17T21:42:01.635Z,160824132168104
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (5.46) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (4.05) | #9 ""Scott @ Ce3DFmEur5"" (3.06) | #10 ""Kristo @ kcUm-oLUp-"" (3.43)",2020-12-17T21:42:01.635Z,160824132168101
"-- starting hand #75  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2020-12-17T21:42:01.635Z,160824132168100
"-- ending hand #74 --",2020-12-17T21:41:54.549Z,160824131455103
"""Scott @ Ce3DFmEur5"" shows a 4♥, 6♥.",2020-12-17T21:41:54.549Z,160824131455102
"""Kristo @ kcUm-oLUp-"" collected 0.12 from pot with Pair, 9's (combination: 9♣, 9♦, Q♥, J♠, 8♥)",2020-12-17T21:41:54.549Z,160824131455101
"""Kristo @ kcUm-oLUp-"" shows a 8♥, J♠.",2020-12-17T21:41:54.549Z,160824131455100
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-17T21:41:53.733Z,160824131373400
"""Kristo @ kcUm-oLUp-"" checks",2020-12-17T21:41:48.611Z,160824130861200
"""Scott @ Ce3DFmEur5"" checks",2020-12-17T21:41:46.651Z,160824130665200
"river: 2♦, 9♣, Q♥, 3♠ [9♦]",2020-12-17T21:41:42.664Z,160824130266700
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-17T21:41:41.858Z,160824130185800
"""Kristo @ kcUm-oLUp-"" checks",2020-12-17T21:41:31.197Z,160824129119800
"""Scott @ Ce3DFmEur5"" checks",2020-12-17T21:41:28.662Z,160824128866300
"turn: 2♦, 9♣, Q♥ [3♠]",2020-12-17T21:41:22.457Z,160824128245800
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-17T21:41:21.643Z,160824128164400
"""Kristo @ kcUm-oLUp-"" checks",2020-12-17T21:41:20.736Z,160824128073700
"""Scott @ Ce3DFmEur5"" checks",2020-12-17T21:41:18.028Z,160824127802900
"flop:  [2♦, 9♣, Q♥]",2020-12-17T21:41:09.816Z,160824126981700
"""Kristo @ kcUm-oLUp-"" checks",2020-12-17T21:41:09.010Z,160824126901000
"""Scott @ Ce3DFmEur5"" calls 0.04",2020-12-17T21:41:04.733Z,160824126473400
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.04",2020-12-17T21:40:54.603Z,160824125460600
"""Michael @ Fer4N75h9y"" folds",2020-12-17T21:40:52.779Z,160824125278000
"""Kristo @ kcUm-oLUp-"" posts a big blind of 0.04",2020-12-17T21:40:50.525Z,160824125052607
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.02",2020-12-17T21:40:50.525Z,160824125052606
"Your hand is 4♥, 6♥",2020-12-17T21:40:50.525Z,160824125052604
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (5.46) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (4.09) | #9 ""Scott @ Ce3DFmEur5"" (3.10) | #10 ""Kristo @ kcUm-oLUp-"" (3.35)",2020-12-17T21:40:50.525Z,160824125052601
"-- starting hand #74  (No Limit Texas Hold'em) (dealer: ""Dr. Hurst @ b7rmnGbpoR"") --",2020-12-17T21:40:50.525Z,160824125052600
"-- ending hand #73 --",2020-12-17T21:40:43.985Z,160824124398702
"""Dr. Hurst @ b7rmnGbpoR"" collected 0.12 from pot with Two Pair, 10's & 5's (combination: 10♠, 10♣, 5♥, 5♦, J♣)",2020-12-17T21:40:43.985Z,160824124398701
"""Dr. Hurst @ b7rmnGbpoR"" shows a 8♦, 10♠.",2020-12-17T21:40:43.985Z,160824124398700
"""Kristo @ kcUm-oLUp-"" checks",2020-12-17T21:40:43.179Z,160824124318000
"""Scott @ Ce3DFmEur5"" checks",2020-12-17T21:40:39.930Z,160824123993200
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-17T21:40:38.975Z,160824123897600
"river: 5♥, 5♦, 10♣, J♣ [6♣]",2020-12-17T21:40:28.489Z,160824122849200
"""Kristo @ kcUm-oLUp-"" checks",2020-12-17T21:40:27.656Z,160824122765700
"""Scott @ Ce3DFmEur5"" checks",2020-12-17T21:40:25.626Z,160824122562600
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-17T21:40:17.261Z,160824121726100
"turn: 5♥, 5♦, 10♣ [J♣]",2020-12-17T21:40:08.820Z,160824120882200
"""Kristo @ kcUm-oLUp-"" checks",2020-12-17T21:40:08.011Z,160824120801200
"""Scott @ Ce3DFmEur5"" checks",2020-12-17T21:40:02.130Z,160824120213100
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-17T21:40:01.106Z,160824120110600
"flop:  [5♥, 5♦, 10♣]",2020-12-17T21:39:50.051Z,160824119005300
"""Scott @ Ce3DFmEur5"" checks",2020-12-17T21:39:49.243Z,160824118924400
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.04",2020-12-17T21:39:40.617Z,160824118061800
"""Michael @ Fer4N75h9y"" folds",2020-12-17T21:39:29.720Z,160824116972100
"""Kristo @ kcUm-oLUp-"" calls 0.04",2020-12-17T21:39:28.785Z,160824116878600
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.04",2020-12-17T21:39:19.715Z,160824115971607
"""Dr. Hurst @ b7rmnGbpoR"" posts a small blind of 0.02",2020-12-17T21:39:19.715Z,160824115971606
"Your hand is K♦, 7♦",2020-12-17T21:39:19.715Z,160824115971604
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (5.46) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (4.01) | #9 ""Scott @ Ce3DFmEur5"" (3.14) | #10 ""Kristo @ kcUm-oLUp-"" (3.39)",2020-12-17T21:39:19.715Z,160824115971601
"-- starting hand #73  (No Limit Texas Hold'em) (dealer: ""Michael @ Fer4N75h9y"") --",2020-12-17T21:39:19.715Z,160824115971600
"Undealt cards: 6♦, 4♦, 6♣ [Q♦, 8♣]",2020-12-17T21:39:15.435Z,160824115543900
"-- ending hand #72 --",2020-12-17T21:39:13.779Z,160824115378002
"""Scott @ Ce3DFmEur5"" collected 0.16 from pot",2020-12-17T21:39:13.779Z,160824115378001
"Uncalled bet of 0.04 returned to ""Scott @ Ce3DFmEur5""",2020-12-17T21:39:13.779Z,160824115378000
"""Dr. Hurst @ b7rmnGbpoR"" folds",2020-12-17T21:39:12.944Z,160824115295200
"""Michael @ Fer4N75h9y"" folds",2020-12-17T21:39:03.752Z,160824114375300
"""Kristo @ kcUm-oLUp-"" folds",2020-12-17T21:39:01.401Z,160824114140200
"""Scott @ Ce3DFmEur5"" bets 0.04",2020-12-17T21:38:59.317Z,160824113931800
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-17T21:38:56.747Z,160824113674800
"""Michael @ Fer4N75h9y"" checks",2020-12-17T21:38:53.399Z,160824113340100
"flop:  [6♦, 4♦, 6♣]",2020-12-17T21:38:50.769Z,160824113077000
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-17T21:38:49.964Z,160824112996500
"""Michael @ Fer4N75h9y"" calls 0.04",2020-12-17T21:38:49.056Z,160824112905600
"""Kristo @ kcUm-oLUp-"" calls 0.04",2020-12-17T21:38:47.109Z,160824112711000
"""Scott @ Ce3DFmEur5"" calls 0.04",2020-12-17T21:38:45.132Z,160824112513300
"""Dr. Hurst @ b7rmnGbpoR"" posts a big blind of 0.04",2020-12-17T21:38:39.036Z,160824111903707
"""Michael @ Fer4N75h9y"" posts a small blind of 0.02",2020-12-17T21:38:39.036Z,160824111903706
"Your hand is A♣, 10♦",2020-12-17T21:38:39.036Z,160824111903704
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (5.50) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (4.05) | #9 ""Scott @ Ce3DFmEur5"" (3.02) | #10 ""Kristo @ kcUm-oLUp-"" (3.43)",2020-12-17T21:38:39.036Z,160824111903701
"-- starting hand #72  (No Limit Texas Hold'em) (dealer: ""Kristo @ kcUm-oLUp-"") --",2020-12-17T21:38:39.036Z,160824111903700
"-- ending hand #71 --",2020-12-17T21:38:33.104Z,160824111310402
"""Michael @ Fer4N75h9y"" collected 0.08 from pot",2020-12-17T21:38:33.104Z,160824111310401
"Uncalled bet of 0.04 returned to ""Michael @ Fer4N75h9y""",2020-12-17T21:38:33.104Z,160824111310400
"""Kristo @ kcUm-oLUp-"" folds",2020-12-17T21:38:32.286Z,160824111228700
"""Michael @ Fer4N75h9y"" bets 0.04",2020-12-17T21:38:29.306Z,160824110930700
"""Kristo @ kcUm-oLUp-"" checks",2020-12-17T21:38:27.538Z,160824110753900
"flop:  [K♥, 5♣, 3♣]",2020-12-17T21:38:23.111Z,160824110311200
"""Michael @ Fer4N75h9y"" checks",2020-12-17T21:38:22.304Z,160824110230400
"""Kristo @ kcUm-oLUp-"" calls 0.04",2020-12-17T21:38:21.075Z,160824110107600
"""Scott @ Ce3DFmEur5"" folds",2020-12-17T21:38:18.529Z,160824109853000
"""Dr. Hurst @ b7rmnGbpoR"" folds",2020-12-17T21:38:02.674Z,160824108267500
"""Michael @ Fer4N75h9y"" posts a big blind of 0.04",2020-12-17T21:38:00.228Z,160824108022907
"""Kristo @ kcUm-oLUp-"" posts a small blind of 0.02",2020-12-17T21:38:00.228Z,160824108022906
"Your hand is Q♠, 9♥",2020-12-17T21:38:00.228Z,160824108022904
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (5.46) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (4.05) | #9 ""Scott @ Ce3DFmEur5"" (3.02) | #10 ""Kristo @ kcUm-oLUp-"" (3.47)",2020-12-17T21:38:00.228Z,160824108022901
"-- starting hand #71  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2020-12-17T21:38:00.228Z,160824108022900
"-- ending hand #70 --",2020-12-17T21:37:54.294Z,160824107429502
"""Michael @ Fer4N75h9y"" collected 0.16 from pot",2020-12-17T21:37:54.294Z,160824107429501
"Uncalled bet of 0.08 returned to ""Michael @ Fer4N75h9y""",2020-12-17T21:37:54.294Z,160824107429500
"""Kristo @ kcUm-oLUp-"" folds",2020-12-17T21:37:53.481Z,160824107348300
"""Scott @ Ce3DFmEur5"" folds",2020-12-17T21:37:45.130Z,160824106513100
"""Dr. Hurst @ b7rmnGbpoR"" folds",2020-12-17T21:37:33.475Z,160824105347600
"""Michael @ Fer4N75h9y"" bets 0.08",2020-12-17T21:37:30.456Z,160824105045700
"""Kristo @ kcUm-oLUp-"" checks",2020-12-17T21:37:27.318Z,160824104731900
"""Scott @ Ce3DFmEur5"" checks",2020-12-17T21:37:20.347Z,160824104034800
"turn: 5♠, 6♣, K♣ [2♦]",2020-12-17T21:37:17.370Z,160824103737100
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-17T21:37:16.556Z,160824103655700
"""Michael @ Fer4N75h9y"" checks",2020-12-17T21:37:12.842Z,160824103284400
"""Kristo @ kcUm-oLUp-"" checks",2020-12-17T21:37:11.236Z,160824103123600
"""Scott @ Ce3DFmEur5"" checks",2020-12-17T21:37:04.826Z,160824102482700
"flop:  [5♠, 6♣, K♣]",2020-12-17T21:36:52.139Z,160824101214000
"""Kristo @ kcUm-oLUp-"" checks",2020-12-17T21:36:51.312Z,160824101131300
"""Scott @ Ce3DFmEur5"" calls 0.04",2020-12-17T21:36:44.484Z,160824100448500
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.04",2020-12-17T21:36:42.768Z,160824100276900
"""Michael @ Fer4N75h9y"" calls 0.04",2020-12-17T21:36:40.975Z,160824100097600
"""Kristo @ kcUm-oLUp-"" posts a big blind of 0.04",2020-12-17T21:36:39.314Z,160824099931608
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.02",2020-12-17T21:36:39.314Z,160824099931607
"Your hand is 9♣, 7♥",2020-12-17T21:36:39.314Z,160824099931605
"Player stacks: #1 ""Michael @ Fer4N75h9y"" (5.34) | #2 ""Dr. Hurst @ b7rmnGbpoR"" (4.09) | #9 ""Scott @ Ce3DFmEur5"" (3.06) | #10 ""Kristo @ kcUm-oLUp-"" (3.51)",2020-12-17T21:36:39.314Z,160824099931602
"-- starting hand #70  (No Limit Texas Hold'em) (dealer: ""Dr. Hurst @ b7rmnGbpoR"") --",2020-12-17T21:36:39.314Z,160824099931601
"The player ""Kristo @ kcUm-oLUp-"" joined the game with a stack of 3.51.",2020-12-17T21:36:39.314Z,160824099931600
"Undealt cards: 7♥, K♦, 3♥ [Q♠, A♥]",2020-12-17T21:36:36.240Z,160824099624300
"-- ending hand #69 --",2020-12-17T21:36:33.410Z,160824099341202
"""Scott @ Ce3DFmEur5"" collected 0.08 from pot",2020-12-17T21:36:33.410Z,160824099341201
"Uncalled bet of 0.04 returned to ""Scott @ Ce3DFmEur5""",2020-12-17T21:36:33.410Z,160824099341200
"""Dr. Hurst @ b7rmnGbpoR"" folds",2020-12-17T21:36:32.582Z,160824099258300
"The player ""Kristo @ kcUm-oLUp-"" sit back with the stack of 3.51.",2020-12-17T21:36:24.473Z,160824098447400
"""Scott @ Ce3DFmEur5"" bets 0.04",2020-12-17T21:36:21.739Z,160824098174000
"""Dr. Hurst @ b7rmnGbpoR"" checks",2020-12-17T21:36:18.499Z,160824097850000
"flop:  [7♥, K♦, 3♥]",2020-12-17T21:36:11.874Z,160824097187500
"""Scott @ Ce3DFmEur5"" checks",2020-12-17T21:36:11.069Z,160824097106900
"""Dr. Hurst @ b7rmnGbpoR"" calls 0.04",2020-12-17T21:36:05.254Z,160824096525500
"""Michael @ Fer4N75h9y"" folds",2020-12-17T21:36:02.096Z,160824096209800
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.04",2020-12-17T21:36:00.147Z,160824096014907
"""Dr. Hurst @ b7rmnGbpoR"" posts a small blind of 0.02",2020-12-17T21:36:00.147Z,160824096014906
"Your hand is 2♠, K♥",2020-12-17T21:36:00.147Z,160824096014905
