entry,at,order
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2021-03-04T21:45:33.907Z,161489433390806
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2021-03-04T21:45:33.907Z,161489433390805
"Your hand is Q♦, 4♠",2021-03-04T21:45:33.907Z,161489433390803
"Player stacks: #2 ""Kristo @ HZl0mGrMth"" (11.30) | #8 ""Scott @ Ce3DFmEur5"" (10.00) | #10 ""Dr Hurst @ b7rmnGbpoR"" (8.70)",2021-03-04T21:45:33.907Z,161489433390801
"-- starting hand #68  (No Limit Texas Hold'em) (dealer: ""Kristo @ HZl0mGrMth"") --",2021-03-04T21:45:33.907Z,161489433390800
"-- ending hand #67 --",2021-03-04T21:45:30.996Z,161489433099702
"""Kristo @ HZl0mGrMth"" collected 0.30 from pot",2021-03-04T21:45:30.996Z,161489433099701
"Uncalled bet of 0.10 returned to ""Kristo @ HZl0mGrMth""",2021-03-04T21:45:30.996Z,161489433099700
"""Dr Hurst @ b7rmnGbpoR"" folds",2021-03-04T21:45:30.186Z,161489433018700
"""Scott @ Ce3DFmEur5"" folds",2021-03-04T21:45:27.194Z,161489432719500
"""Kristo @ HZl0mGrMth"" raises to 0.20",2021-03-04T21:45:18.744Z,161489431874500
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-03-04T21:45:05.081Z,161489430508200
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2021-03-04T21:44:52.171Z,161489429217206
"""Kristo @ HZl0mGrMth"" posts a small blind of 0.05",2021-03-04T21:44:52.171Z,161489429217205
"Your hand is 2♥, 8♣",2021-03-04T21:44:52.171Z,161489429217203
"Player stacks: #2 ""Kristo @ HZl0mGrMth"" (11.10) | #8 ""Scott @ Ce3DFmEur5"" (10.10) | #10 ""Dr Hurst @ b7rmnGbpoR"" (8.80)",2021-03-04T21:44:52.171Z,161489429217201
"-- starting hand #67  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2021-03-04T21:44:52.171Z,161489429217200
"""Scott @ Ce3DFmEur5"" shows a 4♥, 4♠.",2021-03-04T21:44:48.593Z,161489428859400
"-- ending hand #66 --",2021-03-04T21:44:45.649Z,161489428565002
"""Kristo @ HZl0mGrMth"" collected 1.40 from pot with Flush, As High (combination: A♠, 8♠, 6♠, 3♠, 2♠)",2021-03-04T21:44:45.649Z,161489428565001
"""Kristo @ HZl0mGrMth"" shows a A♠, 6♠.",2021-03-04T21:44:45.649Z,161489428565000
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-03-04T21:44:44.837Z,161489428483800
"""Kristo @ HZl0mGrMth"" bets 0.20",2021-03-04T21:44:42.053Z,161489428205400
"River: 7♦, 3♠, 2♥, 8♠ [2♠]",2021-03-04T21:44:30.189Z,161489427019400
"""Kristo @ HZl0mGrMth"" calls 0.10",2021-03-04T21:44:29.382Z,161489426938200
"""Scott @ Ce3DFmEur5"" bets 0.10",2021-03-04T21:44:22.251Z,161489426225200
"""Kristo @ HZl0mGrMth"" checks",2021-03-04T21:44:17.724Z,161489425772500
"Turn: 7♦, 3♠, 2♥ [8♠]",2021-03-04T21:43:57.682Z,161489423768400
"""Kristo @ HZl0mGrMth"" calls 0.10",2021-03-04T21:43:56.870Z,161489423687100
"""Dr Hurst @ b7rmnGbpoR"" folds",2021-03-04T21:43:49.205Z,161489422920600
"""Scott @ Ce3DFmEur5"" bets 0.10",2021-03-04T21:43:43.326Z,161489422332700
"""Kristo @ HZl0mGrMth"" checks",2021-03-04T21:43:39.173Z,161489421917400
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-03-04T21:43:32.941Z,161489421294200
"Flop:  [7♦, 3♠, 2♥]",2021-03-04T21:43:25.353Z,161489420535400
"""Dr Hurst @ b7rmnGbpoR"" calls 0.20",2021-03-04T21:43:24.543Z,161489420454600
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-03-04T21:43:22.477Z,161489420247800
"""Kristo @ HZl0mGrMth"" raises to 0.20",2021-03-04T21:43:16.406Z,161489419640700
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-03-04T21:43:08.201Z,161489418820200
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-03-04T21:43:04.940Z,161489418494100
"""Kristo @ HZl0mGrMth"" posts a big blind of 0.10",2021-03-04T21:42:54.796Z,161489417479706
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2021-03-04T21:42:54.796Z,161489417479705
"Your hand is 4♥, 4♠",2021-03-04T21:42:54.796Z,161489417479703
"Player stacks: #2 ""Kristo @ HZl0mGrMth"" (10.30) | #8 ""Scott @ Ce3DFmEur5"" (10.70) | #10 ""Dr Hurst @ b7rmnGbpoR"" (9.00)",2021-03-04T21:42:54.796Z,161489417479701
"-- starting hand #66  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-03-04T21:42:54.796Z,161489417479700
"-- ending hand #65 --",2021-03-04T21:42:48.766Z,161489416876802
"""Kristo @ HZl0mGrMth"" collected 0.90 from pot with Straight, 8 High (combination: 8♣, 7♣, 6♦, 5♦, 4♥)",2021-03-04T21:42:48.766Z,161489416876801
"""Kristo @ HZl0mGrMth"" shows a J♠, 7♣.",2021-03-04T21:42:48.766Z,161489416876800
"""Dr Hurst @ b7rmnGbpoR"" calls 0.30",2021-03-04T21:42:47.959Z,161489416796000
"""Scott @ Ce3DFmEur5"" folds",2021-03-04T21:42:41.471Z,161489416147200
"""Kristo @ HZl0mGrMth"" bets 0.30",2021-03-04T21:42:37.545Z,161489415754600
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-03-04T21:42:29.450Z,161489414945100
"""Scott @ Ce3DFmEur5"" checks",2021-03-04T21:42:15.529Z,161489413553100
"River: 5♦, 6♦, 8♣, 3♣ [4♥]",2021-03-04T21:41:56.499Z,161489411650200
"""Kristo @ HZl0mGrMth"" checks",2021-03-04T21:41:55.692Z,161489411569300
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-03-04T21:41:45.252Z,161489410525300
"""Scott @ Ce3DFmEur5"" checks",2021-03-04T21:41:39.968Z,161489409996800
"Turn: 5♦, 6♦, 8♣ [3♣]",2021-03-04T21:41:31.753Z,161489409175400
"""Kristo @ HZl0mGrMth"" checks",2021-03-04T21:41:30.945Z,161489409094600
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-03-04T21:41:25.863Z,161489408586300
"""Scott @ Ce3DFmEur5"" checks",2021-03-04T21:41:23.978Z,161489408397900
"Flop:  [5♦, 6♦, 8♣]",2021-03-04T21:41:14.871Z,161489407487300
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-03-04T21:41:14.062Z,161489407406300
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-03-04T21:41:10.629Z,161489407063000
"""Kristo @ HZl0mGrMth"" calls 0.10",2021-03-04T21:41:09.695Z,161489406969600
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2021-03-04T21:40:58.115Z,161489405811606
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2021-03-04T21:40:58.115Z,161489405811605
"Your hand is 10♦, Q♥",2021-03-04T21:40:58.115Z,161489405811603
"Player stacks: #2 ""Kristo @ HZl0mGrMth"" (9.80) | #8 ""Scott @ Ce3DFmEur5"" (10.80) | #10 ""Dr Hurst @ b7rmnGbpoR"" (9.40)",2021-03-04T21:40:58.115Z,161489405811601
"-- starting hand #65  (No Limit Texas Hold'em) (dealer: ""Kristo @ HZl0mGrMth"") --",2021-03-04T21:40:58.115Z,161489405811600
"-- ending hand #64 --",2021-03-04T21:40:52.080Z,161489405208102
"""Kristo @ HZl0mGrMth"" collected 0.40 from pot with Two Pair, 6's & 4's (combination: 6♣, 6♥, 4♦, 4♣, 9♣)",2021-03-04T21:40:52.080Z,161489405208101
"""Kristo @ HZl0mGrMth"" shows a 6♣, 8♥.",2021-03-04T21:40:52.080Z,161489405208100
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-03-04T21:40:51.272Z,161489405127300
"""Kristo @ HZl0mGrMth"" bets 0.10",2021-03-04T21:40:32.607Z,161489403260800
"River: 2♥, 4♦, 6♥, 9♣ [4♣]",2021-03-04T21:40:17.396Z,161489401739800
"""Scott @ Ce3DFmEur5"" checks",2021-03-04T21:40:16.590Z,161489401659100
"""Kristo @ HZl0mGrMth"" checks",2021-03-04T21:40:03.127Z,161489400312800
"Turn: 2♥, 4♦, 6♥ [9♣]",2021-03-04T21:39:50.179Z,161489399018000
"""Scott @ Ce3DFmEur5"" checks",2021-03-04T21:39:49.372Z,161489398937300
"""Kristo @ HZl0mGrMth"" checks",2021-03-04T21:39:48.339Z,161489398834000
"Flop:  [2♥, 4♦, 6♥]",2021-03-04T21:39:33.367Z,161489397336800
"""Scott @ Ce3DFmEur5"" checks",2021-03-04T21:39:32.558Z,161489397255900
"""Kristo @ HZl0mGrMth"" calls 0.10",2021-03-04T21:39:28.016Z,161489396801700
"""Dr Hurst @ b7rmnGbpoR"" folds",2021-03-04T21:39:22.360Z,161489396236100
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2021-03-04T21:39:13.925Z,161489395392606
"""Kristo @ HZl0mGrMth"" posts a small blind of 0.05",2021-03-04T21:39:13.925Z,161489395392605
"Your hand is 5♠, 8♦",2021-03-04T21:39:13.925Z,161489395392603
"Player stacks: #2 ""Kristo @ HZl0mGrMth"" (9.60) | #8 ""Scott @ Ce3DFmEur5"" (11.00) | #10 ""Dr Hurst @ b7rmnGbpoR"" (9.40)",2021-03-04T21:39:13.925Z,161489395392601
"-- starting hand #64  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2021-03-04T21:39:13.925Z,161489395392600
"-- ending hand #63 --",2021-03-04T21:39:10.993Z,161489395099402
"""Kristo @ HZl0mGrMth"" collected 0.10 from pot",2021-03-04T21:39:10.993Z,161489395099401
"Uncalled bet of 0.05 returned to ""Kristo @ HZl0mGrMth""",2021-03-04T21:39:10.993Z,161489395099400
"""Dr Hurst @ b7rmnGbpoR"" folds",2021-03-04T21:39:10.184Z,161489395018500
"""Scott @ Ce3DFmEur5"" folds",2021-03-04T21:38:50.228Z,161489393022900
"""Kristo @ HZl0mGrMth"" posts a big blind of 0.10",2021-03-04T21:38:38.523Z,161489391852406
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2021-03-04T21:38:38.523Z,161489391852405
"Your hand is J♦, 2♠",2021-03-04T21:38:38.523Z,161489391852403
"Player stacks: #2 ""Kristo @ HZl0mGrMth"" (9.55) | #8 ""Scott @ Ce3DFmEur5"" (11.00) | #10 ""Dr Hurst @ b7rmnGbpoR"" (9.45)",2021-03-04T21:38:38.523Z,161489391852401
"-- starting hand #63  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-03-04T21:38:38.523Z,161489391852400
"-- ending hand #62 --",2021-03-04T21:38:35.582Z,161489391558302
"""Kristo @ HZl0mGrMth"" collected 0.50 from pot",2021-03-04T21:38:35.582Z,161489391558301
"Uncalled bet of 0.10 returned to ""Kristo @ HZl0mGrMth""",2021-03-04T21:38:35.582Z,161489391558300
"""Scott @ Ce3DFmEur5"" folds",2021-03-04T21:38:34.754Z,161489391475500
"""Kristo @ HZl0mGrMth"" bets 0.10",2021-03-04T21:38:22.324Z,161489390232500
"""Scott @ Ce3DFmEur5"" checks",2021-03-04T21:38:16.650Z,161489389665000
"Turn: 10♥, A♥, Q♠ [8♥]",2021-03-04T21:38:11.950Z,161489389195100
"""Dr Hurst @ b7rmnGbpoR"" folds",2021-03-04T21:38:11.142Z,161489389114300
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-03-04T21:38:08.201Z,161489388820200
"""Kristo @ HZl0mGrMth"" bets 0.10",2021-03-04T21:37:50.044Z,161489387004500
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-03-04T21:37:43.008Z,161489386300900
"""Scott @ Ce3DFmEur5"" checks",2021-03-04T21:37:40.599Z,161489386060000
"Flop:  [10♥, A♥, Q♠]",2021-03-04T21:37:29.057Z,161489384905800
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-03-04T21:37:28.250Z,161489384825100
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-03-04T21:37:25.239Z,161489384524000
"""Kristo @ HZl0mGrMth"" calls 0.10",2021-03-04T21:37:24.293Z,161489384429400
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2021-03-04T21:37:13.614Z,161489383361506
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2021-03-04T21:37:13.614Z,161489383361505
"Your hand is 9♣, 4♣",2021-03-04T21:37:13.614Z,161489383361503
"Player stacks: #2 ""Kristo @ HZl0mGrMth"" (9.25) | #8 ""Scott @ Ce3DFmEur5"" (11.20) | #10 ""Dr Hurst @ b7rmnGbpoR"" (9.55)",2021-03-04T21:37:13.614Z,161489383361501
"-- starting hand #62  (No Limit Texas Hold'em) (dealer: ""Kristo @ HZl0mGrMth"") --",2021-03-04T21:37:13.614Z,161489383361500
"-- ending hand #61 --",2021-03-04T21:37:10.710Z,161489383071102
"""Dr Hurst @ b7rmnGbpoR"" collected 0.30 from pot",2021-03-04T21:37:10.710Z,161489383071101
"Uncalled bet of 0.20 returned to ""Dr Hurst @ b7rmnGbpoR""",2021-03-04T21:37:10.710Z,161489383071100
"""Scott @ Ce3DFmEur5"" folds",2021-03-04T21:37:09.898Z,161489382989900
"""Kristo @ HZl0mGrMth"" folds",2021-03-04T21:36:58.261Z,161489381826200
"""Dr Hurst @ b7rmnGbpoR"" bets 0.20",2021-03-04T21:36:39.783Z,161489379978400
"""Scott @ Ce3DFmEur5"" checks",2021-03-04T21:36:22.791Z,161489378279200
"""Kristo @ HZl0mGrMth"" checks",2021-03-04T21:36:12.734Z,161489377273500
"Turn: 4♣, Q♣, 10♣ [K♥]",2021-03-04T21:36:06.021Z,161489376602200
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-03-04T21:36:05.209Z,161489376521000
"""Scott @ Ce3DFmEur5"" checks",2021-03-04T21:36:00.883Z,161489376088400
"""Kristo @ HZl0mGrMth"" checks",2021-03-04T21:35:44.622Z,161489374462300
"Flop:  [4♣, Q♣, 10♣]",2021-03-04T21:35:31.621Z,161489373162200
"""Scott @ Ce3DFmEur5"" checks",2021-03-04T21:35:30.812Z,161489373081300
"""Kristo @ HZl0mGrMth"" calls 0.10",2021-03-04T21:35:19.560Z,161489371956100
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-03-04T21:35:16.572Z,161489371657300
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2021-03-04T21:35:09.258Z,161489370925906
"""Kristo @ HZl0mGrMth"" posts a small blind of 0.05",2021-03-04T21:35:09.258Z,161489370925905
"Your hand is 7♠, 2♣",2021-03-04T21:35:09.258Z,161489370925903
"Player stacks: #2 ""Kristo @ HZl0mGrMth"" (9.35) | #8 ""Scott @ Ce3DFmEur5"" (11.30) | #10 ""Dr Hurst @ b7rmnGbpoR"" (9.35)",2021-03-04T21:35:09.258Z,161489370925901
"-- starting hand #61  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2021-03-04T21:35:09.258Z,161489370925900
"-- ending hand #60 --",2021-03-04T21:35:03.227Z,161489370322802
"""Kristo @ HZl0mGrMth"" collected 1.20 from pot with Three of a Kind, 7's (combination: 7♥, 7♠, 7♦, Q♠, 8♣)",2021-03-04T21:35:03.227Z,161489370322801
"""Kristo @ HZl0mGrMth"" shows a 7♥, 4♥.",2021-03-04T21:35:03.227Z,161489370322800
"""Dr Hurst @ b7rmnGbpoR"" calls 0.40",2021-03-04T21:35:02.408Z,161489370240900
"""Kristo @ HZl0mGrMth"" raises to 0.40",2021-03-04T21:34:59.075Z,161489369907600
"""Dr Hurst @ b7rmnGbpoR"" bets 0.20",2021-03-04T21:34:54.761Z,161489369476200
"River: 7♠, 7♦, 8♣, 5♦ [Q♠]",2021-03-04T21:34:48.618Z,161489368862100
"""Kristo @ HZl0mGrMth"" calls 0.10",2021-03-04T21:34:47.810Z,161489368781100
"""Dr Hurst @ b7rmnGbpoR"" bets 0.10",2021-03-04T21:34:43.337Z,161489368333800
"Turn: 7♠, 7♦, 8♣ [5♦]",2021-03-04T21:34:38.209Z,161489367821000
"""Kristo @ HZl0mGrMth"" checks",2021-03-04T21:34:37.399Z,161489367740000
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-03-04T21:34:34.076Z,161489367407700
"Flop:  [7♠, 7♦, 8♣]",2021-03-04T21:34:18.059Z,161489365806000
"""Kristo @ HZl0mGrMth"" checks",2021-03-04T21:34:17.251Z,161489365725200
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-03-04T21:34:10.403Z,161489365040400
"""Scott @ Ce3DFmEur5"" folds",2021-03-04T21:34:04.240Z,161489364424000
"""Kristo @ HZl0mGrMth"" posts a big blind of 0.10",2021-03-04T21:33:59.286Z,161489363928706
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2021-03-04T21:33:59.286Z,161489363928705
"Your hand is 6♣, 2♥",2021-03-04T21:33:59.286Z,161489363928703
"Player stacks: #2 ""Kristo @ HZl0mGrMth"" (8.75) | #8 ""Scott @ Ce3DFmEur5"" (11.30) | #10 ""Dr Hurst @ b7rmnGbpoR"" (9.95)",2021-03-04T21:33:59.286Z,161489363928701
"-- starting hand #60  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-03-04T21:33:59.286Z,161489363928700
"-- ending hand #59 --",2021-03-04T21:33:56.367Z,161489363636802
"""Dr Hurst @ b7rmnGbpoR"" collected 0.10 from pot",2021-03-04T21:33:56.367Z,161489363636801
"Uncalled bet of 0.05 returned to ""Dr Hurst @ b7rmnGbpoR""",2021-03-04T21:33:56.367Z,161489363636800
"""Scott @ Ce3DFmEur5"" folds",2021-03-04T21:33:55.558Z,161489363555900
"""Kristo @ HZl0mGrMth"" folds",2021-03-04T21:33:48.241Z,161489362824200
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.10",2021-03-04T21:33:44.706Z,161489362470706
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.05",2021-03-04T21:33:44.706Z,161489362470705
"Your hand is 4♠, 10♦",2021-03-04T21:33:44.706Z,161489362470703
"Player stacks: #2 ""Kristo @ HZl0mGrMth"" (8.75) | #8 ""Scott @ Ce3DFmEur5"" (11.35) | #10 ""Dr Hurst @ b7rmnGbpoR"" (9.90)",2021-03-04T21:33:44.706Z,161489362470701
"-- starting hand #59  (No Limit Texas Hold'em) (dealer: ""Kristo @ HZl0mGrMth"") --",2021-03-04T21:33:44.706Z,161489362470700
"-- ending hand #58 --",2021-03-04T21:33:41.793Z,161489362179402
"""Dr Hurst @ b7rmnGbpoR"" collected 0.30 from pot",2021-03-04T21:33:41.793Z,161489362179401
"Uncalled bet of 0.10 returned to ""Dr Hurst @ b7rmnGbpoR""",2021-03-04T21:33:41.793Z,161489362179400
"""Scott @ Ce3DFmEur5"" folds",2021-03-04T21:33:40.985Z,161489362098600
"""Kristo @ HZl0mGrMth"" folds",2021-03-04T21:33:28.406Z,161489360840700
"""Dr Hurst @ b7rmnGbpoR"" bets 0.10",2021-03-04T21:33:14.233Z,161489359423400
"""Scott @ Ce3DFmEur5"" checks",2021-03-04T21:33:05.970Z,161489358597100
"""Kristo @ HZl0mGrMth"" checks",2021-03-04T21:32:59.100Z,161489357910100
"River: 6♦, 7♣, 4♠, 6♥ [3♠]",2021-03-04T21:32:43.161Z,161489356316500
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-03-04T21:32:42.353Z,161489356235400
"""Scott @ Ce3DFmEur5"" checks",2021-03-04T21:32:38.476Z,161489355847700
"""Kristo @ HZl0mGrMth"" checks",2021-03-04T21:32:33.777Z,161489355377800
"Turn: 6♦, 7♣, 4♠ [6♥]",2021-03-04T21:32:26.499Z,161489354650300
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-03-04T21:32:25.687Z,161489354568800
"""Scott @ Ce3DFmEur5"" checks",2021-03-04T21:32:19.088Z,161489353909200
"""Kristo @ HZl0mGrMth"" checks",2021-03-04T21:32:12.488Z,161489353248900
"Flop:  [6♦, 7♣, 4♠]",2021-03-04T21:32:06.018Z,161489352601900
"""Scott @ Ce3DFmEur5"" checks",2021-03-04T21:32:05.211Z,161489352521200
"""Kristo @ HZl0mGrMth"" calls 0.10",2021-03-04T21:32:00.714Z,161489352071500
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-03-04T21:31:56.476Z,161489351647700
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.10",2021-03-04T21:31:50.619Z,161489351062006
"""Kristo @ HZl0mGrMth"" posts a small blind of 0.05",2021-03-04T21:31:50.619Z,161489351062005
"Your hand is J♠, Q♥",2021-03-04T21:31:50.619Z,161489351062003
"Player stacks: #2 ""Kristo @ HZl0mGrMth"" (8.85) | #8 ""Scott @ Ce3DFmEur5"" (11.45) | #10 ""Dr Hurst @ b7rmnGbpoR"" (9.70)",2021-03-04T21:31:50.619Z,161489351062001
"-- starting hand #58  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2021-03-04T21:31:50.619Z,161489351062000
"-- ending hand #57 --",2021-03-04T21:31:44.597Z,161489350459802
"""Dr Hurst @ b7rmnGbpoR"" collected 0.60 from pot with Two Pair, K's & 4's (combination: K♥, K♣, 4♣, 4♦, 10♣)",2021-03-04T21:31:44.597Z,161489350459801
"""Dr Hurst @ b7rmnGbpoR"" shows a K♥, 4♣.",2021-03-04T21:31:44.597Z,161489350459800
"""Scott @ Ce3DFmEur5"" checks",2021-03-04T21:31:43.790Z,161489350379100
"""Kristo @ HZl0mGrMth"" checks",2021-03-04T21:31:37.564Z,161489349756400
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-03-04T21:31:35.548Z,161489349554900
"River: 8♥, 4♦, 2♠, K♣ [10♣]",2021-03-04T21:31:25.928Z,161489348593100
"""Scott @ Ce3DFmEur5"" checks",2021-03-04T21:31:25.119Z,161489348512000
"""Kristo @ HZl0mGrMth"" checks",2021-03-04T21:31:21.178Z,161489348117900
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-03-04T21:31:15.594Z,161489347559500
"Turn: 8♥, 4♦, 2♠ [K♣]",2021-03-04T21:31:07.810Z,161489346781200
"""Kristo @ HZl0mGrMth"" calls 0.10",2021-03-04T21:31:07.001Z,161489346700300
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-03-04T21:30:54.681Z,161489345468200
"""Scott @ Ce3DFmEur5"" bets 0.10",2021-03-04T21:30:43.373Z,161489344337400
"""Kristo @ HZl0mGrMth"" checks",2021-03-04T21:30:34.883Z,161489343488400
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-03-04T21:30:31.044Z,161489343104500
"Flop:  [8♥, 4♦, 2♠]",2021-03-04T21:30:15.873Z,161489341587400
"""Kristo @ HZl0mGrMth"" checks",2021-03-04T21:30:15.032Z,161489341503300
"""Dr Hurst @ b7rmnGbpoR"" calls 0.10",2021-03-04T21:30:04.896Z,161489340489700
"""Scott @ Ce3DFmEur5"" calls 0.10",2021-03-04T21:29:57.570Z,161489339757100
"""Kristo @ HZl0mGrMth"" posts a big blind of 0.10",2021-03-04T21:29:54.636Z,161489339463706
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.05",2021-03-04T21:29:54.636Z,161489339463705
"Your hand is Q♥, 2♥",2021-03-04T21:29:54.636Z,161489339463703
"Player stacks: #2 ""Kristo @ HZl0mGrMth"" (9.05) | #8 ""Scott @ Ce3DFmEur5"" (11.65) | #10 ""Dr Hurst @ b7rmnGbpoR"" (9.30)",2021-03-04T21:29:54.636Z,161489339463701
"-- starting hand #57  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-03-04T21:29:54.636Z,161489339463700
"-- ending hand #56 --",2021-03-04T21:29:48.627Z,161489338862802
"""Dr Hurst @ b7rmnGbpoR"" collected 0.90 from pot with Full House, 6's over 9's (combination: 6♦, 6♣, 6♠, 9♦, 9♥)",2021-03-04T21:29:48.627Z,161489338862801
"""Dr Hurst @ b7rmnGbpoR"" shows a 7♦, 6♦.",2021-03-04T21:29:48.627Z,161489338862800
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-03-04T21:29:47.820Z,161489338782100
"""Dr Hurst @ b7rmnGbpoR"" raises to 0.20",2021-03-04T21:29:31.633Z,161489337163400
"""Scott @ Ce3DFmEur5"" bets 0.10",2021-03-04T21:29:25.594Z,161489336559500
"River: 6♣, 9♦, 6♠, 9♥ [10♠]",2021-03-04T21:29:13.455Z,161489335345800
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-03-04T21:29:12.646Z,161489335264700
