entry,at,order
"Flop:  [9♠, 10♥, 10♣]",2021-01-28T21:59:45.971Z,161187118597200
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-01-28T21:59:45.161Z,161187118516200
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-01-28T21:59:43.085Z,161187118308600
"""Also a DR @ Y1Q6ty6Yvq"" folds",2021-01-28T21:59:35.051Z,161187117505500
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.20",2021-01-28T21:59:22.117Z,161187116211806
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.10",2021-01-28T21:59:22.117Z,161187116211805
"Your hand is 9♦, K♥",2021-01-28T21:59:22.117Z,161187116211804
"Player stacks: #2 ""Dr Hurst @ b7rmnGbpoR"" (28.30) | #4 ""Also a DR @ Y1Q6ty6Yvq"" (21.40) | #6 ""Scott @ Ce3DFmEur5"" (10.30)",2021-01-28T21:59:22.117Z,161187116211801
"-- starting hand #64  (No Limit Texas Hold'em) (dealer: ""Also a DR @ Y1Q6ty6Yvq"") --",2021-01-28T21:59:22.117Z,161187116211800
"-- ending hand #63 --",2021-01-28T21:59:19.179Z,161187115918102
"""Dr Hurst @ b7rmnGbpoR"" collected 0.60 from pot",2021-01-28T21:59:19.179Z,161187115918101
"Uncalled bet of 0.20 returned to ""Dr Hurst @ b7rmnGbpoR""",2021-01-28T21:59:19.179Z,161187115918100
"""Scott @ Ce3DFmEur5"" folds",2021-01-28T21:59:18.369Z,161187115837100
"""Also a DR @ Y1Q6ty6Yvq"" folds",2021-01-28T21:59:17.425Z,161187115742700
"""Dr Hurst @ b7rmnGbpoR"" bets 0.20",2021-01-28T21:59:13.037Z,161187115303800
"""Scott @ Ce3DFmEur5"" checks",2021-01-28T21:59:07.128Z,161187114712800
"""Also a DR @ Y1Q6ty6Yvq"" checks",2021-01-28T21:59:06.191Z,161187114619100
"Flop:  [8♠, 6♠, J♠]",2021-01-28T21:58:58.414Z,161187113841500
"""Scott @ Ce3DFmEur5"" checks",2021-01-28T21:58:57.602Z,161187113760300
"""Also a DR @ Y1Q6ty6Yvq"" calls 0.20",2021-01-28T21:58:56.656Z,161187113665700
"""Dr Hurst @ b7rmnGbpoR"" calls 0.20",2021-01-28T21:58:53.373Z,161187113337400
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.20",2021-01-28T21:58:49.808Z,161187112981006
"""Also a DR @ Y1Q6ty6Yvq"" posts a small blind of 0.10",2021-01-28T21:58:49.808Z,161187112981005
"Your hand is 2♣, 7♥",2021-01-28T21:58:49.808Z,161187112981004
"Player stacks: #2 ""Dr Hurst @ b7rmnGbpoR"" (27.90) | #4 ""Also a DR @ Y1Q6ty6Yvq"" (21.60) | #6 ""Scott @ Ce3DFmEur5"" (10.50)",2021-01-28T21:58:49.808Z,161187112981001
"-- starting hand #63  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2021-01-28T21:58:49.808Z,161187112981000
"-- ending hand #62 --",2021-01-28T21:58:43.781Z,161187112378402
"""Also a DR @ Y1Q6ty6Yvq"" collected 2.80 from pot with Three of a Kind, 2's (combination: 2♥, 2♠, 2♦, K♣, 6♦)",2021-01-28T21:58:43.781Z,161187112378401
"""Also a DR @ Y1Q6ty6Yvq"" shows a 2♥, 5♥.",2021-01-28T21:58:43.781Z,161187112378400
"""Dr Hurst @ b7rmnGbpoR"" calls 0.80",2021-01-28T21:58:42.963Z,161187112296400
"""Also a DR @ Y1Q6ty6Yvq"" raises to 0.80",2021-01-28T21:58:36.890Z,161187111689100
"""Dr Hurst @ b7rmnGbpoR"" bets 0.40",2021-01-28T21:58:32.344Z,161187111234400
"River: 2♠, K♣, 4♣, 2♦ [6♦]",2021-01-28T21:58:25.483Z,161187110548600
"""Also a DR @ Y1Q6ty6Yvq"" calls 0.20",2021-01-28T21:58:24.673Z,161187110467400
"""Dr Hurst @ b7rmnGbpoR"" bets 0.20",2021-01-28T21:58:14.801Z,161187109480200
"Turn: 2♠, K♣, 4♣ [2♦]",2021-01-28T21:58:10.453Z,161187109045500
"""Also a DR @ Y1Q6ty6Yvq"" calls 0.20",2021-01-28T21:58:09.636Z,161187108963700
"""Dr Hurst @ b7rmnGbpoR"" bets 0.20",2021-01-28T21:57:52.847Z,161187107284800
"Flop:  [2♠, K♣, 4♣]",2021-01-28T21:57:48.236Z,161187106823700
"""Also a DR @ Y1Q6ty6Yvq"" checks",2021-01-28T21:57:47.430Z,161187106743100
"""Dr Hurst @ b7rmnGbpoR"" calls 0.20",2021-01-28T21:57:42.243Z,161187106224300
"""Scott @ Ce3DFmEur5"" folds",2021-01-28T21:57:40.202Z,161187106020300
"""Also a DR @ Y1Q6ty6Yvq"" posts a big blind of 0.20",2021-01-28T21:57:37.169Z,161187105717006
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.10",2021-01-28T21:57:37.169Z,161187105717005
"Your hand is 8♥, 9♠",2021-01-28T21:57:37.169Z,161187105717004
"Player stacks: #2 ""Dr Hurst @ b7rmnGbpoR"" (29.30) | #4 ""Also a DR @ Y1Q6ty6Yvq"" (20.20) | #6 ""Scott @ Ce3DFmEur5"" (10.50)",2021-01-28T21:57:37.169Z,161187105717001
"-- starting hand #62  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-01-28T21:57:37.169Z,161187105717000
"-- ending hand #61 --",2021-01-28T21:57:34.253Z,161187105425402
"""Scott @ Ce3DFmEur5"" collected 0.40 from pot",2021-01-28T21:57:34.253Z,161187105425401
"Uncalled bet of 0.20 returned to ""Scott @ Ce3DFmEur5""",2021-01-28T21:57:34.253Z,161187105425400
"""Dr Hurst @ b7rmnGbpoR"" folds",2021-01-28T21:57:33.442Z,161187105344300
"""Scott @ Ce3DFmEur5"" bets 0.20",2021-01-28T21:57:29.206Z,161187104920700
"Flop:  [6♣, 3♣, 7♥]",2021-01-28T21:57:26.449Z,161187104645000
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-01-28T21:57:25.640Z,161187104564100
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-01-28T21:57:17.558Z,161187103755800
"""Also a DR @ Y1Q6ty6Yvq"" folds",2021-01-28T21:57:15.831Z,161187103583300
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.20",2021-01-28T21:57:11.686Z,161187103168806
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.10",2021-01-28T21:57:11.686Z,161187103168805
"Your hand is 6♠, 6♥",2021-01-28T21:57:11.686Z,161187103168804
"Player stacks: #2 ""Dr Hurst @ b7rmnGbpoR"" (29.50) | #4 ""Also a DR @ Y1Q6ty6Yvq"" (20.20) | #6 ""Scott @ Ce3DFmEur5"" (10.30)",2021-01-28T21:57:11.686Z,161187103168801
"-- starting hand #61  (No Limit Texas Hold'em) (dealer: ""Also a DR @ Y1Q6ty6Yvq"") --",2021-01-28T21:57:11.686Z,161187103168800
"-- ending hand #60 --",2021-01-28T21:57:08.775Z,161187102877602
"""Scott @ Ce3DFmEur5"" collected 1.60 from pot",2021-01-28T21:57:08.775Z,161187102877601
"Uncalled bet of 2.80 returned to ""Scott @ Ce3DFmEur5""",2021-01-28T21:57:08.775Z,161187102877600
"""Also a DR @ Y1Q6ty6Yvq"" folds",2021-01-28T21:57:07.967Z,161187102796800
"""Scott @ Ce3DFmEur5"" raises to 3.00",2021-01-28T21:57:04.476Z,161187102447700
"""Also a DR @ Y1Q6ty6Yvq"" bets 0.20",2021-01-28T21:56:52.643Z,161187101264400
"River: 7♣, 3♠, 8♣, 5♦ [6♥]",2021-01-28T21:56:44.282Z,161187100428500
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-01-28T21:56:43.471Z,161187100347200
"""Also a DR @ Y1Q6ty6Yvq"" bets 0.20",2021-01-28T21:56:42.063Z,161187100206400
"Turn: 7♣, 3♠, 8♣ [5♦]",2021-01-28T21:56:40.547Z,161187100054800
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-01-28T21:56:39.738Z,161187099973900
"""Also a DR @ Y1Q6ty6Yvq"" bets 0.20",2021-01-28T21:56:35.693Z,161187099569400
"Flop:  [7♣, 3♠, 8♣]",2021-01-28T21:56:15.599Z,161187097560300
"""Scott @ Ce3DFmEur5"" checks",2021-01-28T21:56:14.784Z,161187097478500
"""Also a DR @ Y1Q6ty6Yvq"" calls 0.20",2021-01-28T21:56:03.331Z,161187096333200
"""Dr Hurst @ b7rmnGbpoR"" folds",2021-01-28T21:55:54.139Z,161187095414000
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.20",2021-01-28T21:55:49.412Z,161187094941406
"""Also a DR @ Y1Q6ty6Yvq"" posts a small blind of 0.10",2021-01-28T21:55:49.412Z,161187094941405
"Your hand is 4♠, 3♣",2021-01-28T21:55:49.412Z,161187094941404
"Player stacks: #2 ""Dr Hurst @ b7rmnGbpoR"" (29.50) | #4 ""Also a DR @ Y1Q6ty6Yvq"" (21.00) | #6 ""Scott @ Ce3DFmEur5"" (9.50)",2021-01-28T21:55:49.412Z,161187094941401
"-- starting hand #60  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2021-01-28T21:55:49.412Z,161187094941400
"-- ending hand #59 --",2021-01-28T21:55:43.397Z,161187094340003
"""Scott @ Ce3DFmEur5"" shows a 7♦, 7♣.",2021-01-28T21:55:43.397Z,161187094340002
"""Also a DR @ Y1Q6ty6Yvq"" collected 7.70 from pot with Two Pair, A's & 10's (combination: A♥, A♦, 10♣, 10♥, 8♠)",2021-01-28T21:55:43.397Z,161187094340001
"""Also a DR @ Y1Q6ty6Yvq"" shows a A♥, 10♣.",2021-01-28T21:55:43.397Z,161187094340000
"""Also a DR @ Y1Q6ty6Yvq"" calls 2.40",2021-01-28T21:55:42.589Z,161187094259000
"""Scott @ Ce3DFmEur5"" raises to 2.40",2021-01-28T21:54:46.945Z,161187088694600
"""Also a DR @ Y1Q6ty6Yvq"" bets 0.80",2021-01-28T21:54:38.114Z,161187087811500
"River: 6♣, A♦, 8♠, 10♥ [8♥]",2021-01-28T21:54:00.903Z,161187084090600
"""Scott @ Ce3DFmEur5"" calls 0.60",2021-01-28T21:54:00.094Z,161187084009500
"""Also a DR @ Y1Q6ty6Yvq"" bets 0.60",2021-01-28T21:53:58.294Z,161187083829500
"Turn: 6♣, A♦, 8♠ [10♥]",2021-01-28T21:53:47.761Z,161187082776200
"""Scott @ Ce3DFmEur5"" calls 0.40",2021-01-28T21:53:46.946Z,161187082694700
"""Also a DR @ Y1Q6ty6Yvq"" bets 0.40",2021-01-28T21:53:44.798Z,161187082480000
"Flop:  [6♣, A♦, 8♠]",2021-01-28T21:53:39.249Z,161187081925100
"""Scott @ Ce3DFmEur5"" calls 0.40",2021-01-28T21:53:38.443Z,161187081844400
"""Also a DR @ Y1Q6ty6Yvq"" raises to 0.40",2021-01-28T21:53:36.389Z,161187081639000
"""Dr Hurst @ b7rmnGbpoR"" folds",2021-01-28T21:53:31.555Z,161187081155600
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-01-28T21:53:30.650Z,161187081065100
"""Also a DR @ Y1Q6ty6Yvq"" posts a big blind of 0.20",2021-01-28T21:53:27.469Z,161187080747006
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.10",2021-01-28T21:53:27.469Z,161187080747005
"Your hand is 7♦, 7♣",2021-01-28T21:53:27.469Z,161187080747004
"Player stacks: #2 ""Dr Hurst @ b7rmnGbpoR"" (29.60) | #4 ""Also a DR @ Y1Q6ty6Yvq"" (17.10) | #6 ""Scott @ Ce3DFmEur5"" (13.30)",2021-01-28T21:53:27.469Z,161187080747001
"-- starting hand #59  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-01-28T21:53:27.469Z,161187080747000
"-- ending hand #58 --",2021-01-28T21:53:24.547Z,161187080454802
"""Dr Hurst @ b7rmnGbpoR"" collected 0.20 from pot",2021-01-28T21:53:24.547Z,161187080454801
"Uncalled bet of 0.10 returned to ""Dr Hurst @ b7rmnGbpoR""",2021-01-28T21:53:24.547Z,161187080454800
"""Scott @ Ce3DFmEur5"" folds",2021-01-28T21:53:23.741Z,161187080374200
"""Also a DR @ Y1Q6ty6Yvq"" folds",2021-01-28T21:53:20.956Z,161187080095600
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.20",2021-01-28T21:53:10.504Z,161187079050506
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.10",2021-01-28T21:53:10.504Z,161187079050505
"Your hand is 6♥, 8♠",2021-01-28T21:53:10.504Z,161187079050504
"Player stacks: #2 ""Dr Hurst @ b7rmnGbpoR"" (29.50) | #4 ""Also a DR @ Y1Q6ty6Yvq"" (17.10) | #6 ""Scott @ Ce3DFmEur5"" (13.40)",2021-01-28T21:53:10.504Z,161187079050501
"-- starting hand #58  (No Limit Texas Hold'em) (dealer: ""Also a DR @ Y1Q6ty6Yvq"") --",2021-01-28T21:53:10.504Z,161187079050500
"-- ending hand #57 --",2021-01-28T21:53:07.589Z,161187078759002
"""Also a DR @ Y1Q6ty6Yvq"" collected 0.60 from pot",2021-01-28T21:53:07.589Z,161187078759001
"Uncalled bet of 0.20 returned to ""Also a DR @ Y1Q6ty6Yvq""",2021-01-28T21:53:07.589Z,161187078759000
"""Dr Hurst @ b7rmnGbpoR"" folds",2021-01-28T21:53:06.783Z,161187078678400
"""Scott @ Ce3DFmEur5"" folds",2021-01-28T21:53:04.154Z,161187078415500
"""Also a DR @ Y1Q6ty6Yvq"" bets 0.20",2021-01-28T21:52:58.565Z,161187077856600
"Flop:  [10♠, 4♣, 6♣]",2021-01-28T21:52:45.709Z,161187076571000
"""Scott @ Ce3DFmEur5"" checks",2021-01-28T21:52:44.902Z,161187076490300
"""Also a DR @ Y1Q6ty6Yvq"" calls 0.20",2021-01-28T21:52:43.976Z,161187076397700
"""Dr Hurst @ b7rmnGbpoR"" calls 0.20",2021-01-28T21:52:41.051Z,161187076105100
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.20",2021-01-28T21:52:37.606Z,161187075760706
"""Also a DR @ Y1Q6ty6Yvq"" posts a small blind of 0.10",2021-01-28T21:52:37.606Z,161187075760705
"Your hand is 8♦, 2♠",2021-01-28T21:52:37.606Z,161187075760704
"Player stacks: #2 ""Dr Hurst @ b7rmnGbpoR"" (29.70) | #4 ""Also a DR @ Y1Q6ty6Yvq"" (16.70) | #6 ""Scott @ Ce3DFmEur5"" (13.60)",2021-01-28T21:52:37.606Z,161187075760701
"-- starting hand #57  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2021-01-28T21:52:37.606Z,161187075760700
"-- ending hand #56 --",2021-01-28T21:52:34.688Z,161187075468902
"""Dr Hurst @ b7rmnGbpoR"" collected 1.20 from pot",2021-01-28T21:52:34.688Z,161187075468901
"Uncalled bet of 0.40 returned to ""Dr Hurst @ b7rmnGbpoR""",2021-01-28T21:52:34.688Z,161187075468900
"""Also a DR @ Y1Q6ty6Yvq"" folds",2021-01-28T21:52:33.880Z,161187075388100
"""Dr Hurst @ b7rmnGbpoR"" bets 0.40",2021-01-28T21:52:29.342Z,161187074934300
"Turn: K♠, J♠, 5♣ [4♥]",2021-01-28T21:52:22.378Z,161187074237900
"""Also a DR @ Y1Q6ty6Yvq"" calls 0.40",2021-01-28T21:52:21.572Z,161187074157300
"""Dr Hurst @ b7rmnGbpoR"" bets 0.40",2021-01-28T21:52:14.477Z,161187073447800
"Flop:  [K♠, J♠, 5♣]",2021-01-28T21:52:04.009Z,161187072401000
"""Also a DR @ Y1Q6ty6Yvq"" checks",2021-01-28T21:52:03.199Z,161187072320000
"""Dr Hurst @ b7rmnGbpoR"" calls 0.20",2021-01-28T21:51:59.401Z,161187071940100
"""Scott @ Ce3DFmEur5"" folds",2021-01-28T21:51:56.492Z,161187071649300
"""Also a DR @ Y1Q6ty6Yvq"" posts a big blind of 0.20",2021-01-28T21:51:53.653Z,161187071365406
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.10",2021-01-28T21:51:53.653Z,161187071365405
"Your hand is 9♦, 6♣",2021-01-28T21:51:53.653Z,161187071365404
"Player stacks: #2 ""Dr Hurst @ b7rmnGbpoR"" (29.10) | #4 ""Also a DR @ Y1Q6ty6Yvq"" (17.30) | #6 ""Scott @ Ce3DFmEur5"" (13.60)",2021-01-28T21:51:53.653Z,161187071365401
"-- starting hand #56  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-01-28T21:51:53.653Z,161187071365400
"-- ending hand #55 --",2021-01-28T21:51:50.741Z,161187071074402
"""Dr Hurst @ b7rmnGbpoR"" collected 0.60 from pot",2021-01-28T21:51:50.741Z,161187071074401
"Uncalled bet of 0.20 returned to ""Dr Hurst @ b7rmnGbpoR""",2021-01-28T21:51:50.741Z,161187071074400
"""Scott @ Ce3DFmEur5"" folds",2021-01-28T21:51:49.934Z,161187070993500
"""Also a DR @ Y1Q6ty6Yvq"" folds",2021-01-28T21:51:47.453Z,161187070745400
"""Dr Hurst @ b7rmnGbpoR"" bets 0.20",2021-01-28T21:51:41.824Z,161187070182400
"""Scott @ Ce3DFmEur5"" checks",2021-01-28T21:51:32.112Z,161187069211300
"Flop:  [10♦, 7♦, K♣]",2021-01-28T21:51:27.056Z,161187068705700
"""Dr Hurst @ b7rmnGbpoR"" checks",2021-01-28T21:51:26.246Z,161187068624800
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-01-28T21:51:25.346Z,161187068534700
"""Also a DR @ Y1Q6ty6Yvq"" calls 0.20",2021-01-28T21:51:08.323Z,161187066832400
"""Dr Hurst @ b7rmnGbpoR"" posts a big blind of 0.20",2021-01-28T21:51:01.064Z,161187066106506
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.10",2021-01-28T21:51:01.064Z,161187066106505
"Your hand is 6♦, A♠",2021-01-28T21:51:01.064Z,161187066106504
"Player stacks: #2 ""Dr Hurst @ b7rmnGbpoR"" (28.70) | #4 ""Also a DR @ Y1Q6ty6Yvq"" (17.50) | #6 ""Scott @ Ce3DFmEur5"" (13.80)",2021-01-28T21:51:01.064Z,161187066106501
"-- starting hand #55  (No Limit Texas Hold'em) (dealer: ""Also a DR @ Y1Q6ty6Yvq"") --",2021-01-28T21:51:01.064Z,161187066106500
"-- ending hand #54 --",2021-01-28T21:50:58.148Z,161187065814902
"""Scott @ Ce3DFmEur5"" collected 0.40 from pot",2021-01-28T21:50:58.148Z,161187065814901
"Uncalled bet of 0.20 returned to ""Scott @ Ce3DFmEur5""",2021-01-28T21:50:58.148Z,161187065814900
"""Also a DR @ Y1Q6ty6Yvq"" folds",2021-01-28T21:50:57.343Z,161187065734400
"""Scott @ Ce3DFmEur5"" bets 0.20",2021-01-28T21:50:49.851Z,161187064985100
"""Also a DR @ Y1Q6ty6Yvq"" checks",2021-01-28T21:50:43.539Z,161187064353900
"Flop:  [A♠, 5♥, K♠]",2021-01-28T21:50:12.728Z,161187061272900
"""Scott @ Ce3DFmEur5"" checks",2021-01-28T21:50:11.901Z,161187061190100
"""Also a DR @ Y1Q6ty6Yvq"" calls 0.20",2021-01-28T21:50:06.940Z,161187060694100
"""Dr Hurst @ b7rmnGbpoR"" folds",2021-01-28T21:49:58.996Z,161187059899700
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.20",2021-01-28T21:49:55.903Z,161187059590406
"""Also a DR @ Y1Q6ty6Yvq"" posts a small blind of 0.10",2021-01-28T21:49:55.903Z,161187059590405
"Your hand is K♦, 2♠",2021-01-28T21:49:55.903Z,161187059590404
"Player stacks: #2 ""Dr Hurst @ b7rmnGbpoR"" (28.70) | #4 ""Also a DR @ Y1Q6ty6Yvq"" (17.70) | #6 ""Scott @ Ce3DFmEur5"" (13.60)",2021-01-28T21:49:55.903Z,161187059590401
"-- starting hand #54  (No Limit Texas Hold'em) (dealer: ""Dr Hurst @ b7rmnGbpoR"") --",2021-01-28T21:49:55.903Z,161187059590400
"-- ending hand #53 --",2021-01-28T21:49:49.873Z,161187058987503
"""Also a DR @ Y1Q6ty6Yvq"" shows a 3♥, K♣.",2021-01-28T21:49:49.873Z,161187058987502
"""Dr Hurst @ b7rmnGbpoR"" collected 4.80 from pot with Full House, 10's over 3's (combination: 10♣, 10♠, 10♥, 3♣, 3♦)",2021-01-28T21:49:49.873Z,161187058987501
"""Dr Hurst @ b7rmnGbpoR"" shows a 10♣, 7♥.",2021-01-28T21:49:49.873Z,161187058987500
"""Dr Hurst @ b7rmnGbpoR"" calls 1.60",2021-01-28T21:49:49.069Z,161187058907000
"""Also a DR @ Y1Q6ty6Yvq"" raises to 1.60",2021-01-28T21:49:41.848Z,161187058184900
"""Dr Hurst @ b7rmnGbpoR"" bets 0.80",2021-01-28T21:49:35.582Z,161187057559200
"River: 5♥, 10♠, 10♥, 3♣ [3♦]",2021-01-28T21:49:25.740Z,161187056574300
"""Dr Hurst @ b7rmnGbpoR"" calls 0.40",2021-01-28T21:49:24.917Z,161187056491800
"""Also a DR @ Y1Q6ty6Yvq"" raises to 0.40",2021-01-28T21:49:21.540Z,161187056154100
"""Dr Hurst @ b7rmnGbpoR"" bets 0.20",2021-01-28T21:49:05.393Z,161187054539400
"Turn: 5♥, 10♠, 10♥ [3♣]",2021-01-28T21:48:59.546Z,161187053954800
"""Also a DR @ Y1Q6ty6Yvq"" calls 0.20",2021-01-28T21:48:58.728Z,161187053872900
"""Dr Hurst @ b7rmnGbpoR"" bets 0.20",2021-01-28T21:48:42.638Z,161187052263900
"Flop:  [5♥, 10♠, 10♥]",2021-01-28T21:48:33.410Z,161187051341100
"""Also a DR @ Y1Q6ty6Yvq"" checks",2021-01-28T21:48:32.602Z,161187051260300
"""Dr Hurst @ b7rmnGbpoR"" calls 0.20",2021-01-28T21:48:19.477Z,161187049947800
"""Scott @ Ce3DFmEur5"" folds",2021-01-28T21:48:15.669Z,161187049567000
"""Also a DR @ Y1Q6ty6Yvq"" posts a big blind of 0.20",2021-01-28T21:48:13.761Z,161187049376206
"""Dr Hurst @ b7rmnGbpoR"" posts a small blind of 0.10",2021-01-28T21:48:13.761Z,161187049376205
"Your hand is 9♣, 4♦",2021-01-28T21:48:13.761Z,161187049376204
"Player stacks: #2 ""Dr Hurst @ b7rmnGbpoR"" (26.30) | #4 ""Also a DR @ Y1Q6ty6Yvq"" (20.10) | #6 ""Scott @ Ce3DFmEur5"" (13.60)",2021-01-28T21:48:13.761Z,161187049376201
"-- starting hand #53  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-01-28T21:48:13.761Z,161187049376200
"-- ending hand #52 --",2021-01-28T21:48:10.830Z,161187049083102
"""Dr Hurst @ b7rmnGbpoR"" collected 1.20 from pot",2021-01-28T21:48:10.830Z,161187049083101
"Uncalled bet of 0.80 returned to ""Dr Hurst @ b7rmnGbpoR""",2021-01-28T21:48:10.830Z,161187049083100
"""Scott @ Ce3DFmEur5"" folds",2021-01-28T21:48:10.006Z,161187049000700
"""Dr Hurst @ b7rmnGbpoR"" bets 0.80",2021-01-28T21:48:03.318Z,161187048331800
"""Scott @ Ce3DFmEur5"" checks",2021-01-28T21:47:58.247Z,161187047824800
