entry,at,order
"""Meg @ 4BdrrgRXbo"" shows a 10♥, 7♥.",2021-02-06T21:39:50.665Z,161264759066702
"""Scott @ Ce3DFmEur5"" collected 3.00 from pot with Two Pair, A's & 8's (combination: A♦, A♠, 8♥, 8♣, K♦)",2021-02-06T21:39:50.665Z,161264759066701
"""Scott @ Ce3DFmEur5"" shows a 8♥, 3♦.",2021-02-06T21:39:50.665Z,161264759066700
"""Scott @ Ce3DFmEur5"" calls 1.10",2021-02-06T21:39:49.857Z,161264758985900
"""Meg @ 4BdrrgRXbo"" raises to 1.10",2021-02-06T21:39:47.422Z,161264758742200
"""Scott @ Ce3DFmEur5"" bets 0.20",2021-02-06T21:39:40.936Z,161264758093700
"River: 8♣, 2♠, K♦, A♦ [A♠]",2021-02-06T21:39:37.941Z,161264757794300
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T21:39:37.135Z,161264757713600
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T21:39:33.261Z,161264757326200
"Turn: 8♣, 2♠, K♦ [A♦]",2021-02-06T21:39:31.185Z,161264757118600
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T21:39:30.374Z,161264757037600
"""Scott @ Ce3DFmEur5"" bets 0.20",2021-02-06T21:39:27.444Z,161264756744400
"Flop:  [8♣, 2♠, K♦]",2021-02-06T21:39:24.487Z,161264756448800
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T21:39:23.672Z,161264756367300
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T21:39:19.992Z,161264755999300
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.20",2021-02-06T21:39:17.697Z,161264755769805
"""Meg @ 4BdrrgRXbo"" posts a small blind of 0.10",2021-02-06T21:39:17.697Z,161264755769804
"Your hand is 8♥, 3♦",2021-02-06T21:39:17.697Z,161264755769802
"Player stacks: #1 ""Scott @ Ce3DFmEur5"" (17.65) | #2 ""Meg @ 4BdrrgRXbo"" (2.35)",2021-02-06T21:39:17.697Z,161264755769801
"-- starting hand #68  (No Limit Texas Hold'em) (dealer: ""Meg @ 4BdrrgRXbo"") --",2021-02-06T21:39:17.697Z,161264755769800
"""Meg @ 4BdrrgRXbo"" shows a K♥, 2♣.",2021-02-06T21:39:16.253Z,161264755625400
"-- ending hand #67 --",2021-02-06T21:39:13.776Z,161264755377702
"""Scott @ Ce3DFmEur5"" collected 3.20 from pot with Straight, A High (combination: A♥, K♠, Q♦, J♠, 10♦)",2021-02-06T21:39:13.776Z,161264755377701
"""Scott @ Ce3DFmEur5"" shows a 10♦, A♥.",2021-02-06T21:39:13.776Z,161264755377700
"""Meg @ 4BdrrgRXbo"" calls 1.00",2021-02-06T21:39:12.970Z,161264755297100
"""Scott @ Ce3DFmEur5"" bets 1.00",2021-02-06T21:39:09.972Z,161264754997300
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T21:39:04.382Z,161264754438400
"River: J♠, K♠, Q♦, A♠ [5♥]",2021-02-06T21:39:00.878Z,161264754088200
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T21:39:00.063Z,161264754006500
"""Scott @ Ce3DFmEur5"" bets 0.20",2021-02-06T21:38:56.528Z,161264753652900
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T21:38:54.563Z,161264753456400
"Turn: J♠, K♠, Q♦ [A♠]",2021-02-06T21:38:51.226Z,161264753122900
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T21:38:50.400Z,161264753040100
"""Scott @ Ce3DFmEur5"" bets 0.20",2021-02-06T21:38:46.780Z,161264752678100
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T21:38:45.056Z,161264752505700
"Flop:  [J♠, K♠, Q♦]",2021-02-06T21:38:41.651Z,161264752165200
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T21:38:40.826Z,161264752082700
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-02-06T21:38:33.791Z,161264751379200
"""Meg @ 4BdrrgRXbo"" posts a big blind of 0.20",2021-02-06T21:38:31.815Z,161264751181905
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.10",2021-02-06T21:38:31.815Z,161264751181904
"Your hand is 10♦, A♥",2021-02-06T21:38:31.815Z,161264751181902
"Player stacks: #1 ""Scott @ Ce3DFmEur5"" (16.05) | #2 ""Meg @ 4BdrrgRXbo"" (3.95)",2021-02-06T21:38:31.815Z,161264751181901
"-- starting hand #67  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-02-06T21:38:31.815Z,161264751181900
"-- ending hand #66 --",2021-02-06T21:38:22.511Z,161264750251203
"""Scott @ Ce3DFmEur5"" shows a 7♠, 8♥.",2021-02-06T21:38:22.511Z,161264750251202
"""Meg @ 4BdrrgRXbo"" collected 0.80 from pot with Pair, 4's (combination: 4♦, 4♣, K♠, J♣, 9♦)",2021-02-06T21:38:22.511Z,161264750251201
"""Meg @ 4BdrrgRXbo"" shows a 9♦, 4♦.",2021-02-06T21:38:22.511Z,161264750251200
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T21:38:21.700Z,161264750170000
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T21:38:19.118Z,161264749912200
"River: 4♣, 6♣, K♠, J♣ [3♦]",2021-02-06T21:38:15.538Z,161264749554100
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T21:38:14.730Z,161264749473100
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T21:38:12.327Z,161264749232800
"Turn: 4♣, 6♣, K♠ [J♣]",2021-02-06T21:38:10.509Z,161264749051100
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T21:38:09.696Z,161264748969700
"""Scott @ Ce3DFmEur5"" bets 0.20",2021-02-06T21:38:07.399Z,161264748740100
"Flop:  [4♣, 6♣, K♠]",2021-02-06T21:38:03.016Z,161264748303000
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T21:38:02.132Z,161264748213300
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T21:38:00.497Z,161264748049900
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.20",2021-02-06T21:37:56.116Z,161264747611805
"""Meg @ 4BdrrgRXbo"" posts a small blind of 0.10",2021-02-06T21:37:56.116Z,161264747611804
"Your hand is 7♠, 8♥",2021-02-06T21:37:56.116Z,161264747611802
"Player stacks: #1 ""Scott @ Ce3DFmEur5"" (16.45) | #2 ""Meg @ 4BdrrgRXbo"" (3.55)",2021-02-06T21:37:56.116Z,161264747611801
"-- starting hand #66  (No Limit Texas Hold'em) (dealer: ""Meg @ 4BdrrgRXbo"") --",2021-02-06T21:37:56.116Z,161264747611800
"-- ending hand #65 --",2021-02-06T21:37:43.546Z,161264746355404
"""Meg @ 4BdrrgRXbo"" collected 0.80 from pot with Straight, 10 High (combination: 10♠, 9♦, 8♠, 7♦, 6♥)",2021-02-06T21:37:43.546Z,161264746355403
"""Meg @ 4BdrrgRXbo"" shows a Q♦, K♠.",2021-02-06T21:37:43.546Z,161264746355402
"""Scott @ Ce3DFmEur5"" collected 0.80 from pot with Straight, 10 High (combination: 10♠, 9♦, 8♠, 7♦, 6♥)",2021-02-06T21:37:43.546Z,161264746355401
"""Scott @ Ce3DFmEur5"" shows a 5♣, A♥.",2021-02-06T21:37:43.546Z,161264746355400
"""Meg @ 4BdrrgRXbo"" calls 0.40",2021-02-06T21:37:42.734Z,161264746273500
"""Scott @ Ce3DFmEur5"" raises to 0.40",2021-02-06T21:37:40.020Z,161264746002100
"""Meg @ 4BdrrgRXbo"" bets 0.20",2021-02-06T21:37:37.764Z,161264745776500
"River: 6♥, 10♠, 7♦, 9♦ [8♠]",2021-02-06T21:37:35.990Z,161264745599700
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T21:37:35.180Z,161264745518100
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T21:37:33.697Z,161264745369800
"Turn: 6♥, 10♠, 7♦ [9♦]",2021-02-06T21:37:30.999Z,161264745100400
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-02-06T21:37:30.188Z,161264745018900
"""Meg @ 4BdrrgRXbo"" bets 0.20",2021-02-06T21:37:28.932Z,161264744893300
"Flop:  [6♥, 10♠, 7♦]",2021-02-06T21:37:25.631Z,161264744563300
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T21:37:24.820Z,161264744482100
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-02-06T21:37:21.211Z,161264744121100
"""Meg @ 4BdrrgRXbo"" posts a big blind of 0.20",2021-02-06T21:37:17.450Z,161264743745105
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.10",2021-02-06T21:37:17.450Z,161264743745104
"Your hand is 5♣, A♥",2021-02-06T21:37:17.450Z,161264743745102
"Player stacks: #1 ""Scott @ Ce3DFmEur5"" (16.45) | #2 ""Meg @ 4BdrrgRXbo"" (3.55)",2021-02-06T21:37:17.450Z,161264743745101
"-- starting hand #65  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-02-06T21:37:17.450Z,161264743745100
"-- ending hand #64 --",2021-02-06T21:37:11.703Z,161264743170503
"""Meg @ 4BdrrgRXbo"" shows a 2♥, 5♦.",2021-02-06T21:37:11.703Z,161264743170502
"""Scott @ Ce3DFmEur5"" collected 4.30 from pot with Pair, 9's (combination: 9♠, 9♥, A♠, K♥, 7♣)",2021-02-06T21:37:11.703Z,161264743170501
"""Scott @ Ce3DFmEur5"" shows a K♥, 9♠.",2021-02-06T21:37:11.703Z,161264743170500
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-02-06T21:37:10.897Z,161264743089700
"""Meg @ 4BdrrgRXbo"" bets 0.20",2021-02-06T21:37:09.619Z,161264742962000
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T21:37:06.902Z,161264742690300
"River: 3♥, 6♥, 9♥, 7♣ [A♠]",2021-02-06T21:37:02.858Z,161264742286100
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-02-06T21:37:02.028Z,161264742202900
"""Meg @ 4BdrrgRXbo"" bets 0.20",2021-02-06T21:37:00.783Z,161264742078500
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T21:36:57.785Z,161264741778600
"Turn: 3♥, 6♥, 9♥ [7♣]",2021-02-06T21:36:54.191Z,161264741419200
"""Scott @ Ce3DFmEur5"" calls 1.25",2021-02-06T21:36:53.372Z,161264741337400
"""Meg @ 4BdrrgRXbo"" raises to 1.25",2021-02-06T21:36:42.773Z,161264740277400
"""Scott @ Ce3DFmEur5"" bets 0.20",2021-02-06T21:36:37.002Z,161264739700300
"Flop:  [3♥, 6♥, 9♥]",2021-02-06T21:36:31.634Z,161264739163600
"""Scott @ Ce3DFmEur5"" calls 0.50",2021-02-06T21:36:30.821Z,161264739082200
"""Meg @ 4BdrrgRXbo"" raises to 0.50",2021-02-06T21:36:27.411Z,161264738741200
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.20",2021-02-06T21:36:11.084Z,161264737108505
"""Meg @ 4BdrrgRXbo"" posts a small blind of 0.10",2021-02-06T21:36:11.084Z,161264737108504
"Your hand is K♥, 9♠",2021-02-06T21:36:11.084Z,161264737108502
"Player stacks: #1 ""Scott @ Ce3DFmEur5"" (14.30) | #2 ""Meg @ 4BdrrgRXbo"" (5.70)",2021-02-06T21:36:11.084Z,161264737108501
"-- starting hand #64  (No Limit Texas Hold'em) (dealer: ""Meg @ 4BdrrgRXbo"") --",2021-02-06T21:36:11.084Z,161264737108500
"""Meg @ 4BdrrgRXbo"" shows a 3♦, 9♣.",2021-02-06T21:36:07.045Z,161264736704700
"""Scott @ Ce3DFmEur5"" shows a 9♥, 3♣.",2021-02-06T21:36:05.894Z,161264736589500
"-- ending hand #63 --",2021-02-06T21:36:04.870Z,161264736487102
"""Meg @ 4BdrrgRXbo"" collected 0.40 from pot",2021-02-06T21:36:04.870Z,161264736487101
"Uncalled bet of 0.20 returned to ""Meg @ 4BdrrgRXbo""",2021-02-06T21:36:04.870Z,161264736487100
"""Scott @ Ce3DFmEur5"" folds",2021-02-06T21:36:04.064Z,161264736406500
"""Meg @ 4BdrrgRXbo"" bets 0.20",2021-02-06T21:35:59.951Z,161264735995200
"Flop:  [Q♥, 5♠, J♠]",2021-02-06T21:35:56.890Z,161264735689100
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T21:35:56.082Z,161264735608300
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-02-06T21:35:53.573Z,161264735357400
"""Meg @ 4BdrrgRXbo"" posts a big blind of 0.20",2021-02-06T21:35:48.065Z,161264734806605
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.10",2021-02-06T21:35:48.065Z,161264734806604
"Your hand is 9♥, 3♣",2021-02-06T21:35:48.065Z,161264734806602
"Player stacks: #1 ""Scott @ Ce3DFmEur5"" (14.50) | #2 ""Meg @ 4BdrrgRXbo"" (5.50)",2021-02-06T21:35:48.065Z,161264734806601
"-- starting hand #63  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-02-06T21:35:48.065Z,161264734806600
"""Scott @ Ce3DFmEur5"" shows a A♠, 2♠.",2021-02-06T21:35:43.803Z,161264734380400
"-- ending hand #62 --",2021-02-06T21:35:39.123Z,161264733912502
"""Meg @ 4BdrrgRXbo"" collected 1.60 from pot with Two Pair, 8's & 5's (combination: 8♠, 8♦, 5♥, 5♦, Q♣)",2021-02-06T21:35:39.123Z,161264733912501
"""Meg @ 4BdrrgRXbo"" shows a 8♠, Q♣.",2021-02-06T21:35:39.123Z,161264733912500
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-02-06T21:35:38.291Z,161264733829200
"""Meg @ 4BdrrgRXbo"" bets 0.20",2021-02-06T21:35:36.799Z,161264733680000
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T21:35:34.661Z,161264733466200
"River: 4♠, 5♥, 5♦, 8♦ [4♦]",2021-02-06T21:35:28.577Z,161264732858000
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-02-06T21:35:27.767Z,161264732776900
"""Meg @ 4BdrrgRXbo"" bets 0.20",2021-02-06T21:35:26.085Z,161264732608600
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T21:35:23.722Z,161264732372300
"Turn: 4♠, 5♥, 5♦ [8♦]",2021-02-06T21:35:21.990Z,161264732199100
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T21:35:21.177Z,161264732117800
"""Scott @ Ce3DFmEur5"" bets 0.20",2021-02-06T21:35:17.621Z,161264731762200
"Flop:  [4♠, 5♥, 5♦]",2021-02-06T21:35:13.581Z,161264731358200
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T21:35:12.772Z,161264731277300
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T21:35:09.412Z,161264730941300
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.20",2021-02-06T21:35:06.874Z,161264730687505
"""Meg @ 4BdrrgRXbo"" posts a small blind of 0.10",2021-02-06T21:35:06.874Z,161264730687504
"Your hand is A♠, 2♠",2021-02-06T21:35:06.874Z,161264730687502
"Player stacks: #1 ""Scott @ Ce3DFmEur5"" (15.30) | #2 ""Meg @ 4BdrrgRXbo"" (4.70)",2021-02-06T21:35:06.874Z,161264730687501
"-- starting hand #62  (No Limit Texas Hold'em) (dealer: ""Meg @ 4BdrrgRXbo"") --",2021-02-06T21:35:06.874Z,161264730687500
"""Meg @ 4BdrrgRXbo"" shows a Q♦, A♦.",2021-02-06T21:35:01.210Z,161264730121100
"""Scott @ Ce3DFmEur5"" shows a 4♦, 5♥.",2021-02-06T21:34:59.982Z,161264729998500
"-- ending hand #61 --",2021-02-06T21:34:59.224Z,161264729922502
"""Meg @ 4BdrrgRXbo"" collected 0.80 from pot",2021-02-06T21:34:59.224Z,161264729922501
"Uncalled bet of 0.20 returned to ""Meg @ 4BdrrgRXbo""",2021-02-06T21:34:59.224Z,161264729922500
"""Scott @ Ce3DFmEur5"" folds",2021-02-06T21:34:58.398Z,161264729839900
"""Meg @ 4BdrrgRXbo"" bets 0.20",2021-02-06T21:34:53.578Z,161264729357900
"Turn: 2♥, 8♥, 7♥ [2♠]",2021-02-06T21:34:51.136Z,161264729113700
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-02-06T21:34:50.327Z,161264729032800
"""Meg @ 4BdrrgRXbo"" bets 0.20",2021-02-06T21:34:45.851Z,161264728585100
"Flop:  [2♥, 8♥, 7♥]",2021-02-06T21:34:43.281Z,161264728328200
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T21:34:42.474Z,161264728247400
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-02-06T21:34:37.788Z,161264727778900
"""Meg @ 4BdrrgRXbo"" posts a big blind of 0.20",2021-02-06T21:34:36.100Z,161264727610105
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.10",2021-02-06T21:34:36.100Z,161264727610104
"Your hand is 4♦, 5♥",2021-02-06T21:34:36.100Z,161264727610102
"Player stacks: #1 ""Scott @ Ce3DFmEur5"" (15.70) | #2 ""Meg @ 4BdrrgRXbo"" (4.30)",2021-02-06T21:34:36.100Z,161264727610101
"-- starting hand #61  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-02-06T21:34:36.100Z,161264727610100
"""Meg @ 4BdrrgRXbo"" shows a J♣, A♦.",2021-02-06T21:34:33.712Z,161264727371300
"""Scott @ Ce3DFmEur5"" shows a 9♣, 7♥.",2021-02-06T21:34:32.129Z,161264727213000
"-- ending hand #60 --",2021-02-06T21:34:30.857Z,161264727085802
"""Meg @ 4BdrrgRXbo"" collected 0.40 from pot",2021-02-06T21:34:30.857Z,161264727085801
"Uncalled bet of 0.20 returned to ""Meg @ 4BdrrgRXbo""",2021-02-06T21:34:30.857Z,161264727085800
"""Scott @ Ce3DFmEur5"" folds",2021-02-06T21:34:30.046Z,161264727004700
"""Meg @ 4BdrrgRXbo"" bets 0.20",2021-02-06T21:34:27.953Z,161264726795400
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T21:34:25.370Z,161264726537100
"Flop:  [J♥, 4♠, K♦]",2021-02-06T21:34:22.625Z,161264726262600
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T21:34:21.817Z,161264726181800
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T21:34:20.284Z,161264726028500
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.20",2021-02-06T21:34:16.051Z,161264725605305
"""Meg @ 4BdrrgRXbo"" posts a small blind of 0.10",2021-02-06T21:34:16.051Z,161264725605304
"Your hand is 9♣, 7♥",2021-02-06T21:34:16.051Z,161264725605302
"Player stacks: #1 ""Scott @ Ce3DFmEur5"" (15.90) | #2 ""Meg @ 4BdrrgRXbo"" (4.10)",2021-02-06T21:34:16.051Z,161264725605301
"-- starting hand #60  (No Limit Texas Hold'em) (dealer: ""Meg @ 4BdrrgRXbo"") --",2021-02-06T21:34:16.051Z,161264725605300
"-- ending hand #59 --",2021-02-06T21:34:10.095Z,161264725009703
"""Scott @ Ce3DFmEur5"" shows a A♣, J♣.",2021-02-06T21:34:10.095Z,161264725009702
"""Meg @ 4BdrrgRXbo"" collected 2.00 from pot with Two Pair, 8's & 5's (combination: 8♦, 8♣, 5♦, 5♠, J♦)",2021-02-06T21:34:10.095Z,161264725009701
"""Meg @ 4BdrrgRXbo"" shows a 5♦, 8♦.",2021-02-06T21:34:10.095Z,161264725009700
"""Meg @ 4BdrrgRXbo"" calls 0.40",2021-02-06T21:34:09.288Z,161264724928900
"""Scott @ Ce3DFmEur5"" bets 0.40",2021-02-06T21:34:04.472Z,161264724447300
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T21:33:59.561Z,161264723956100
"River: J♦, 5♠, 8♣, 2♦ [3♥]",2021-02-06T21:33:56.541Z,161264723654300
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T21:33:55.735Z,161264723573600
"""Scott @ Ce3DFmEur5"" bets 0.20",2021-02-06T21:33:51.211Z,161264723121200
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T21:33:46.895Z,161264722689600
"Turn: J♦, 5♠, 8♣ [2♦]",2021-02-06T21:33:43.149Z,161264722315000
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-02-06T21:33:42.336Z,161264722233700
"""Meg @ 4BdrrgRXbo"" bets 0.20",2021-02-06T21:33:40.683Z,161264722068400
"Flop:  [J♦, 5♠, 8♣]",2021-02-06T21:33:38.048Z,161264721805000
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T21:33:37.239Z,161264721724000
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-02-06T21:33:33.608Z,161264721360900
"""Meg @ 4BdrrgRXbo"" posts a big blind of 0.20",2021-02-06T21:33:31.484Z,161264721148505
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.10",2021-02-06T21:33:31.484Z,161264721148504
"Your hand is A♣, J♣",2021-02-06T21:33:31.484Z,161264721148502
"Player stacks: #1 ""Scott @ Ce3DFmEur5"" (16.90) | #2 ""Meg @ 4BdrrgRXbo"" (3.10)",2021-02-06T21:33:31.484Z,161264721148501
"-- starting hand #59  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-02-06T21:33:31.484Z,161264721148500
