entry,at,order
"""Meg @ 4BdrrgRXbo"" collected 0.40 from pot with Pair, A's (combination: A♣, A♠, J♠, 9♦, 8♣)",2021-02-06T12:01:51.938Z,161261291194001
"""Meg @ 4BdrrgRXbo"" shows a 9♦, 7♦.",2021-02-06T12:01:51.938Z,161261291194000
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T12:01:51.127Z,161261291112800
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T12:01:47.808Z,161261290780900
"River: A♣, A♠, 8♣, J♠ [5♠]",2021-02-06T12:01:45.160Z,161261290516200
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T12:01:44.353Z,161261290435400
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T12:01:42.014Z,161261290201500
"Turn: A♣, A♠, 8♣ [J♠]",2021-02-06T12:01:38.881Z,161261289888300
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T12:01:38.071Z,161261289807100
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T12:01:34.589Z,161261289459000
"Flop:  [A♣, A♠, 8♣]",2021-02-06T12:01:32.318Z,161261289231900
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T12:01:31.507Z,161261289150800
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T12:01:27.670Z,161261288767300
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.20",2021-02-06T12:01:23.241Z,161261288324205
"""Meg @ 4BdrrgRXbo"" posts a small blind of 0.10",2021-02-06T12:01:23.241Z,161261288324204
"Your hand is 3♠, 6♥",2021-02-06T12:01:23.241Z,161261288324203
"Player stacks: #1 ""Meg @ 4BdrrgRXbo"" (1.00) | #2 ""Scott @ Ce3DFmEur5"" (19.00)",2021-02-06T12:01:23.241Z,161261288324201
"-- starting hand #100  (No Limit Texas Hold'em) (dealer: ""Meg @ 4BdrrgRXbo"") --",2021-02-06T12:01:23.241Z,161261288324200
"-- ending hand #99 --",2021-02-06T12:01:19.606Z,161261287961201
"""Meg @ 4BdrrgRXbo"" collected 1.00 from pot with Two Pair, A's & 9's (combination: A♦, A♥, 9♠, 9♦, Q♠)",2021-02-06T12:01:19.606Z,161261287961200
"River: A♥, 9♠, 9♦, J♠ [3♣]",2021-02-06T12:01:16.588Z,161261287659100
"Turn: A♥, 9♠, 9♦ [J♠]",2021-02-06T12:01:13.578Z,161261287357900
"Flop:  [A♥, 9♠, 9♦]",2021-02-06T12:01:10.562Z,161261287056300
"""Scott @ Ce3DFmEur5"" shows a 5♣, Q♦.",2021-02-06T12:01:07.547Z,161261286754801
"""Meg @ 4BdrrgRXbo"" shows a A♦, Q♠.",2021-02-06T12:01:07.547Z,161261286754800
"""Scott @ Ce3DFmEur5"" calls 0.50",2021-02-06T12:01:06.734Z,161261286673500
"""Meg @ 4BdrrgRXbo"" raises to 0.50 and go all in",2021-02-06T12:01:00.514Z,161261286051500
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-02-06T12:00:54.987Z,161261285498800
"""Meg @ 4BdrrgRXbo"" posts a big blind of 0.20",2021-02-06T12:00:51.698Z,161261285169905
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.10",2021-02-06T12:00:51.698Z,161261285169904
"Your hand is 5♣, Q♦",2021-02-06T12:00:51.698Z,161261285169903
"Player stacks: #1 ""Meg @ 4BdrrgRXbo"" (0.50) | #2 ""Scott @ Ce3DFmEur5"" (19.50)",2021-02-06T12:00:51.698Z,161261285169901
"-- starting hand #99  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-02-06T12:00:51.698Z,161261285169900
"-- ending hand #98 --",2021-02-06T12:00:37.233Z,161261283723402
"""Scott @ Ce3DFmEur5"" collected 0.50 from pot with Straight, K High (combination: K♥, Q♦, J♥, 10♦, 9♦)",2021-02-06T12:00:37.233Z,161261283723401
"""Meg @ 4BdrrgRXbo"" collected 0.50 from pot with Straight, K High (combination: K♥, Q♥, J♥, 10♥, 9♦)",2021-02-06T12:00:37.233Z,161261283723400
"River: K♥, 9♦, 10♥, 5♠ [J♥]",2021-02-06T12:00:34.187Z,161261283418900
"""Scott @ Ce3DFmEur5"" shows a 10♦, Q♦.",2021-02-06T12:00:31.165Z,161261283116702
"""Meg @ 4BdrrgRXbo"" shows a 8♠, Q♥.",2021-02-06T12:00:31.165Z,161261283116701
"Uncalled bet of 0.10 returned to ""Scott @ Ce3DFmEur5""",2021-02-06T12:00:31.165Z,161261283116700
"""Meg @ 4BdrrgRXbo"" calls 0.10 and go all in",2021-02-06T12:00:30.353Z,161261283035400
"""Scott @ Ce3DFmEur5"" bets 0.20",2021-02-06T12:00:27.554Z,161261282755700
"Turn: K♥, 9♦, 10♥ [5♠]",2021-02-06T12:00:25.096Z,161261282509800
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T12:00:24.290Z,161261282429100
"""Scott @ Ce3DFmEur5"" bets 0.20",2021-02-06T12:00:21.835Z,161261282183600
"Flop:  [K♥, 9♦, 10♥]",2021-02-06T12:00:18.043Z,161261281804400
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T12:00:17.234Z,161261281723600
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T12:00:13.526Z,161261281352700
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.20",2021-02-06T12:00:11.199Z,161261281120005
"""Meg @ 4BdrrgRXbo"" posts a small blind of 0.10",2021-02-06T12:00:11.199Z,161261281120004
"Your hand is 10♦, Q♦",2021-02-06T12:00:11.199Z,161261281120003
"Player stacks: #1 ""Meg @ 4BdrrgRXbo"" (0.50) | #2 ""Scott @ Ce3DFmEur5"" (19.50)",2021-02-06T12:00:11.199Z,161261281120001
"-- starting hand #98  (No Limit Texas Hold'em) (dealer: ""Meg @ 4BdrrgRXbo"") --",2021-02-06T12:00:11.199Z,161261281120000
"""Meg @ 4BdrrgRXbo"" shows a 2♥, 9♦.",2021-02-06T12:00:08.355Z,161261280835600
"-- ending hand #97 --",2021-02-06T12:00:05.229Z,161261280523002
"""Scott @ Ce3DFmEur5"" collected 0.80 from pot with Pair, 10's (combination: 10♠, 10♥, K♦, J♣, 6♦)",2021-02-06T12:00:05.229Z,161261280523001
"""Scott @ Ce3DFmEur5"" shows a 10♠, 3♥.",2021-02-06T12:00:05.229Z,161261280523000
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T12:00:04.423Z,161261280442400
"""Scott @ Ce3DFmEur5"" bets 0.20",2021-02-06T11:59:52.968Z,161261279296900
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T11:59:51.168Z,161261279117000
"River: 6♦, 4♠, K♦, J♣ [10♥]",2021-02-06T11:59:48.215Z,161261278821800
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T11:59:47.400Z,161261278740100
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T11:59:46.306Z,161261278630700
"Turn: 6♦, 4♠, K♦ [J♣]",2021-02-06T11:59:43.211Z,161261278321200
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T11:59:42.397Z,161261278239800
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T11:59:40.620Z,161261278062100
"Flop:  [6♦, 4♠, K♦]",2021-02-06T11:59:37.446Z,161261277744800
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T11:59:36.639Z,161261277664000
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-02-06T11:59:33.618Z,161261277361800
"""Meg @ 4BdrrgRXbo"" posts a big blind of 0.20",2021-02-06T11:59:31.696Z,161261277169805
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.10",2021-02-06T11:59:31.696Z,161261277169804
"Your hand is 10♠, 3♥",2021-02-06T11:59:31.696Z,161261277169803
"Player stacks: #1 ""Meg @ 4BdrrgRXbo"" (0.90) | #2 ""Scott @ Ce3DFmEur5"" (19.10)",2021-02-06T11:59:31.696Z,161261277169801
"-- starting hand #97  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-02-06T11:59:31.696Z,161261277169800
"""Meg @ 4BdrrgRXbo"" shows a J♣, 7♣.",2021-02-06T11:59:28.655Z,161261276865600
"""Scott @ Ce3DFmEur5"" shows a 10♠, 3♣.",2021-02-06T11:59:28.123Z,161261276812400
"-- ending hand #96 --",2021-02-06T11:59:26.472Z,161261276647202
"""Meg @ 4BdrrgRXbo"" collected 0.40 from pot",2021-02-06T11:59:26.472Z,161261276647201
"Uncalled bet of 0.20 returned to ""Meg @ 4BdrrgRXbo""",2021-02-06T11:59:26.472Z,161261276647200
"""Scott @ Ce3DFmEur5"" folds",2021-02-06T11:59:25.663Z,161261276566400
"""Meg @ 4BdrrgRXbo"" bets 0.20",2021-02-06T11:59:21.389Z,161261276139100
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T11:59:18.692Z,161261275869300
"Flop:  [K♠, Q♣, K♦]",2021-02-06T11:59:15.303Z,161261275530500
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T11:59:14.494Z,161261275449500
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T11:59:07.897Z,161261274789800
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.20",2021-02-06T11:59:05.457Z,161261274545805
"""Meg @ 4BdrrgRXbo"" posts a small blind of 0.10",2021-02-06T11:59:05.457Z,161261274545804
"Your hand is 10♠, 3♣",2021-02-06T11:59:05.457Z,161261274545803
"Player stacks: #1 ""Meg @ 4BdrrgRXbo"" (0.70) | #2 ""Scott @ Ce3DFmEur5"" (19.30)",2021-02-06T11:59:05.457Z,161261274545801
"-- starting hand #96  (No Limit Texas Hold'em) (dealer: ""Meg @ 4BdrrgRXbo"") --",2021-02-06T11:59:05.457Z,161261274545800
"""Scott @ Ce3DFmEur5"" shows a 10♥, 4♠.",2021-02-06T11:59:03.535Z,161261274353600
"""Meg @ 4BdrrgRXbo"" shows a 3♥, 9♥.",2021-02-06T11:59:01.501Z,161261274150300
"-- ending hand #95 --",2021-02-06T11:58:59.871Z,161261273987202
"""Meg @ 4BdrrgRXbo"" collected 0.20 from pot",2021-02-06T11:58:59.871Z,161261273987201
"Uncalled bet of 0.10 returned to ""Meg @ 4BdrrgRXbo""",2021-02-06T11:58:59.871Z,161261273987200
"""Scott @ Ce3DFmEur5"" folds",2021-02-06T11:58:59.061Z,161261273906200
"""Meg @ 4BdrrgRXbo"" posts a big blind of 0.20",2021-02-06T11:58:56.500Z,161261273650105
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.10",2021-02-06T11:58:56.500Z,161261273650104
"Your hand is 10♥, 4♠",2021-02-06T11:58:56.500Z,161261273650103
"Player stacks: #1 ""Meg @ 4BdrrgRXbo"" (0.60) | #2 ""Scott @ Ce3DFmEur5"" (19.40)",2021-02-06T11:58:56.500Z,161261273650101
"-- starting hand #95  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-02-06T11:58:56.500Z,161261273650100
"""Meg @ 4BdrrgRXbo"" shows a K♠, K♥.",2021-02-06T11:58:45.932Z,161261272593200
"""Scott @ Ce3DFmEur5"" shows a Q♥, 9♥.",2021-02-06T11:58:45.724Z,161261272572500
"-- ending hand #94 --",2021-02-06T11:58:43.007Z,161261272300802
"""Scott @ Ce3DFmEur5"" collected 1.20 from pot",2021-02-06T11:58:43.007Z,161261272300801
"Uncalled bet of 0.60 returned to ""Scott @ Ce3DFmEur5""",2021-02-06T11:58:43.007Z,161261272300800
"""Meg @ 4BdrrgRXbo"" folds",2021-02-06T11:58:42.197Z,161261272219800
"""Scott @ Ce3DFmEur5"" bets 0.60",2021-02-06T11:58:31.320Z,161261271132100
"River: 10♦, 6♣, 8♦, 3♠ [Q♠]",2021-02-06T11:58:26.530Z,161261270653400
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T11:58:25.724Z,161261270572500
"""Scott @ Ce3DFmEur5"" bets 0.20",2021-02-06T11:58:21.054Z,161261270105500
"Turn: 10♦, 6♣, 8♦ [3♠]",2021-02-06T11:58:18.090Z,161261269809100
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T11:58:17.280Z,161261269728100
"""Scott @ Ce3DFmEur5"" bets 0.20",2021-02-06T11:58:13.893Z,161261269389400
"Flop:  [10♦, 6♣, 8♦]",2021-02-06T11:58:06.526Z,161261268652900
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T11:58:05.715Z,161261268571900
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T11:57:59.471Z,161261267947100
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.20",2021-02-06T11:57:56.536Z,161261267653705
"""Meg @ 4BdrrgRXbo"" posts a small blind of 0.10",2021-02-06T11:57:56.536Z,161261267653704
"Your hand is Q♥, 9♥",2021-02-06T11:57:56.536Z,161261267653703
"Player stacks: #1 ""Meg @ 4BdrrgRXbo"" (1.20) | #2 ""Scott @ Ce3DFmEur5"" (18.80)",2021-02-06T11:57:56.536Z,161261267653701
"-- starting hand #94  (No Limit Texas Hold'em) (dealer: ""Meg @ 4BdrrgRXbo"") --",2021-02-06T11:57:56.536Z,161261267653700
"-- ending hand #93 --",2021-02-06T11:57:49.302Z,161261266930303
"""Meg @ 4BdrrgRXbo"" shows a 3♦, 9♦.",2021-02-06T11:57:49.302Z,161261266930302
"""Scott @ Ce3DFmEur5"" collected 1.20 from pot with Two Pair, A's & 10's (combination: A♠, A♣, 10♥, 10♦, Q♥)",2021-02-06T11:57:49.302Z,161261266930301
"""Scott @ Ce3DFmEur5"" shows a 3♠, 10♥.",2021-02-06T11:57:49.302Z,161261266930300
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T11:57:48.491Z,161261266849100
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T11:57:46.936Z,161261266693700
"River: A♠, 10♦, 8♦, A♣ [Q♥]",2021-02-06T11:57:42.340Z,161261266234300
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T11:57:41.532Z,161261266153300
"""Scott @ Ce3DFmEur5"" bets 0.20",2021-02-06T11:57:34.024Z,161261265402500
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T11:57:12.465Z,161261263246600
"Turn: A♠, 10♦, 8♦ [A♣]",2021-02-06T11:57:08.703Z,161261262870500
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-02-06T11:57:07.896Z,161261262789700
"""Meg @ 4BdrrgRXbo"" bets 0.20",2021-02-06T11:57:01.912Z,161261262191300
"Flop:  [A♠, 10♦, 8♦]",2021-02-06T11:56:58.127Z,161261261812800
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T11:56:57.319Z,161261261732000
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-02-06T11:56:54.452Z,161261261445300
"""Meg @ 4BdrrgRXbo"" posts a big blind of 0.20",2021-02-06T11:56:46.813Z,161261260681405
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.10",2021-02-06T11:56:46.813Z,161261260681404
"Your hand is 3♠, 10♥",2021-02-06T11:56:46.813Z,161261260681403
"Player stacks: #1 ""Meg @ 4BdrrgRXbo"" (1.80) | #2 ""Scott @ Ce3DFmEur5"" (18.20)",2021-02-06T11:56:46.813Z,161261260681401
"-- starting hand #93  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-02-06T11:56:46.813Z,161261260681400
"""Meg @ 4BdrrgRXbo"" shows a 2♣, 8♣.",2021-02-06T11:56:30.974Z,161261259097500
"-- ending hand #92 --",2021-02-06T11:56:25.867Z,161261258586902
"""Scott @ Ce3DFmEur5"" collected 2.00 from pot with Flush, Ks High (combination: K♠, Q♠, 10♠, 4♠, 2♠)",2021-02-06T11:56:25.867Z,161261258586901
"""Scott @ Ce3DFmEur5"" shows a 10♠, 5♥.",2021-02-06T11:56:25.867Z,161261258586900
"""Meg @ 4BdrrgRXbo"" calls 0.60",2021-02-06T11:56:25.063Z,161261258506300
"""Scott @ Ce3DFmEur5"" bets 0.60",2021-02-06T11:56:20.229Z,161261258023000
"River: 2♠, 4♠, K♠, Q♠ [8♥]",2021-02-06T11:56:16.325Z,161261257632700
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T11:56:15.518Z,161261257551900
"""Scott @ Ce3DFmEur5"" bets 0.20",2021-02-06T11:56:12.046Z,161261257204700
"Turn: 2♠, 4♠, K♠ [Q♠]",2021-02-06T11:56:04.852Z,161261256485300
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T11:56:04.046Z,161261256404700
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T11:56:00.303Z,161261256030400
"Flop:  [2♠, 4♠, K♠]",2021-02-06T11:55:54.275Z,161261255427600
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T11:55:53.466Z,161261255346700
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T11:55:50.655Z,161261255065600
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.20",2021-02-06T11:55:48.310Z,161261254831105
"""Meg @ 4BdrrgRXbo"" posts a small blind of 0.10",2021-02-06T11:55:48.310Z,161261254831104
"Your hand is 10♠, 5♥",2021-02-06T11:55:48.310Z,161261254831103
"Player stacks: #1 ""Meg @ 4BdrrgRXbo"" (2.80) | #2 ""Scott @ Ce3DFmEur5"" (17.20)",2021-02-06T11:55:48.310Z,161261254831101
"-- starting hand #92  (No Limit Texas Hold'em) (dealer: ""Meg @ 4BdrrgRXbo"") --",2021-02-06T11:55:48.310Z,161261254831100
"""Scott @ Ce3DFmEur5"" shows a 3♦, 7♠.",2021-02-06T11:55:31.834Z,161261253183600
"-- ending hand #91 --",2021-02-06T11:55:28.076Z,161261252807802
"""Meg @ 4BdrrgRXbo"" collected 0.80 from pot with Pair, 5's (combination: 5♣, 5♥, A♠, 9♣, 8♣)",2021-02-06T11:55:28.076Z,161261252807801
"""Meg @ 4BdrrgRXbo"" shows a 3♥, 5♣.",2021-02-06T11:55:28.076Z,161261252807800
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T11:55:27.268Z,161261252726800
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T11:55:21.319Z,161261252131900
"River: 4♥, 5♥, 8♣, A♠ [9♣]",2021-02-06T11:55:18.126Z,161261251812900
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T11:55:17.317Z,161261251731800
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T11:55:12.403Z,161261251240300
"Turn: 4♥, 5♥, 8♣ [A♠]",2021-02-06T11:55:09.333Z,161261250933400
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T11:55:08.521Z,161261250852300
"""Scott @ Ce3DFmEur5"" bets 0.20",2021-02-06T11:55:04.172Z,161261250417400
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T11:54:59.773Z,161261249977300
"Flop:  [4♥, 5♥, 8♣]",2021-02-06T11:54:56.698Z,161261249669900
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T11:54:55.891Z,161261249589200
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-02-06T11:54:51.555Z,161261249155600
"""Meg @ 4BdrrgRXbo"" posts a big blind of 0.20",2021-02-06T11:54:47.856Z,161261248785705
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.10",2021-02-06T11:54:47.856Z,161261248785704
"Your hand is 3♦, 7♠",2021-02-06T11:54:47.856Z,161261248785703
"Player stacks: #1 ""Meg @ 4BdrrgRXbo"" (2.40) | #2 ""Scott @ Ce3DFmEur5"" (17.60)",2021-02-06T11:54:47.856Z,161261248785701
"-- starting hand #91  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-02-06T11:54:47.856Z,161261248785700
"""Meg @ 4BdrrgRXbo"" shows a 7♦, 2♠.",2021-02-06T11:54:16.122Z,161261245612300
"-- ending hand #90 --",2021-02-06T11:54:10.141Z,161261245014302
"""Scott @ Ce3DFmEur5"" collected 0.80 from pot with Pair, A's (combination: A♥, A♠, K♠, Q♠, 10♣)",2021-02-06T11:54:10.141Z,161261245014301
"""Scott @ Ce3DFmEur5"" shows a 9♦, K♠.",2021-02-06T11:54:10.141Z,161261245014300
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T11:54:09.327Z,161261244932800
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T11:54:06.874Z,161261244687500
"River: 10♣, A♥, Q♠, A♠ [4♦]",2021-02-06T11:54:04.626Z,161261244462800
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T11:54:03.819Z,161261244382000
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T11:54:01.226Z,161261244122700
"Turn: 10♣, A♥, Q♠ [A♠]",2021-02-06T11:53:56.792Z,161261243679400
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T11:53:55.983Z,161261243598400
"""Scott @ Ce3DFmEur5"" bets 0.20",2021-02-06T11:53:52.561Z,161261243256200
"Flop:  [10♣, A♥, Q♠]",2021-02-06T11:53:46.169Z,161261242617100
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T11:53:45.354Z,161261242535500
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T11:53:42.001Z,161261242200600
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.20",2021-02-06T11:53:39.156Z,161261241915705
"""Meg @ 4BdrrgRXbo"" posts a small blind of 0.10",2021-02-06T11:53:39.156Z,161261241915704
"Your hand is 9♦, K♠",2021-02-06T11:53:39.156Z,161261241915703
"Player stacks: #1 ""Meg @ 4BdrrgRXbo"" (2.80) | #2 ""Scott @ Ce3DFmEur5"" (17.20)",2021-02-06T11:53:39.156Z,161261241915701
"-- starting hand #90  (No Limit Texas Hold'em) (dealer: ""Meg @ 4BdrrgRXbo"") --",2021-02-06T11:53:39.156Z,161261241915700
"""Meg @ 4BdrrgRXbo"" shows a 7♣, A♠.",2021-02-06T11:53:34.379Z,161261241437900
"-- ending hand #89 --",2021-02-06T11:53:31.878Z,161261241188002
"""Scott @ Ce3DFmEur5"" collected 1.60 from pot with Two Pair, 8's & 6's (combination: 8♥, 8♠, 6♣, 6♥, 7♦)",2021-02-06T11:53:31.878Z,161261241188001
"""Scott @ Ce3DFmEur5"" shows a 7♦, 8♥.",2021-02-06T11:53:31.878Z,161261241188000
"""Meg @ 4BdrrgRXbo"" calls 0.40",2021-02-06T11:53:31.070Z,161261241107100
"""Scott @ Ce3DFmEur5"" bets 0.40",2021-02-06T11:53:24.990Z,161261240499000
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T11:53:21.176Z,161261240117600
"River: 6♣, 4♠, 6♥, 8♠ [3♣]",2021-02-06T11:53:17.860Z,161261239786300
"""Meg @ 4BdrrgRXbo"" calls 0.20",2021-02-06T11:53:17.049Z,161261239705000
"""Scott @ Ce3DFmEur5"" bets 0.20",2021-02-06T11:53:12.706Z,161261239270700
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T11:53:10.658Z,161261239065900
"Turn: 6♣, 4♠, 6♥ [8♠]",2021-02-06T11:53:07.992Z,161261238799400
"""Scott @ Ce3DFmEur5"" checks",2021-02-06T11:53:07.183Z,161261238718300
"""Meg @ 4BdrrgRXbo"" checks",2021-02-06T11:53:06.246Z,161261238624700
"Flop:  [6♣, 4♠, 6♥]",2021-02-06T11:53:02.960Z,161261238296100
