entry,at,order
"""Blowen @ Y1Q6ty6Yvq"" calls 0.20",2020-12-21T21:56:13.116Z,160858777311700
"""Bees? @ COcCB7d7q3"" folds",2020-12-21T21:56:09.846Z,160858776984700
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.20",2020-12-21T21:55:36.095Z,160858773609606
"""Blowen @ Y1Q6ty6Yvq"" posts a small blind of 0.10",2020-12-21T21:55:36.095Z,160858773609605
"Your hand is K♣, 2♦",2020-12-21T21:55:36.095Z,160858773609604
"Player stacks: #1 ""Bees? @ COcCB7d7q3"" (28.57) | #3 ""Blowen @ Y1Q6ty6Yvq"" (16.63) | #8 ""Scott @ Ce3DFmEur5"" (26.95)",2020-12-21T21:55:36.095Z,160858773609601
"-- starting hand #50  (No Limit Texas Hold'em) (dealer: ""Bees? @ COcCB7d7q3"") --",2020-12-21T21:55:36.095Z,160858773609600
"-- ending hand #49 --",2020-12-21T21:55:33.187Z,160858773318802
"""Bees? @ COcCB7d7q3"" collected 1.66 from pot",2020-12-21T21:55:33.187Z,160858773318801
"Uncalled bet of 0.70 returned to ""Bees? @ COcCB7d7q3""",2020-12-21T21:55:33.187Z,160858773318800
"""Blowen @ Y1Q6ty6Yvq"" folds",2020-12-21T21:55:32.381Z,160858773238100
"""Bees? @ COcCB7d7q3"" bets 0.70",2020-12-21T21:55:04.109Z,160858770410900
"River: 6♥, Q♥, 3♦, 9♠ [5♥]",2020-12-21T21:54:29.569Z,160858766957200
"""Blowen @ Y1Q6ty6Yvq"" calls 0.43",2020-12-21T21:54:28.763Z,160858766876400
"""Bees? @ COcCB7d7q3"" bets 0.43",2020-12-21T21:54:13.887Z,160858765388800
"Turn: 6♥, Q♥, 3♦ [9♠]",2020-12-21T21:54:03.704Z,160858764370500
"""Blowen @ Y1Q6ty6Yvq"" calls 0.20",2020-12-21T21:54:02.864Z,160858764286700
"""Bees? @ COcCB7d7q3"" bets 0.20",2020-12-21T21:53:59.441Z,160858763944200
"Flop:  [6♥, Q♥, 3♦]",2020-12-21T21:53:53.040Z,160858763304100
"""Blowen @ Y1Q6ty6Yvq"" checks",2020-12-21T21:53:52.233Z,160858763223400
"""Bees? @ COcCB7d7q3"" calls 0.20",2020-12-21T21:53:47.036Z,160858762703700
"""Scott @ Ce3DFmEur5"" folds",2020-12-21T21:53:43.143Z,160858762314300
"""Blowen @ Y1Q6ty6Yvq"" posts a big blind of 0.20",2020-12-21T21:53:39.204Z,160858761920506
"""Bees? @ COcCB7d7q3"" posts a small blind of 0.10",2020-12-21T21:53:39.204Z,160858761920505
"Your hand is J♣, 5♠",2020-12-21T21:53:39.204Z,160858761920504
"Player stacks: #1 ""Bees? @ COcCB7d7q3"" (27.74) | #3 ""Blowen @ Y1Q6ty6Yvq"" (17.46) | #8 ""Scott @ Ce3DFmEur5"" (26.95)",2020-12-21T21:53:39.204Z,160858761920501
"-- starting hand #49  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2020-12-21T21:53:39.204Z,160858761920500
"-- ending hand #48 --",2020-12-21T21:53:33.261Z,160858761326202
"""Blowen @ Y1Q6ty6Yvq"" collected 0.60 from pot",2020-12-21T21:53:33.261Z,160858761326201
"Uncalled bet of 0.20 returned to ""Blowen @ Y1Q6ty6Yvq""",2020-12-21T21:53:33.261Z,160858761326200
"""Bees? @ COcCB7d7q3"" folds",2020-12-21T21:53:32.453Z,160858761245400
"""Scott @ Ce3DFmEur5"" folds",2020-12-21T21:53:24.266Z,160858760426700
"""Blowen @ Y1Q6ty6Yvq"" bets 0.20",2020-12-21T21:53:22.862Z,160858760286300
"""Bees? @ COcCB7d7q3"" checks",2020-12-21T21:53:17.954Z,160858759795500
"""Scott @ Ce3DFmEur5"" checks",2020-12-21T21:53:11.089Z,160858759109200
"Flop:  [4♥, K♦, 4♠]",2020-12-21T21:53:08.546Z,160858758854800
"""Bees? @ COcCB7d7q3"" checks",2020-12-21T21:53:07.739Z,160858758774000
"""Scott @ Ce3DFmEur5"" calls 0.20",2020-12-21T21:53:06.807Z,160858758680800
"""Blowen @ Y1Q6ty6Yvq"" calls 0.20",2020-12-21T21:52:59.978Z,160858757997900
"""Bees? @ COcCB7d7q3"" posts a big blind of 0.20",2020-12-21T21:52:58.108Z,160858757810906
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.10",2020-12-21T21:52:58.108Z,160858757810905
"Your hand is 6♠, 8♦",2020-12-21T21:52:58.108Z,160858757810904
"Player stacks: #1 ""Bees? @ COcCB7d7q3"" (27.94) | #3 ""Blowen @ Y1Q6ty6Yvq"" (17.06) | #8 ""Scott @ Ce3DFmEur5"" (27.15)",2020-12-21T21:52:58.108Z,160858757810901
"-- starting hand #48  (No Limit Texas Hold'em) (dealer: ""Blowen @ Y1Q6ty6Yvq"") --",2020-12-21T21:52:58.108Z,160858757810900
"Undealt cards: 10♦, A♣, A♠ [4♥, 2♣]",2020-12-21T21:52:53.636Z,160858757363900
"-- ending hand #47 --",2020-12-21T21:52:52.174Z,160858757217502
"""Bees? @ COcCB7d7q3"" collected 1.00 from pot",2020-12-21T21:52:52.174Z,160858757217501
"Uncalled bet of 0.50 returned to ""Bees? @ COcCB7d7q3""",2020-12-21T21:52:52.174Z,160858757217500
"""Scott @ Ce3DFmEur5"" folds",2020-12-21T21:52:51.367Z,160858757136700
"""Bees? @ COcCB7d7q3"" bets 0.50",2020-12-21T21:52:48.311Z,160858756831200
"""Scott @ Ce3DFmEur5"" checks",2020-12-21T21:52:40.167Z,160858756016700
"Flop:  [10♦, A♣, A♠]",2020-12-21T21:52:32.758Z,160858755275900
"""Blowen @ Y1Q6ty6Yvq"" folds",2020-12-21T21:52:31.951Z,160858755195200
"""Bees? @ COcCB7d7q3"" calls 0.40",2020-12-21T21:52:23.251Z,160858754325200
"""Scott @ Ce3DFmEur5"" raises to 0.40",2020-12-21T21:52:18.668Z,160858753866900
"""Blowen @ Y1Q6ty6Yvq"" calls 0.20",2020-12-21T21:52:08.799Z,160858752879900
"""Bees? @ COcCB7d7q3"" calls 0.20",2020-12-21T21:51:54.836Z,160858751483700
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.20",2020-12-21T21:51:44.725Z,160858750472606
"""Blowen @ Y1Q6ty6Yvq"" posts a small blind of 0.10",2020-12-21T21:51:44.725Z,160858750472605
"Your hand is J♥, K♥",2020-12-21T21:51:44.725Z,160858750472604
"Player stacks: #1 ""Bees? @ COcCB7d7q3"" (27.34) | #3 ""Blowen @ Y1Q6ty6Yvq"" (17.26) | #8 ""Scott @ Ce3DFmEur5"" (27.55)",2020-12-21T21:51:44.725Z,160858750472601
"-- starting hand #47  (No Limit Texas Hold'em) (dealer: ""Bees? @ COcCB7d7q3"") --",2020-12-21T21:51:44.725Z,160858750472600
"-- ending hand #46 --",2020-12-21T21:51:38.687Z,160858749868804
"""Blowen @ Y1Q6ty6Yvq"" collected 0.60 from pot with Pair, Q's (combination: Q♠, Q♦, A♥, J♣, 9♥)",2020-12-21T21:51:38.687Z,160858749868803
"""Blowen @ Y1Q6ty6Yvq"" shows a 2♠, J♣.",2020-12-21T21:51:38.687Z,160858749868802
"""Bees? @ COcCB7d7q3"" collected 0.60 from pot with Pair, Q's (combination: Q♠, Q♦, A♥, J♦, 9♥)",2020-12-21T21:51:38.687Z,160858749868801
"""Bees? @ COcCB7d7q3"" shows a J♦, 4♦.",2020-12-21T21:51:38.687Z,160858749868800
"""Blowen @ Y1Q6ty6Yvq"" calls 0.40",2020-12-21T21:51:37.881Z,160858749788100
"""Bees? @ COcCB7d7q3"" bets 0.40",2020-12-21T21:51:35.934Z,160858749593500
"River: 9♥, A♥, Q♠, Q♦ [8♦]",2020-12-21T21:51:17.978Z,160858747798100
"""Blowen @ Y1Q6ty6Yvq"" checks",2020-12-21T21:51:17.171Z,160858747717200
"""Bees? @ COcCB7d7q3"" checks",2020-12-21T21:51:16.013Z,160858747601400
"Turn: 9♥, A♥, Q♠ [Q♦]",2020-12-21T21:51:09.477Z,160858746947800
"""Blowen @ Y1Q6ty6Yvq"" checks",2020-12-21T21:51:08.671Z,160858746867200
"""Bees? @ COcCB7d7q3"" checks",2020-12-21T21:51:01.157Z,160858746115800
"Flop:  [9♥, A♥, Q♠]",2020-12-21T21:50:50.953Z,160858745095400
"""Blowen @ Y1Q6ty6Yvq"" checks",2020-12-21T21:50:50.148Z,160858745014800
"""Bees? @ COcCB7d7q3"" calls 0.20",2020-12-21T21:50:41.188Z,160858744118900
"""Scott @ Ce3DFmEur5"" folds",2020-12-21T21:50:36.859Z,160858743686000
"""Blowen @ Y1Q6ty6Yvq"" posts a big blind of 0.20",2020-12-21T21:50:31.914Z,160858743191406
"""Bees? @ COcCB7d7q3"" posts a small blind of 0.10",2020-12-21T21:50:31.914Z,160858743191405
"Your hand is 3♣, 6♦",2020-12-21T21:50:31.914Z,160858743191404
"Player stacks: #1 ""Bees? @ COcCB7d7q3"" (27.34) | #3 ""Blowen @ Y1Q6ty6Yvq"" (17.26) | #8 ""Scott @ Ce3DFmEur5"" (27.55)",2020-12-21T21:50:31.914Z,160858743191401
"-- starting hand #46  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2020-12-21T21:50:31.914Z,160858743191400
"-- ending hand #45 --",2020-12-21T21:50:29.006Z,160858742900702
"""Blowen @ Y1Q6ty6Yvq"" collected 2.40 from pot",2020-12-21T21:50:29.006Z,160858742900701
"Uncalled bet of 1.60 returned to ""Blowen @ Y1Q6ty6Yvq""",2020-12-21T21:50:29.006Z,160858742900700
"""Bees? @ COcCB7d7q3"" folds",2020-12-21T21:50:28.198Z,160858742819800
"""Blowen @ Y1Q6ty6Yvq"" bets 1.60",2020-12-21T21:50:27.273Z,160858742727400
"""Bees? @ COcCB7d7q3"" checks",2020-12-21T21:50:19.508Z,160858741950900
"River: 7♠, 8♦, 10♥, 6♥ [5♦]",2020-12-21T21:49:58.703Z,160858739871200
"""Bees? @ COcCB7d7q3"" calls 0.20",2020-12-21T21:49:57.892Z,160858739789300
"""Blowen @ Y1Q6ty6Yvq"" bets 0.20",2020-12-21T21:49:55.578Z,160858739557800
"""Bees? @ COcCB7d7q3"" checks",2020-12-21T21:49:43.283Z,160858738328400
"Turn: 7♠, 8♦, 10♥ [6♥]",2020-12-21T21:49:36.768Z,160858737677000
"""Blowen @ Y1Q6ty6Yvq"" calls 0.50",2020-12-21T21:49:35.960Z,160858737596100
"""Bees? @ COcCB7d7q3"" bets 0.50",2020-12-21T21:49:34.035Z,160858737403600
"Flop:  [7♠, 8♦, 10♥]",2020-12-21T21:49:22.240Z,160858736224200
"""Scott @ Ce3DFmEur5"" folds",2020-12-21T21:49:21.434Z,160858736143500
"""Blowen @ Y1Q6ty6Yvq"" calls 0.40",2020-12-21T21:49:20.508Z,160858736050900
"""Bees? @ COcCB7d7q3"" raises to 0.40",2020-12-21T21:49:14.306Z,160858735430700
"""Scott @ Ce3DFmEur5"" calls 0.20",2020-12-21T21:49:09.090Z,160858734909100
"""Blowen @ Y1Q6ty6Yvq"" calls 0.20",2020-12-21T21:48:56.484Z,160858733648400
"""Bees? @ COcCB7d7q3"" posts a big blind of 0.20",2020-12-21T21:48:54.090Z,160858733409106
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.10",2020-12-21T21:48:54.090Z,160858733409105
"Your hand is 5♥, 2♦",2020-12-21T21:48:54.090Z,160858733409104
"Player stacks: #1 ""Bees? @ COcCB7d7q3"" (28.44) | #3 ""Blowen @ Y1Q6ty6Yvq"" (15.96) | #8 ""Scott @ Ce3DFmEur5"" (27.75)",2020-12-21T21:48:54.090Z,160858733409101
"-- starting hand #45  (No Limit Texas Hold'em) (dealer: ""Blowen @ Y1Q6ty6Yvq"") --",2020-12-21T21:48:54.090Z,160858733409100
"Undealt cards: 4♥, 4♣, 5♣, 10♠ [2♣]",2020-12-21T21:48:49.631Z,160858732964000
"-- ending hand #44 --",2020-12-21T21:48:48.170Z,160858732817102
"""Scott @ Ce3DFmEur5"" collected 0.40 from pot",2020-12-21T21:48:48.170Z,160858732817101
"Uncalled bet of 0.20 returned to ""Scott @ Ce3DFmEur5""",2020-12-21T21:48:48.170Z,160858732817100
"""Blowen @ Y1Q6ty6Yvq"" folds",2020-12-21T21:48:47.355Z,160858732735600
"""Scott @ Ce3DFmEur5"" bets 0.20",2020-12-21T21:48:39.570Z,160858731957100
"""Blowen @ Y1Q6ty6Yvq"" checks",2020-12-21T21:48:37.681Z,160858731768100
"Turn: 4♥, 4♣, 5♣ [10♠]",2020-12-21T21:48:35.385Z,160858731538700
"""Scott @ Ce3DFmEur5"" checks",2020-12-21T21:48:34.571Z,160858731457400
"""Blowen @ Y1Q6ty6Yvq"" checks",2020-12-21T21:48:29.147Z,160858730914800
"Flop:  [4♥, 4♣, 5♣]",2020-12-21T21:48:16.400Z,160858729640100
"""Scott @ Ce3DFmEur5"" checks",2020-12-21T21:48:15.593Z,160858729559400
"""Blowen @ Y1Q6ty6Yvq"" calls 0.20",2020-12-21T21:48:12.101Z,160858729210100
"""Bees? @ COcCB7d7q3"" folds",2020-12-21T21:48:10.548Z,160858729054900
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.20",2020-12-21T21:48:02.039Z,160858728205006
"""Blowen @ Y1Q6ty6Yvq"" posts a small blind of 0.10",2020-12-21T21:48:02.039Z,160858728205005
"Your hand is 10♣, A♣",2020-12-21T21:48:02.039Z,160858728205004
"Player stacks: #1 ""Bees? @ COcCB7d7q3"" (28.44) | #3 ""Blowen @ Y1Q6ty6Yvq"" (16.16) | #8 ""Scott @ Ce3DFmEur5"" (27.55)",2020-12-21T21:48:02.039Z,160858728205001
"-- starting hand #44  (No Limit Texas Hold'em) (dealer: ""Bees? @ COcCB7d7q3"") --",2020-12-21T21:48:02.039Z,160858728205000
"-- ending hand #43 --",2020-12-21T21:47:56.110Z,160858727611102
"""Blowen @ Y1Q6ty6Yvq"" collected 0.40 from pot",2020-12-21T21:47:56.110Z,160858727611101
"Uncalled bet of 0.20 returned to ""Blowen @ Y1Q6ty6Yvq""",2020-12-21T21:47:56.110Z,160858727611100
"""Bees? @ COcCB7d7q3"" folds",2020-12-21T21:47:55.301Z,160858727530200
"""Blowen @ Y1Q6ty6Yvq"" bets 0.20",2020-12-21T21:47:45.922Z,160858726592300
"""Bees? @ COcCB7d7q3"" checks",2020-12-21T21:47:39.002Z,160858725900300
"Flop:  [A♦, 7♦, Q♣]",2020-12-21T21:47:28.266Z,160858724826700
"""Blowen @ Y1Q6ty6Yvq"" checks",2020-12-21T21:47:27.459Z,160858724746000
"""Bees? @ COcCB7d7q3"" calls 0.20",2020-12-21T21:47:24.284Z,160858724428500
"""Scott @ Ce3DFmEur5"" folds",2020-12-21T21:47:12.171Z,160858723217800
"""Blowen @ Y1Q6ty6Yvq"" posts a big blind of 0.20",2020-12-21T21:47:03.911Z,160858722391206
"""Bees? @ COcCB7d7q3"" posts a small blind of 0.10",2020-12-21T21:47:03.911Z,160858722391205
"Your hand is 10♣, J♠",2020-12-21T21:47:03.911Z,160858722391204
"Player stacks: #1 ""Bees? @ COcCB7d7q3"" (28.64) | #3 ""Blowen @ Y1Q6ty6Yvq"" (15.96) | #8 ""Scott @ Ce3DFmEur5"" (27.55)",2020-12-21T21:47:03.911Z,160858722391201
"-- starting hand #43  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2020-12-21T21:47:03.911Z,160858722391200
"""Bees? @ COcCB7d7q3"" shows a 7♥, 8♥.",2020-12-21T21:47:01.580Z,160858722158100
"-- ending hand #42 --",2020-12-21T21:47:00.291Z,160858722029202
"""Bees? @ COcCB7d7q3"" collected 1.80 from pot",2020-12-21T21:47:00.291Z,160858722029201
"Uncalled bet of 0.78 returned to ""Bees? @ COcCB7d7q3""",2020-12-21T21:47:00.291Z,160858722029200
"""Scott @ Ce3DFmEur5"" folds",2020-12-21T21:46:59.480Z,160858721948100
"""Blowen @ Y1Q6ty6Yvq"" folds",2020-12-21T21:46:58.558Z,160858721855900
"""Bees? @ COcCB7d7q3"" bets 0.78",2020-12-21T21:46:52.713Z,160858721271400
"""Scott @ Ce3DFmEur5"" checks",2020-12-21T21:46:43.367Z,160858720336800
"River: 6♥, 10♥, Q♥, A♦ [3♦]",2020-12-21T21:46:40.424Z,160858720042600
"""Blowen @ Y1Q6ty6Yvq"" calls 0.20",2020-12-21T21:46:39.616Z,160858719961700
"""Bees? @ COcCB7d7q3"" calls 0.20",2020-12-21T21:46:37.746Z,160858719774600
"""Scott @ Ce3DFmEur5"" bets 0.20",2020-12-21T21:46:29.556Z,160858718955700
"Turn: 6♥, 10♥, Q♥ [A♦]",2020-12-21T21:46:23.761Z,160858718376300
"""Scott @ Ce3DFmEur5"" calls 0.20",2020-12-21T21:46:22.956Z,160858718295700
"""Blowen @ Y1Q6ty6Yvq"" calls 0.20",2020-12-21T21:46:21.567Z,160858718156800
"""Bees? @ COcCB7d7q3"" bets 0.20",2020-12-21T21:46:15.667Z,160858717566700
"""Scott @ Ce3DFmEur5"" checks",2020-12-21T21:46:12.396Z,160858717239700
"Flop:  [6♥, 10♥, Q♥]",2020-12-21T21:46:04.735Z,160858716473600
