entry,at,order
"Player stacks: #1 ""Chris @ 1pDWm6PMkX"" (7.70) | #4 ""LitUpLuke @ Y1Q6ty6Yvq"" (23.60) | #8 ""Scottyboi @ Ce3DFmEur5"" (28.70)",2020-11-16T21:13:34.633Z,160556121463401
"-- starting hand #59  (No Limit Texas Hold'em) (dealer: ""Chris @ 1pDWm6PMkX"") --",2020-11-16T21:13:34.633Z,160556121463400
"-- ending hand #58 --",2020-11-16T21:13:27.617Z,160556120761804
"""Scottyboi @ Ce3DFmEur5"" collected 2.10 from pot with Straight, 10 High (combination: 10♠, 9♠, 8♥, 7♠, 6♥)",2020-11-16T21:13:27.617Z,160556120761803
"""Scottyboi @ Ce3DFmEur5"" shows a 9♠, 10♠.",2020-11-16T21:13:27.617Z,160556120761802
"""LitUpLuke @ Y1Q6ty6Yvq"" collected 2.10 from pot with Straight, 10 High (combination: 10♦, 9♥, 8♥, 7♠, 6♥)",2020-11-16T21:13:27.617Z,160556120761801
"""LitUpLuke @ Y1Q6ty6Yvq"" shows a 5♣, 10♦.",2020-11-16T21:13:27.617Z,160556120761800
"""Scottyboi @ Ce3DFmEur5"" calls 1.00",2020-11-16T21:13:26.803Z,160556120680400
"""LitUpLuke @ Y1Q6ty6Yvq"" bets 1.00",2020-11-16T21:13:19.574Z,160556119957500
"river: 7♠, 9♥, 6♥, Q♣ [8♥]",2020-11-16T21:13:06.917Z,160556118692000
"""LitUpLuke @ Y1Q6ty6Yvq"" calls 0.60",2020-11-16T21:13:06.109Z,160556118611000
"""Scottyboi @ Ce3DFmEur5"" bets 0.60",2020-11-16T21:12:59.758Z,160556117975900
"""LitUpLuke @ Y1Q6ty6Yvq"" checks",2020-11-16T21:12:55.001Z,160556117500200
"turn: 7♠, 9♥, 6♥ [Q♣]",2020-11-16T21:12:50.913Z,160556117091400
"""LitUpLuke @ Y1Q6ty6Yvq"" calls 0.20",2020-11-16T21:12:50.100Z,160556117010200
"""Chris @ 1pDWm6PMkX"" folds",2020-11-16T21:12:48.507Z,160556116850800
"""Scottyboi @ Ce3DFmEur5"" bets 0.20",2020-11-16T21:12:41.771Z,160556116177200
"""LitUpLuke @ Y1Q6ty6Yvq"" checks",2020-11-16T21:12:37.400Z,160556115740100
"""Chris @ 1pDWm6PMkX"" checks",2020-11-16T21:12:33.654Z,160556115365500
"flop:  [7♠, 9♥, 6♥]",2020-11-16T21:12:27.675Z,160556114767600
"""LitUpLuke @ Y1Q6ty6Yvq"" checks",2020-11-16T21:12:26.865Z,160556114686600
"""Chris @ 1pDWm6PMkX"" calls 0.20",2020-11-16T21:12:22.628Z,160556114262900
"""Scottyboi @ Ce3DFmEur5"" calls 0.20",2020-11-16T21:12:18.183Z,160556113818400
"""LitUpLuke @ Y1Q6ty6Yvq"" posts a big blind of 0.20",2020-11-16T21:12:16.484Z,160556113648506
"""Chris @ 1pDWm6PMkX"" posts a small blind of 0.10",2020-11-16T21:12:16.484Z,160556113648505
"Your hand is 9♠, 10♠",2020-11-16T21:12:16.484Z,160556113648504
"Player stacks: #1 ""Chris @ 1pDWm6PMkX"" (7.90) | #4 ""LitUpLuke @ Y1Q6ty6Yvq"" (23.50) | #8 ""Scottyboi @ Ce3DFmEur5"" (28.60)",2020-11-16T21:12:16.484Z,160556113648501
"-- starting hand #58  (No Limit Texas Hold'em) (dealer: ""Scottyboi @ Ce3DFmEur5"") --",2020-11-16T21:12:16.484Z,160556113648500
"""Chris @ 1pDWm6PMkX"" shows a 10♥, A♠.",2020-11-16T21:12:15.127Z,160556113512800
"-- ending hand #57 --",2020-11-16T21:12:12.875Z,160556113287602
"""LitUpLuke @ Y1Q6ty6Yvq"" collected 1.00 from pot",2020-11-16T21:12:12.875Z,160556113287601
"Uncalled bet of 0.50 returned to ""LitUpLuke @ Y1Q6ty6Yvq""",2020-11-16T21:12:12.875Z,160556113287600
"""Scottyboi @ Ce3DFmEur5"" folds",2020-11-16T21:12:12.070Z,160556113207000
"""LitUpLuke @ Y1Q6ty6Yvq"" bets 0.50",2020-11-16T21:12:10.459Z,160556113046000
"""Scottyboi @ Ce3DFmEur5"" checks",2020-11-16T21:12:04.818Z,160556112481900
"river: 8♠, 3♦, 2♥, K♦ [10♠]",2020-11-16T21:12:01.513Z,160556112151600
"""Chris @ 1pDWm6PMkX"" folds",2020-11-16T21:12:00.702Z,160556112070300
"""Scottyboi @ Ce3DFmEur5"" calls 0.20",2020-11-16T21:11:59.085Z,160556111908600
"""LitUpLuke @ Y1Q6ty6Yvq"" bets 0.20",2020-11-16T21:11:56.300Z,160556111630100
"""Chris @ 1pDWm6PMkX"" checks",2020-11-16T21:11:53.985Z,160556111398600
"""Scottyboi @ Ce3DFmEur5"" checks",2020-11-16T21:11:51.651Z,160556111165200
"turn: 8♠, 3♦, 2♥ [K♦]",2020-11-16T21:11:49.138Z,160556110913900
"""LitUpLuke @ Y1Q6ty6Yvq"" checks",2020-11-16T21:11:48.332Z,160556110833300
"""Chris @ 1pDWm6PMkX"" checks",2020-11-16T21:11:35.558Z,160556109555900
"""Scottyboi @ Ce3DFmEur5"" checks",2020-11-16T21:11:32.479Z,160556109248000
"flop:  [8♠, 3♦, 2♥]",2020-11-16T21:11:28.851Z,160556108885200
"""Chris @ 1pDWm6PMkX"" checks",2020-11-16T21:11:28.047Z,160556108804800
"""Scottyboi @ Ce3DFmEur5"" calls 0.20",2020-11-16T21:11:24.878Z,160556108487900
"""LitUpLuke @ Y1Q6ty6Yvq"" calls 0.20",2020-11-16T21:11:23.960Z,160556108396100
"""Chris @ 1pDWm6PMkX"" posts a big blind of 0.20",2020-11-16T21:11:17.548Z,160556107754906
"""Scottyboi @ Ce3DFmEur5"" posts a small blind of 0.10",2020-11-16T21:11:17.548Z,160556107754905
"Your hand is 2♠, A♥",2020-11-16T21:11:17.548Z,160556107754904
"Player stacks: #1 ""Chris @ 1pDWm6PMkX"" (8.10) | #4 ""LitUpLuke @ Y1Q6ty6Yvq"" (22.90) | #8 ""Scottyboi @ Ce3DFmEur5"" (29.00)",2020-11-16T21:11:17.548Z,160556107754901
"-- starting hand #57  (No Limit Texas Hold'em) (dealer: ""LitUpLuke @ Y1Q6ty6Yvq"") --",2020-11-16T21:11:17.548Z,160556107754900
"-- ending hand #56 --",2020-11-16T21:11:14.633Z,160556107463402
"""LitUpLuke @ Y1Q6ty6Yvq"" collected 1.80 from pot",2020-11-16T21:11:14.633Z,160556107463401
"Uncalled bet of 1.00 returned to ""LitUpLuke @ Y1Q6ty6Yvq""",2020-11-16T21:11:14.633Z,160556107463400
"""Scottyboi @ Ce3DFmEur5"" folds",2020-11-16T21:11:13.827Z,160556107382800
"""LitUpLuke @ Y1Q6ty6Yvq"" bets 1.00",2020-11-16T21:11:09.829Z,160556106983000
"river: K♠, 2♠, 3♣, 8♠ [Q♣]",2020-11-16T21:10:53.545Z,160556105354700
"""Scottyboi @ Ce3DFmEur5"" calls 0.40",2020-11-16T21:10:52.738Z,160556105273800
"""LitUpLuke @ Y1Q6ty6Yvq"" bets 0.40",2020-11-16T21:10:44.300Z,160556104430100
"turn: K♠, 2♠, 3♣ [8♠]",2020-11-16T21:10:15.663Z,160556101566400
"""Scottyboi @ Ce3DFmEur5"" calls 0.30",2020-11-16T21:10:14.852Z,160556101485300
"""LitUpLuke @ Y1Q6ty6Yvq"" bets 0.30",2020-11-16T21:10:12.862Z,160556101286300
"flop:  [K♠, 2♠, 3♣]",2020-11-16T21:09:55.481Z,160556099548200
"""Scottyboi @ Ce3DFmEur5"" checks",2020-11-16T21:09:54.676Z,160556099467800
"""LitUpLuke @ Y1Q6ty6Yvq"" calls 0.20",2020-11-16T21:09:52.667Z,160556099266700
"""Chris @ 1pDWm6PMkX"" folds",2020-11-16T21:09:47.356Z,160556098735700
"""Scottyboi @ Ce3DFmEur5"" posts a big blind of 0.20",2020-11-16T21:09:43.679Z,160556098368106
"""LitUpLuke @ Y1Q6ty6Yvq"" posts a small blind of 0.10",2020-11-16T21:09:43.679Z,160556098368105
"Your hand is K♦, 7♣",2020-11-16T21:09:43.679Z,160556098368104
"Player stacks: #1 ""Chris @ 1pDWm6PMkX"" (8.10) | #4 ""LitUpLuke @ Y1Q6ty6Yvq"" (22.00) | #8 ""Scottyboi @ Ce3DFmEur5"" (29.90)",2020-11-16T21:09:43.679Z,160556098368101
"-- starting hand #56  (No Limit Texas Hold'em) (dealer: ""Chris @ 1pDWm6PMkX"") --",2020-11-16T21:09:43.679Z,160556098368100
"""Chris @ 1pDWm6PMkX"" shows a 3♥, J♥.",2020-11-16T21:09:42.272Z,160556098227300
"-- ending hand #55 --",2020-11-16T21:09:40.073Z,160556098007402
"""Chris @ 1pDWm6PMkX"" collected 0.40 from pot",2020-11-16T21:09:40.073Z,160556098007401
"Uncalled bet of 0.20 returned to ""Chris @ 1pDWm6PMkX""",2020-11-16T21:09:40.073Z,160556098007400
"""LitUpLuke @ Y1Q6ty6Yvq"" folds",2020-11-16T21:09:39.268Z,160556097926900
"""Chris @ 1pDWm6PMkX"" bets 0.20",2020-11-16T21:09:28.925Z,160556096892600
"flop:  [4♥, J♠, 2♠]",2020-11-16T21:09:24.575Z,160556096457600
"""LitUpLuke @ Y1Q6ty6Yvq"" checks",2020-11-16T21:09:23.766Z,160556096376700
"""Chris @ 1pDWm6PMkX"" calls 0.20",2020-11-16T21:09:21.139Z,160556096114000
"""Scottyboi @ Ce3DFmEur5"" folds",2020-11-16T21:09:16.331Z,160556095633200
"""LitUpLuke @ Y1Q6ty6Yvq"" posts a big blind of 0.20",2020-11-16T21:09:13.037Z,160556095303906
"""Chris @ 1pDWm6PMkX"" posts a small blind of 0.10",2020-11-16T21:09:13.037Z,160556095303905
"Your hand is 6♥, 4♠",2020-11-16T21:09:13.037Z,160556095303904
"Player stacks: #1 ""Chris @ 1pDWm6PMkX"" (7.90) | #4 ""LitUpLuke @ Y1Q6ty6Yvq"" (22.20) | #8 ""Scottyboi @ Ce3DFmEur5"" (29.90)",2020-11-16T21:09:13.037Z,160556095303901
"-- starting hand #55  (No Limit Texas Hold'em) (dealer: ""Scottyboi @ Ce3DFmEur5"") --",2020-11-16T21:09:13.037Z,160556095303800
"-- ending hand #54 --",2020-11-16T21:09:10.125Z,160556095012602
"""LitUpLuke @ Y1Q6ty6Yvq"" collected 1.00 from pot",2020-11-16T21:09:10.125Z,160556095012601
"Uncalled bet of 0.40 returned to ""LitUpLuke @ Y1Q6ty6Yvq""",2020-11-16T21:09:10.125Z,160556095012600
"""Scottyboi @ Ce3DFmEur5"" folds",2020-11-16T21:09:09.314Z,160556094931500
"""LitUpLuke @ Y1Q6ty6Yvq"" bets 0.40",2020-11-16T21:09:07.704Z,160556094770500
"""Scottyboi @ Ce3DFmEur5"" checks",2020-11-16T21:08:55.155Z,160556093515600
"river: 5♠, 4♥, 4♣, K♠ [A♣]",2020-11-16T21:08:51.861Z,160556093186700
"""Chris @ 1pDWm6PMkX"" folds",2020-11-16T21:08:51.052Z,160556093105500
"""Scottyboi @ Ce3DFmEur5"" calls 0.20",2020-11-16T21:08:49.901Z,160556092990200
"""LitUpLuke @ Y1Q6ty6Yvq"" bets 0.20",2020-11-16T21:08:43.861Z,160556092386200
"""Chris @ 1pDWm6PMkX"" checks",2020-11-16T21:08:39.004Z,160556091900500
"""Scottyboi @ Ce3DFmEur5"" checks",2020-11-16T21:08:35.677Z,160556091567800
"turn: 5♠, 4♥, 4♣ [K♠]",2020-11-16T21:08:32.267Z,160556091226900
"""LitUpLuke @ Y1Q6ty6Yvq"" checks",2020-11-16T21:08:31.461Z,160556091146200
"""Chris @ 1pDWm6PMkX"" checks",2020-11-16T21:08:29.258Z,160556090925900
"""Scottyboi @ Ce3DFmEur5"" checks",2020-11-16T21:08:24.680Z,160556090468100
"flop:  [5♠, 4♥, 4♣]",2020-11-16T21:08:19.343Z,160556089934400
"""Chris @ 1pDWm6PMkX"" checks",2020-11-16T21:08:18.536Z,160556089853700
"""Scottyboi @ Ce3DFmEur5"" calls 0.20",2020-11-16T21:08:15.477Z,160556089547800
"""LitUpLuke @ Y1Q6ty6Yvq"" calls 0.20",2020-11-16T21:08:09.305Z,160556088930600
"""Chris @ 1pDWm6PMkX"" posts a big blind of 0.20",2020-11-16T21:08:05.966Z,160556088596706
"""Scottyboi @ Ce3DFmEur5"" posts a small blind of 0.10",2020-11-16T21:08:05.966Z,160556088596705
"Your hand is 2♣, 6♦",2020-11-16T21:08:05.966Z,160556088596704
"Player stacks: #1 ""Chris @ 1pDWm6PMkX"" (8.10) | #4 ""LitUpLuke @ Y1Q6ty6Yvq"" (21.60) | #8 ""Scottyboi @ Ce3DFmEur5"" (30.30)",2020-11-16T21:08:05.966Z,160556088596701
"-- starting hand #54  (No Limit Texas Hold'em) (dealer: ""LitUpLuke @ Y1Q6ty6Yvq"") --",2020-11-16T21:08:05.966Z,160556088596700
"-- ending hand #53 --",2020-11-16T21:08:03.046Z,160556088304702
"""Chris @ 1pDWm6PMkX"" collected 0.60 from pot",2020-11-16T21:08:03.046Z,160556088304701
"Uncalled bet of 0.20 returned to ""Chris @ 1pDWm6PMkX""",2020-11-16T21:08:03.046Z,160556088304700
"""Scottyboi @ Ce3DFmEur5"" folds",2020-11-16T21:08:02.237Z,160556088223800
"""LitUpLuke @ Y1Q6ty6Yvq"" folds",2020-11-16T21:07:51.688Z,160556087168900
"""Chris @ 1pDWm6PMkX"" bets 0.20",2020-11-16T21:07:25.360Z,160556084536100
"""Scottyboi @ Ce3DFmEur5"" checks",2020-11-16T21:07:19.328Z,160556083932800
"""LitUpLuke @ Y1Q6ty6Yvq"" checks",2020-11-16T21:07:17.444Z,160556083744500
"flop:  [9♦, A♥, 3♦]",2020-11-16T21:06:58.688Z,160556081868900
"""Scottyboi @ Ce3DFmEur5"" checks",2020-11-16T21:06:57.881Z,160556081788200
"""LitUpLuke @ Y1Q6ty6Yvq"" calls 0.20",2020-11-16T21:06:55.911Z,160556081591200
"""Chris @ 1pDWm6PMkX"" calls 0.20",2020-11-16T21:06:54.923Z,160556081492400
"""Scottyboi @ Ce3DFmEur5"" posts a big blind of 0.20",2020-11-16T21:06:42.062Z,160556080206306
"""LitUpLuke @ Y1Q6ty6Yvq"" posts a small blind of 0.10",2020-11-16T21:06:42.062Z,160556080206305
"Your hand is J♠, 8♦",2020-11-16T21:06:42.062Z,160556080206304
"Player stacks: #1 ""Chris @ 1pDWm6PMkX"" (7.70) | #4 ""LitUpLuke @ Y1Q6ty6Yvq"" (21.80) | #8 ""Scottyboi @ Ce3DFmEur5"" (30.50)",2020-11-16T21:06:42.062Z,160556080206301
"-- starting hand #53  (No Limit Texas Hold'em) (dealer: ""Chris @ 1pDWm6PMkX"") --",2020-11-16T21:06:42.062Z,160556080206300
"-- ending hand #52 --",2020-11-16T21:06:39.145Z,160556079914902
"""LitUpLuke @ Y1Q6ty6Yvq"" collected 0.20 from pot",2020-11-16T21:06:39.145Z,160556079914901
"Uncalled bet of 0.10 returned to ""LitUpLuke @ Y1Q6ty6Yvq""",2020-11-16T21:06:39.145Z,160556079914900
"""Chris @ 1pDWm6PMkX"" folds",2020-11-16T21:06:38.338Z,160556079833900
"""Scottyboi @ Ce3DFmEur5"" folds",2020-11-16T21:06:33.566Z,160556079356700
"""LitUpLuke @ Y1Q6ty6Yvq"" posts a big blind of 0.20",2020-11-16T21:06:18.432Z,160556077843306
"""Chris @ 1pDWm6PMkX"" posts a small blind of 0.10",2020-11-16T21:06:18.432Z,160556077843305
"Your hand is 6♥, 7♠",2020-11-16T21:06:18.432Z,160556077843304
"Player stacks: #1 ""Chris @ 1pDWm6PMkX"" (7.80) | #4 ""LitUpLuke @ Y1Q6ty6Yvq"" (21.70) | #8 ""Scottyboi @ Ce3DFmEur5"" (30.50)",2020-11-16T21:06:18.432Z,160556077843301
"-- starting hand #52  (No Limit Texas Hold'em) (dealer: ""Scottyboi @ Ce3DFmEur5"") --",2020-11-16T21:06:18.432Z,160556077843300
"-- ending hand #51 --",2020-11-16T21:06:11.912Z,160556077191402
"""LitUpLuke @ Y1Q6ty6Yvq"" collected 5.20 from pot with Flush, Kh High (combination: K♥, J♥, 10♥, 9♥, 5♥)",2020-11-16T21:06:11.912Z,160556077191401
"""LitUpLuke @ Y1Q6ty6Yvq"" shows a 3♣, 9♥.",2020-11-16T21:06:11.912Z,160556077191400
"""Chris @ 1pDWm6PMkX"" calls 1.20",2020-11-16T21:06:11.103Z,160556077110400
"""LitUpLuke @ Y1Q6ty6Yvq"" raises to 1.20",2020-11-16T21:06:09.311Z,160556076931200
"""Chris @ 1pDWm6PMkX"" bets 0.60",2020-11-16T21:05:46.818Z,160556074681900
"river: K♥, 10♥, J♥, A♦ [5♥]",2020-11-16T21:05:40.716Z,160556074071800
"""LitUpLuke @ Y1Q6ty6Yvq"" calls 0.60",2020-11-16T21:05:39.908Z,160556073990900
"""Chris @ 1pDWm6PMkX"" bets 0.60",2020-11-16T21:05:29.678Z,160556072967900
"turn: K♥, 10♥, J♥ [A♦]",2020-11-16T21:05:24.448Z,160556072445000
"""Chris @ 1pDWm6PMkX"" calls 0.50",2020-11-16T21:05:23.641Z,160556072364200
"""Scottyboi @ Ce3DFmEur5"" folds",2020-11-16T21:05:19.198Z,160556071920000
"""LitUpLuke @ Y1Q6ty6Yvq"" raises to 0.50",2020-11-16T21:05:15.257Z,160556071525800
"""Chris @ 1pDWm6PMkX"" bets 0.20",2020-11-16T21:04:59.997Z,160556069999800
"""Scottyboi @ Ce3DFmEur5"" checks",2020-11-16T21:04:50.270Z,160556069027000
"flop:  [K♥, 10♥, J♥]",2020-11-16T21:04:43.990Z,160556068399100
"""Chris @ 1pDWm6PMkX"" checks",2020-11-16T21:04:43.183Z,160556068318400
"""Scottyboi @ Ce3DFmEur5"" calls 0.20",2020-11-16T21:04:27.498Z,160556066749900
"""LitUpLuke @ Y1Q6ty6Yvq"" calls 0.20",2020-11-16T21:04:24.650Z,160556066465100
"""Chris @ 1pDWm6PMkX"" posts a big blind of 0.20",2020-11-16T21:04:22.222Z,160556066222306
"""Scottyboi @ Ce3DFmEur5"" posts a small blind of 0.10",2020-11-16T21:04:22.222Z,160556066222305
"Your hand is 5♦, 8♣",2020-11-16T21:04:22.222Z,160556066222304
"Player stacks: #1 ""Chris @ 1pDWm6PMkX"" (10.30) | #4 ""LitUpLuke @ Y1Q6ty6Yvq"" (19.00) | #8 ""Scottyboi @ Ce3DFmEur5"" (30.70)",2020-11-16T21:04:22.222Z,160556066222301
"-- starting hand #51  (No Limit Texas Hold'em) (dealer: ""LitUpLuke @ Y1Q6ty6Yvq"") --",2020-11-16T21:04:22.222Z,160556066222300
"-- ending hand #50 --",2020-11-16T21:04:19.294Z,160556065929502
"""Chris @ 1pDWm6PMkX"" collected 1.80 from pot",2020-11-16T21:04:19.294Z,160556065929501
"Uncalled bet of 0.20 returned to ""Chris @ 1pDWm6PMkX""",2020-11-16T21:04:19.294Z,160556065929500
"""Scottyboi @ Ce3DFmEur5"" folds",2020-11-16T21:04:18.488Z,160556065848800
"""Chris @ 1pDWm6PMkX"" bets 0.20",2020-11-16T21:04:13.876Z,160556065387700
"""Scottyboi @ Ce3DFmEur5"" checks",2020-11-16T21:04:12.111Z,160556065211200
"river: K♣, 2♥, 5♣, A♦ [A♠]",2020-11-16T21:04:08.956Z,160556064896000
"""Scottyboi @ Ce3DFmEur5"" calls 0.20",2020-11-16T21:04:08.150Z,160556064815100
"""Chris @ 1pDWm6PMkX"" bets 0.20",2020-11-16T21:04:05.721Z,160556064572100
"""Scottyboi @ Ce3DFmEur5"" checks",2020-11-16T21:03:59.101Z,160556063910200
"turn: K♣, 2♥, 5♣ [A♦]",2020-11-16T21:03:55.833Z,160556063583400
"""Scottyboi @ Ce3DFmEur5"" calls 0.40",2020-11-16T21:03:55.028Z,160556063502900
"""LitUpLuke @ Y1Q6ty6Yvq"" folds",2020-11-16T21:03:53.608Z,160556063360900
"""Chris @ 1pDWm6PMkX"" raises to 0.40",2020-11-16T21:03:50.629Z,160556063063000
"""Scottyboi @ Ce3DFmEur5"" bets 0.20",2020-11-16T21:03:43.245Z,160556062324600
"""LitUpLuke @ Y1Q6ty6Yvq"" checks",2020-11-16T21:03:40.664Z,160556062066500
"flop:  [K♣, 2♥, 5♣]",2020-11-16T21:03:25.625Z,160556060562700
"""Scottyboi @ Ce3DFmEur5"" checks",2020-11-16T21:03:24.815Z,160556060481500
"""LitUpLuke @ Y1Q6ty6Yvq"" calls 0.20",2020-11-16T21:03:15.103Z,160556059510400
"""Chris @ 1pDWm6PMkX"" calls 0.20",2020-11-16T21:03:12.631Z,160556059263200
"""Scottyboi @ Ce3DFmEur5"" posts a big blind of 0.20",2020-11-16T21:03:08.435Z,160556058843606
"""LitUpLuke @ Y1Q6ty6Yvq"" posts a small blind of 0.10",2020-11-16T21:03:08.435Z,160556058843605
"Your hand is 8♣, 3♣",2020-11-16T21:03:08.435Z,160556058843604
