entry,at,order
"""Kenneth @ bRH6Ev2V8V"" posts a big blind of 0.20",2021-01-03T21:57:13.231Z,160971103323307
"""Bees? @ COcCB7d7q3"" posts a small blind of 0.10",2021-01-03T21:57:13.231Z,160971103323306
"Your hand is 5♠, 5♦",2021-01-03T21:57:13.231Z,160971103323204
"Player stacks: #1 ""Bees? @ COcCB7d7q3"" (17.00) | #3 ""Kenneth @ bRH6Ev2V8V"" (24.70) | #7 ""Scott @ Ce3DFmEur5"" (5.10) | #9 ""Blowen @ Y1Q6ty6Yvq"" (40.10)",2021-01-03T21:57:13.231Z,160971103323201
"-- starting hand #82  (No Limit Texas Hold'em) (dealer: ""Blowen @ Y1Q6ty6Yvq"") --",2021-01-03T21:57:13.231Z,160971103323200
"""Kenneth @ bRH6Ev2V8V"" shows a 2♦, A♥.",2021-01-03T21:57:12.084Z,160971103208500
"Undealt cards: 8♣, 2♣, 6♥, 2♠ [K♣]",2021-01-03T21:57:08.466Z,160971102846700
"-- ending hand #81 --",2021-01-03T21:57:06.620Z,160971102663902
"""Kenneth @ bRH6Ev2V8V"" collected 1.20 from pot",2021-01-03T21:57:06.620Z,160971102663901
"Uncalled bet of 0.50 returned to ""Kenneth @ bRH6Ev2V8V""",2021-01-03T21:57:06.620Z,160971102663900
"""Bees? @ COcCB7d7q3"" folds",2021-01-03T21:57:05.812Z,160971102581300
"""Kenneth @ bRH6Ev2V8V"" bets 0.50",2021-01-03T21:57:02.256Z,160971102225700
"""Bees? @ COcCB7d7q3"" checks",2021-01-03T21:56:53.322Z,160971101332300
"Turn: 8♣, 2♣, 6♥ [2♠]",2021-01-03T21:56:47.849Z,160971100785200
"""Bees? @ COcCB7d7q3"" calls 0.20",2021-01-03T21:56:47.042Z,160971100704300
"""Blowen @ Y1Q6ty6Yvq"" folds",2021-01-03T21:56:40.623Z,160971100062400
"""Scott @ Ce3DFmEur5"" folds",2021-01-03T21:56:27.706Z,160971098770600
"""Kenneth @ bRH6Ev2V8V"" bets 0.20",2021-01-03T21:56:07.096Z,160971096709700
"""Bees? @ COcCB7d7q3"" checks",2021-01-03T21:56:01.482Z,160971096148300
"""Blowen @ Y1Q6ty6Yvq"" checks",2021-01-03T21:55:40.101Z,160971094010100
"Flop:  [8♣, 2♣, 6♥]",2021-01-03T21:55:32.778Z,160971093277900
"""Bees? @ COcCB7d7q3"" checks",2021-01-03T21:55:31.965Z,160971093196500
"""Blowen @ Y1Q6ty6Yvq"" calls 0.20",2021-01-03T21:55:31.033Z,160971093103400
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-01-03T21:55:29.115Z,160971092911600
"""Kenneth @ bRH6Ev2V8V"" calls 0.20",2021-01-03T21:55:20.089Z,160971092009200
"""Bees? @ COcCB7d7q3"" posts a big blind of 0.20",2021-01-03T21:55:09.089Z,160971090909407
"""Blowen @ Y1Q6ty6Yvq"" posts a small blind of 0.10",2021-01-03T21:55:09.089Z,160971090909406
"Your hand is 4♥, 10♠",2021-01-03T21:55:09.089Z,160971090909404
"Player stacks: #1 ""Bees? @ COcCB7d7q3"" (17.40) | #3 ""Kenneth @ bRH6Ev2V8V"" (23.90) | #7 ""Scott @ Ce3DFmEur5"" (5.30) | #9 ""Blowen @ Y1Q6ty6Yvq"" (40.30)",2021-01-03T21:55:09.089Z,160971090909401
"-- starting hand #81  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-01-03T21:55:09.089Z,160971090909400
"-- ending hand #80 --",2021-01-03T21:55:03.065Z,160971090306702
"""Kenneth @ bRH6Ev2V8V"" collected 3.80 from pot with Straight, J High (combination: J♥, 10♥, 9♥, 8♦, 7♦)",2021-01-03T21:55:03.065Z,160971090306701
"""Kenneth @ bRH6Ev2V8V"" shows a 8♦, J♥.",2021-01-03T21:55:03.065Z,160971090306700
"""Blowen @ Y1Q6ty6Yvq"" calls 0.40",2021-01-03T21:55:02.259Z,160971090226000
"""Kenneth @ bRH6Ev2V8V"" raises to 0.40",2021-01-03T21:54:59.496Z,160971089949700
"""Blowen @ Y1Q6ty6Yvq"" bets 0.20",2021-01-03T21:54:52.318Z,160971089231800
"River: 7♦, 10♥, 9♥, 2♥ [4♦]",2021-01-03T21:54:40.740Z,160971088074600
"""Kenneth @ bRH6Ev2V8V"" calls 0.20",2021-01-03T21:54:39.934Z,160971087993400
"""Blowen @ Y1Q6ty6Yvq"" bets 0.20",2021-01-03T21:54:38.277Z,160971087827800
"Turn: 7♦, 10♥, 9♥ [2♥]",2021-01-03T21:54:12.975Z,160971085297800
"""Blowen @ Y1Q6ty6Yvq"" calls 1.00",2021-01-03T21:54:12.168Z,160971085216900
"""Scott @ Ce3DFmEur5"" folds",2021-01-03T21:54:04.835Z,160971084483600
"""Kenneth @ bRH6Ev2V8V"" raises to 1.00",2021-01-03T21:53:58.164Z,160971083816700
"""Blowen @ Y1Q6ty6Yvq"" bets 0.20",2021-01-03T21:53:47.710Z,160971082771100
"""Scott @ Ce3DFmEur5"" checks",2021-01-03T21:53:45.260Z,160971082526100
"Flop:  [7♦, 10♥, 9♥]",2021-01-03T21:53:34.135Z,160971081413600
"""Blowen @ Y1Q6ty6Yvq"" checks",2021-01-03T21:53:33.329Z,160971081333000
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-01-03T21:53:28.953Z,160971080895500
"""Kenneth @ bRH6Ev2V8V"" calls 0.20",2021-01-03T21:53:26.412Z,160971080641300
"""Bees? @ COcCB7d7q3"" folds",2021-01-03T21:53:13.063Z,160971079306400
"""Blowen @ Y1Q6ty6Yvq"" posts a big blind of 0.20",2021-01-03T21:52:33.018Z,160971075301907
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.10",2021-01-03T21:52:33.018Z,160971075301906
"Your hand is 3♠, 4♠",2021-01-03T21:52:33.018Z,160971075301904
"Player stacks: #1 ""Bees? @ COcCB7d7q3"" (17.40) | #3 ""Kenneth @ bRH6Ev2V8V"" (21.90) | #7 ""Scott @ Ce3DFmEur5"" (5.50) | #9 ""Blowen @ Y1Q6ty6Yvq"" (42.10)",2021-01-03T21:52:33.018Z,160971075301901
"-- starting hand #80  (No Limit Texas Hold'em) (dealer: ""Kenneth @ bRH6Ev2V8V"") --",2021-01-03T21:52:33.018Z,160971075301900
"-- ending hand #79 --",2021-01-03T21:52:27.089Z,160971074709102
"""Blowen @ Y1Q6ty6Yvq"" collected 1.20 from pot",2021-01-03T21:52:27.089Z,160971074709101
"Uncalled bet of 0.40 returned to ""Blowen @ Y1Q6ty6Yvq""",2021-01-03T21:52:27.089Z,160971074709100
"""Scott @ Ce3DFmEur5"" folds",2021-01-03T21:52:26.263Z,160971074626400
"""Kenneth @ bRH6Ev2V8V"" folds",2021-01-03T21:52:22.233Z,160971074223400
"""Blowen @ Y1Q6ty6Yvq"" bets 0.40",2021-01-03T21:52:11.097Z,160971073109800
"""Scott @ Ce3DFmEur5"" checks",2021-01-03T21:52:00.883Z,160971072088300
"""Kenneth @ bRH6Ev2V8V"" checks",2021-01-03T21:51:56.301Z,160971071630200
"Flop:  [10♥, 2♦, 10♠]",2021-01-03T21:51:48.117Z,160971070811800
"""Scott @ Ce3DFmEur5"" calls 0.40",2021-01-03T21:51:47.309Z,160971070731000
"""Kenneth @ bRH6Ev2V8V"" calls 0.40",2021-01-03T21:51:32.357Z,160971069235700
"""Bees? @ COcCB7d7q3"" folds",2021-01-03T21:51:30.071Z,160971069007100
"""Blowen @ Y1Q6ty6Yvq"" raises to 0.40",2021-01-03T21:51:28.944Z,160971068894600
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.20",2021-01-03T21:51:15.919Z,160971067592007
"""Kenneth @ bRH6Ev2V8V"" posts a small blind of 0.10",2021-01-03T21:51:15.919Z,160971067592006
"Your hand is 5♠, 3♣",2021-01-03T21:51:15.919Z,160971067592004
"Player stacks: #1 ""Bees? @ COcCB7d7q3"" (17.40) | #3 ""Kenneth @ bRH6Ev2V8V"" (22.30) | #7 ""Scott @ Ce3DFmEur5"" (5.90) | #9 ""Blowen @ Y1Q6ty6Yvq"" (41.30)",2021-01-03T21:51:15.919Z,160971067592001
"-- starting hand #79  (No Limit Texas Hold'em) (dealer: ""Bees? @ COcCB7d7q3"") --",2021-01-03T21:51:15.919Z,160971067592000
"-- ending hand #78 --",2021-01-03T21:51:09.877Z,160971066987902
"""Kenneth @ bRH6Ev2V8V"" collected 2.80 from pot with Two Pair, 9's & 6's (combination: 9♠, 9♦, 6♦, 6♥, 10♠)",2021-01-03T21:51:09.877Z,160971066987901
"""Kenneth @ bRH6Ev2V8V"" shows a 7♣, 6♦.",2021-01-03T21:51:09.877Z,160971066987900
"""Bees? @ COcCB7d7q3"" calls 0.20",2021-01-03T21:51:09.064Z,160971066906500
"""Kenneth @ bRH6Ev2V8V"" bets 0.20",2021-01-03T21:51:04.924Z,160971066492500
"""Bees? @ COcCB7d7q3"" checks",2021-01-03T21:51:03.252Z,160971066325200
"River: 10♠, 9♠, 9♦, 2♥ [6♥]",2021-01-03T21:50:59.783Z,160971065978700
"""Bees? @ COcCB7d7q3"" calls 0.20",2021-01-03T21:50:58.951Z,160971065895200
"""Kenneth @ bRH6Ev2V8V"" bets 0.20",2021-01-03T21:50:57.505Z,160971065750600
"""Bees? @ COcCB7d7q3"" checks",2021-01-03T21:50:54.456Z,160971065445700
"Turn: 10♠, 9♠, 9♦ [2♥]",2021-01-03T21:50:50.612Z,160971065061400
"""Blowen @ Y1Q6ty6Yvq"" folds",2021-01-03T21:50:49.802Z,160971064980300
"""Kenneth @ bRH6Ev2V8V"" calls 0.40",2021-01-03T21:50:37.760Z,160971063776100
"""Bees? @ COcCB7d7q3"" bets 0.40",2021-01-03T21:50:35.796Z,160971063579700
"Flop:  [10♠, 9♠, 9♦]",2021-01-03T21:50:30.096Z,160971063009800
"""Blowen @ Y1Q6ty6Yvq"" calls 0.40",2021-01-03T21:50:29.240Z,160971062925400
"""Kenneth @ bRH6Ev2V8V"" calls 0.40",2021-01-03T21:50:26.732Z,160971062673300
"""Bees? @ COcCB7d7q3"" raises to 0.40",2021-01-03T21:50:21.938Z,160971062194000
"""Blowen @ Y1Q6ty6Yvq"" calls 0.20",2021-01-03T21:50:18.535Z,160971061853600
"""Scott @ Ce3DFmEur5"" folds",2021-01-03T21:50:02.474Z,160971060247500
"""Kenneth @ bRH6Ev2V8V"" posts a big blind of 0.20",2021-01-03T21:49:54.101Z,160971059410207
"""Bees? @ COcCB7d7q3"" posts a small blind of 0.10",2021-01-03T21:49:54.101Z,160971059410206
"Your hand is 9♣, 8♥",2021-01-03T21:49:54.101Z,160971059410204
"Player stacks: #1 ""Bees? @ COcCB7d7q3"" (18.60) | #3 ""Kenneth @ bRH6Ev2V8V"" (20.70) | #7 ""Scott @ Ce3DFmEur5"" (5.90) | #9 ""Blowen @ Y1Q6ty6Yvq"" (41.70)",2021-01-03T21:49:54.101Z,160971059410201
"-- starting hand #78  (No Limit Texas Hold'em) (dealer: ""Blowen @ Y1Q6ty6Yvq"") --",2021-01-03T21:49:54.101Z,160971059410200
"-- ending hand #77 --",2021-01-03T21:49:48.074Z,160971058807503
"""Blowen @ Y1Q6ty6Yvq"" shows a 2♣, 10♣.",2021-01-03T21:49:48.074Z,160971058807502
"""Bees? @ COcCB7d7q3"" collected 3.60 from pot with Two Pair, A's & 3's (combination: A♥, A♠, 3♦, 3♣, K♣)",2021-01-03T21:49:48.074Z,160971058807501
"""Bees? @ COcCB7d7q3"" shows a A♥, 8♠.",2021-01-03T21:49:48.074Z,160971058807500
"""Bees? @ COcCB7d7q3"" calls 0.80",2021-01-03T21:49:47.266Z,160971058726700
"""Blowen @ Y1Q6ty6Yvq"" bets 0.80",2021-01-03T21:49:43.935Z,160971058393600
"River: 3♦, 3♣, K♣, 4♥ [A♠]",2021-01-03T21:49:27.489Z,160971056749200
"""Bees? @ COcCB7d7q3"" calls 0.40",2021-01-03T21:49:26.679Z,160971056668000
"""Blowen @ Y1Q6ty6Yvq"" bets 0.40",2021-01-03T21:49:15.831Z,160971055583200
"Turn: 3♦, 3♣, K♣ [4♥]",2021-01-03T21:49:11.728Z,160971055173000
"""Bees? @ COcCB7d7q3"" calls 0.40",2021-01-03T21:49:10.918Z,160971055091900
"""Blowen @ Y1Q6ty6Yvq"" bets 0.40",2021-01-03T21:49:01.803Z,160971054180400
"Flop:  [3♦, 3♣, K♣]",2021-01-03T21:48:55.487Z,160971053548800
"""Bees? @ COcCB7d7q3"" checks",2021-01-03T21:48:54.682Z,160971053468300
"""Blowen @ Y1Q6ty6Yvq"" calls 0.20",2021-01-03T21:48:52.137Z,160971053213800
"""Scott @ Ce3DFmEur5"" folds",2021-01-03T21:48:49.204Z,160971052920500
"""Kenneth @ bRH6Ev2V8V"" folds",2021-01-03T21:48:33.720Z,160971051372100
"""Bees? @ COcCB7d7q3"" posts a big blind of 0.20",2021-01-03T21:48:30.034Z,160971051003507
"""Blowen @ Y1Q6ty6Yvq"" posts a small blind of 0.10",2021-01-03T21:48:30.034Z,160971051003506
"Your hand is 4♦, 5♥",2021-01-03T21:48:30.034Z,160971051003504
"Player stacks: #1 ""Bees? @ COcCB7d7q3"" (16.80) | #3 ""Kenneth @ bRH6Ev2V8V"" (20.70) | #7 ""Scott @ Ce3DFmEur5"" (5.90) | #9 ""Blowen @ Y1Q6ty6Yvq"" (43.50)",2021-01-03T21:48:30.034Z,160971051003501
"-- starting hand #77  (No Limit Texas Hold'em) (dealer: ""Scott @ Ce3DFmEur5"") --",2021-01-03T21:48:30.034Z,160971051003500
"-- ending hand #76 --",2021-01-03T21:48:23.982Z,160971050398504
"""Blowen @ Y1Q6ty6Yvq"" collected 1.00 from pot with Pair, 4's (combination: 4♠, 4♣, K♠, J♦, 10♦)",2021-01-03T21:48:23.982Z,160971050398503
"""Blowen @ Y1Q6ty6Yvq"" shows a 8♠, 4♠.",2021-01-03T21:48:23.982Z,160971050398502
"""Kenneth @ bRH6Ev2V8V"" collected 1.00 from pot with Pair, 4's (combination: 4♥, 4♣, K♠, J♦, 10♦)",2021-01-03T21:48:23.982Z,160971050398501
"""Kenneth @ bRH6Ev2V8V"" shows a 3♦, 4♥.",2021-01-03T21:48:23.982Z,160971050398500
"""Blowen @ Y1Q6ty6Yvq"" calls 0.20",2021-01-03T21:48:23.153Z,160971050315400
"""Kenneth @ bRH6Ev2V8V"" bets 0.20",2021-01-03T21:48:14.477Z,160971049447700
"""Blowen @ Y1Q6ty6Yvq"" checks",2021-01-03T21:48:02.937Z,160971048293800
"River: 4♣, K♠, 10♦, 9♦ [J♦]",2021-01-03T21:48:00.514Z,160971048051800
"""Blowen @ Y1Q6ty6Yvq"" calls 0.20",2021-01-03T21:47:59.707Z,160971047970700
"""Scott @ Ce3DFmEur5"" folds",2021-01-03T21:47:56.956Z,160971047695800
"""Kenneth @ bRH6Ev2V8V"" bets 0.20",2021-01-03T21:47:50.015Z,160971047001700
"""Blowen @ Y1Q6ty6Yvq"" checks",2021-01-03T21:47:45.751Z,160971046575300
"""Scott @ Ce3DFmEur5"" checks",2021-01-03T21:47:43.485Z,160971046348600
"Turn: 4♣, K♠, 10♦ [9♦]",2021-01-03T21:47:37.268Z,160971045727000
"""Blowen @ Y1Q6ty6Yvq"" calls 0.20",2021-01-03T21:47:36.459Z,160971045646100
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-01-03T21:47:18.313Z,160971043831400
"""Kenneth @ bRH6Ev2V8V"" bets 0.20",2021-01-03T21:46:46.268Z,160971040627100
"""Blowen @ Y1Q6ty6Yvq"" checks",2021-01-03T21:46:44.043Z,160971040404500
"""Scott @ Ce3DFmEur5"" checks",2021-01-03T21:46:42.493Z,160971040249400
"Flop:  [4♣, K♠, 10♦]",2021-01-03T21:46:25.733Z,160971038573400
"""Blowen @ Y1Q6ty6Yvq"" checks",2021-01-03T21:46:24.921Z,160971038492200
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-01-03T21:46:20.089Z,160971038009000
"""Kenneth @ bRH6Ev2V8V"" calls 0.20",2021-01-03T21:46:05.679Z,160971036568000
"""Bees? @ COcCB7d7q3"" folds",2021-01-03T21:46:03.755Z,160971036375500
"""Blowen @ Y1Q6ty6Yvq"" posts a big blind of 0.20",2021-01-03T21:45:55.592Z,160971035560107
"""Scott @ Ce3DFmEur5"" posts a small blind of 0.10",2021-01-03T21:45:55.592Z,160971035560106
"Your hand is 7♥, Q♣",2021-01-03T21:45:55.592Z,160971035560104
"Player stacks: #1 ""Bees? @ COcCB7d7q3"" (16.80) | #3 ""Kenneth @ bRH6Ev2V8V"" (20.50) | #7 ""Scott @ Ce3DFmEur5"" (6.30) | #9 ""Blowen @ Y1Q6ty6Yvq"" (43.30)",2021-01-03T21:45:55.592Z,160971035560101
"-- starting hand #76  (No Limit Texas Hold'em) (dealer: ""Kenneth @ bRH6Ev2V8V"") --",2021-01-03T21:45:55.592Z,160971035560100
"""Kenneth @ bRH6Ev2V8V"" shows a 9♦, Q♣.",2021-01-03T21:45:53.716Z,160971035371700
"-- ending hand #75 --",2021-01-03T21:45:51.945Z,160971035194602
"""Bees? @ COcCB7d7q3"" collected 2.00 from pot",2021-01-03T21:45:51.945Z,160971035194601
"Uncalled bet of 1.50 returned to ""Bees? @ COcCB7d7q3""",2021-01-03T21:45:51.945Z,160971035194600
"""Kenneth @ bRH6Ev2V8V"" folds",2021-01-03T21:45:51.136Z,160971035113700
"""Bees? @ COcCB7d7q3"" bets 1.50",2021-01-03T21:45:49.397Z,160971034939800
"""Kenneth @ bRH6Ev2V8V"" checks",2021-01-03T21:45:40.819Z,160971034082000
"River: J♠, 7♦, K♦, 4♣ [3♦]",2021-01-03T21:45:35.182Z,160971033518500
"""Bees? @ COcCB7d7q3"" calls 0.20",2021-01-03T21:45:34.377Z,160971033437800
"""Kenneth @ bRH6Ev2V8V"" bets 0.20",2021-01-03T21:45:32.237Z,160971033223800
"Turn: J♠, 7♦, K♦ [4♣]",2021-01-03T21:45:29.808Z,160971032981600
"""Bees? @ COcCB7d7q3"" calls 0.20",2021-01-03T21:45:28.996Z,160971032900000
"""Scott @ Ce3DFmEur5"" folds",2021-01-03T21:45:28.084Z,160971032808500
"""Kenneth @ bRH6Ev2V8V"" bets 0.20",2021-01-03T21:45:14.855Z,160971031485600
"Flop:  [J♠, 7♦, K♦]",2021-01-03T21:45:07.741Z,160971030774300
"""Scott @ Ce3DFmEur5"" calls 0.40",2021-01-03T21:45:06.932Z,160971030693300
"""Kenneth @ bRH6Ev2V8V"" calls 0.40",2021-01-03T21:45:05.026Z,160971030502700
"""Bees? @ COcCB7d7q3"" raises to 0.40",2021-01-03T21:45:00.745Z,160971030074600
"""Blowen @ Y1Q6ty6Yvq"" folds",2021-01-03T21:44:57.958Z,160971029795900
"""Scott @ Ce3DFmEur5"" posts a big blind of 0.20",2021-01-03T21:44:53.211Z,160971029321407
"""Kenneth @ bRH6Ev2V8V"" posts a small blind of 0.10",2021-01-03T21:44:53.211Z,160971029321406
"Your hand is 8♣, 6♣",2021-01-03T21:44:53.211Z,160971029321404
"Player stacks: #1 ""Bees? @ COcCB7d7q3"" (15.60) | #3 ""Kenneth @ bRH6Ev2V8V"" (21.30) | #7 ""Scott @ Ce3DFmEur5"" (6.70) | #9 ""Blowen @ Y1Q6ty6Yvq"" (43.30)",2021-01-03T21:44:53.211Z,160971029321401
"-- starting hand #75  (No Limit Texas Hold'em) (dealer: ""Bees? @ COcCB7d7q3"") --",2021-01-03T21:44:53.211Z,160971029321400
"-- ending hand #74 --",2021-01-03T21:44:47.203Z,160971028720602
"""Blowen @ Y1Q6ty6Yvq"" collected 4.90 from pot with Pair, A's (combination: A♣, A♠, Q♦, 9♣, 8♠)",2021-01-03T21:44:47.203Z,160971028720601
"""Blowen @ Y1Q6ty6Yvq"" shows a A♣, A♠.",2021-01-03T21:44:47.203Z,160971028720600
"""Kenneth @ bRH6Ev2V8V"" calls 0.80",2021-01-03T21:44:46.391Z,160971028639200
"""Blowen @ Y1Q6ty6Yvq"" bets 0.80",2021-01-03T21:44:37.956Z,160971027795700
"""Kenneth @ bRH6Ev2V8V"" checks",2021-01-03T21:44:33.893Z,160971027389400
"River: 9♣, 4♣, 8♠, Q♦ [5♦]",2021-01-03T21:44:29.628Z,160971026963000
"""Kenneth @ bRH6Ev2V8V"" calls 0.60",2021-01-03T21:44:28.816Z,160971026881800
"""Blowen @ Y1Q6ty6Yvq"" raises to 0.60",2021-01-03T21:44:23.700Z,160971026370100
"""Kenneth @ bRH6Ev2V8V"" bets 0.20",2021-01-03T21:44:16.303Z,160971025630400
"Turn: 9♣, 4♣, 8♠ [Q♦]",2021-01-03T21:44:11.374Z,160971025137600
"""Kenneth @ bRH6Ev2V8V"" calls 0.40",2021-01-03T21:44:10.561Z,160971025056200
"""Blowen @ Y1Q6ty6Yvq"" raises to 0.40",2021-01-03T21:44:07.034Z,160971024703500
"""Scott @ Ce3DFmEur5"" folds",2021-01-03T21:44:00.468Z,160971024047100
"""Kenneth @ bRH6Ev2V8V"" bets 0.20",2021-01-03T21:43:53.446Z,160971023344700
"Flop:  [9♣, 4♣, 8♠]",2021-01-03T21:43:31.777Z,160971021177800
"""Scott @ Ce3DFmEur5"" calls 0.40",2021-01-03T21:43:30.959Z,160971021096000
"""Kenneth @ bRH6Ev2V8V"" calls 0.40",2021-01-03T21:43:30.022Z,160971021002700
"""Bees? @ COcCB7d7q3"" folds",2021-01-03T21:43:24.731Z,160971020473200
"""Blowen @ Y1Q6ty6Yvq"" raises to 0.40",2021-01-03T21:43:22.081Z,160971020208200
"""Scott @ Ce3DFmEur5"" calls 0.20",2021-01-03T21:42:54.509Z,160971017451000
"""Kenneth @ bRH6Ev2V8V"" posts a big blind of 0.20",2021-01-03T21:42:49.700Z,160971016970207
"""Bees? @ COcCB7d7q3"" posts a small blind of 0.10",2021-01-03T21:42:49.700Z,160971016970206
"Your hand is K♥, 10♦",2021-01-03T21:42:49.700Z,160971016970204
"Player stacks: #1 ""Bees? @ COcCB7d7q3"" (15.70) | #3 ""Kenneth @ bRH6Ev2V8V"" (23.50) | #7 ""Scott @ Ce3DFmEur5"" (7.10) | #9 ""Blowen @ Y1Q6ty6Yvq"" (40.60)",2021-01-03T21:42:49.700Z,160971016970201
"-- starting hand #74  (No Limit Texas Hold'em) (dealer: ""Blowen @ Y1Q6ty6Yvq"") --",2021-01-03T21:42:49.700Z,160971016970200
"""Kenneth @ bRH6Ev2V8V"" shows a K♥, Q♠.",2021-01-03T21:42:47.890Z,160971016789100
"-- ending hand #73 --",2021-01-03T21:42:46.057Z,160971016605802
"""Scott @ Ce3DFmEur5"" collected 2.40 from pot",2021-01-03T21:42:46.057Z,160971016605801
"Uncalled bet of 0.60 returned to ""Scott @ Ce3DFmEur5""",2021-01-03T21:42:46.057Z,160971016605800
"""Blowen @ Y1Q6ty6Yvq"" folds",2021-01-03T21:42:45.230Z,160971016523100
"""Scott @ Ce3DFmEur5"" bets 0.60",2021-01-03T21:42:36.916Z,160971015691600
"""Blowen @ Y1Q6ty6Yvq"" checks",2021-01-03T21:42:26.611Z,160971014661200
"River: 7♥, 8♦, 6♠, 2♠ [8♣]",2021-01-03T21:42:23.498Z,160971014350000
"""Scott @ Ce3DFmEur5"" checks",2021-01-03T21:42:22.692Z,160971014269300
"""Blowen @ Y1Q6ty6Yvq"" checks",2021-01-03T21:42:20.194Z,160971014019500
"Turn: 7♥, 8♦, 6♠ [2♠]",2021-01-03T21:42:11.040Z,160971013104200
"""Scott @ Ce3DFmEur5"" calls 0.40",2021-01-03T21:42:10.229Z,160971013023000
"""Kenneth @ bRH6Ev2V8V"" folds",2021-01-03T21:41:57.826Z,160971011782700
"""Bees? @ COcCB7d7q3"" folds",2021-01-03T21:41:48.427Z,160971010842800
"""Blowen @ Y1Q6ty6Yvq"" bets 0.40",2021-01-03T21:41:46.578Z,160971010658100
"Flop:  [7♥, 8♦, 6♠]",2021-01-03T21:41:21.191Z,160971008119300
"""Scott @ Ce3DFmEur5"" calls 0.40",2021-01-03T21:41:20.381Z,160971008038200
"""Kenneth @ bRH6Ev2V8V"" calls 0.40",2021-01-03T21:41:05.148Z,160971006514900
